Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;8384;24;63
Rust(Stadt);102;2021;1040;4;11
Eisenstadt-Umgebung;103;44488;24150;72;137
Güssing;104;25809;13643;100;89
Jennersdorf;105;17216;8625;43;67
Mattersburg;106;40731;21876;83;196
Neusiedl am See;107;61358;34136;87;243
Oberpullendorf;108;37556;20270;63;245
Oberwart;109;54682;28182;145;240
Klagenfurt Stadt;201;103297;49215;284;440
Villach Stadt;202;64125;30329;174;274
Hermagor;203;18069;9306;62;73
Klagenfurt Land;204;61114;30456;128;297
Sankt Veit an der Glan;205;53953;27714;167;268
Spittal an der Drau;206;75725;39174;268;362
Villach Land;207;65635;33169;197;305
Völkermarkt;208;41947;23000;121;297
Wolfsberg;209;52352;26595;182;209
Feldkirchen;210;29949;15170;83;121
Krems an der Donau(Stadt);301;24930;12783;74;106
Sankt Pölten(Stadt);302;56697;30683;142;300
Waidhofen an der Ybbs(Stadt);303;11187;6992;41;94
Wiener Neustadt(Stadt);304;47407;26047;193;158
Amstetten;305;117442;76757;309;883
Baden;306;148765;80637;329;523
Bruck an der Leitha;307;107297;58615;215;491
Gänserndorf;308;107504;55771;181;439
Gmünd;309;36152;19116;151;139
Hollabrunn;310;51879;26208;97;163
Horn;311;30875;15710;60;82
Korneuburg;312;92442;48430;145;412
Krems(Land);313;56840;31866;103;293
Lilienfeld;314;25491;15135;113;124
Melk;315;78779;50149;309;486
Mistelbach;316;76641;39452;103;389
Mödling;317;120412;62993;269;452
Neunkirchen;318;87048;47776;248;457
Sankt Pölten(Land);319;133497;76190;318;741
Scheibbs;320;41711;27303;94;220
Tulln;321;107723;56270;208;471
Waidhofen an der Thaya;322;25644;13952;72;113
Wiener Neustadt(Land);323;80020;44909;199;279
Zwettl;325;41757;25469;85;191
Linz(Stadt);401;208445;105457;448;900
Steyr(Stadt);402;37915;19262;69;172
Wels(Stadt);403;63542;34389;156;268
Braunau am Inn;404;108388;66884;256;648
Eferding;405;33715;19444;75;219
Freistadt;406;67638;41605;188;383
Gmunden;407;102765;59833;237;610
Grieskirchen;408;65929;40435;146;492
Kirchdorf an der Krems;409;57882;33133;150;225
Linz-Land;410;154320;84432;286;859
Perg;411;69905;42950;150;442
Ried im Innkreis;412;62535;38278;168;364
Rohrbach;413;57034;34744;158;256
Schärding;414;57750;34302;155;462
Steyr-Land;415;61494;36188;149;382
Urfahr-Umgebung;416;87466;52057;157;607
Vöcklabruck;417;139989;85454;333;848
Wels-Land;418;75514;45567;116;472
Salzburg(Stadt);501;155743;88134;300;555
Hallein;502;61262;40212;143;272
Salzburg-Umgebung;503;155982;101317;306;860
Sankt Johann im Pongau;504;81962;51469;188;355
Tamsweg;505;20327;12361;67;86
Zell am See;506;89017;49848;188;307
Graz(Stadt);601;293929;144530;546;1331
Deutschlandsberg;603;61092;31477;179;230
Graz-Umgebung;606;161131;82884;418;899
Leibnitz;610;86399;44975;186;489
Leoben;611;59341;26863;187;337
Liezen;612;79739;40489;221;254
Murau;614;27343;13211;60;75
Voitsberg;616;51165;24546;183;230
Weiz;617;91844;49612;255;358
Murtal;620;71398;34182;274;273
Bruck-Mürzzuschlag;621;98394;44499;354;356
Hartberg-Fürstenfeld;622;91091;47284;306;272
Südoststeiermark;623;84024;43323;292;372
Innsbruck-Stadt;701;130599;72505;236;679
Imst;702;61843;37567;88;275
Innsbruck-Land;703;183827;106024;272;1022
Kitzbühel;704;65482;36370;97;273
Kufstein;705;112301;66442;239;632
Landeck;706;44681;28404;88;121
Lienz;707;48854;29673;141;272
Reutte;708;33427;18983;28;160
Schwaz;709;85478;47654;213;365
Bludenz;801;64943;38560;93;275
Bregenz;802;136369;76423;230;330
Dornbirn;803;91344;52531;166;274
Feldkirch;804;110547;64207;173;476
Wien;900;1951354;1135613;4241;8068
