Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;8314;24;40
Rust(Stadt);102;2021;1029;4;12
Eisenstadt-Umgebung;103;44488;24015;72;121
Güssing;104;25809;13554;100;71
Jennersdorf;105;17216;8559;43;50
Mattersburg;106;40731;21679;83;179
Neusiedl am See;107;61358;33894;87;208
Oberpullendorf;108;37556;20027;63;187
Oberwart;109;54682;27938;145;166
Klagenfurt Stadt;201;103297;48777;284;367
Villach Stadt;202;64125;30056;174;146
Hermagor;203;18069;9233;62;56
Klagenfurt Land;204;61114;30159;128;217
Sankt Veit an der Glan;205;53953;27446;166;173
Spittal an der Drau;206;75725;38813;268;237
Villach Land;207;65635;32861;197;248
Völkermarkt;208;41947;22706;121;258
Wolfsberg;209;52352;26386;182;162
Feldkirchen;210;29949;15050;83;81
Krems an der Donau(Stadt);301;24930;12676;74;84
Sankt Pölten(Stadt);302;56697;30381;142;247
Waidhofen an der Ybbs(Stadt);303;11187;6898;41;56
Wiener Neustadt(Stadt);304;47407;25892;192;142
Amstetten;305;117442;75871;308;575
Baden;306;148765;80111;329;482
Bruck an der Leitha;307;107297;58124;215;442
Gänserndorf;308;107504;55328;181;387
Gmünd;309;36152;18976;151;95
Hollabrunn;310;51879;26045;96;139
Horn;311;30875;15627;60;75
Korneuburg;312;92442;48016;145;365
Krems(Land);313;56840;31572;102;198
Lilienfeld;314;25491;15010;113;103
Melk;315;78779;49662;307;444
Mistelbach;316;76641;39064;102;296
Mödling;317;120412;62537;269;414
Neunkirchen;318;87048;47316;248;305
Sankt Pölten(Land);319;133497;75446;318;609
Scheibbs;320;41711;27083;94;209
Tulln;321;107723;55796;208;449
Waidhofen an der Thaya;322;25644;13838;71;96
Wiener Neustadt(Land);323;80020;44624;199;225
Zwettl;325;41757;25278;84;151
Linz(Stadt);401;208445;104560;445;684
Steyr(Stadt);402;37915;19090;69;104
Wels(Stadt);403;63542;34120;156;198
Braunau am Inn;404;108388;66235;255;409
Eferding;405;33715;19225;75;126
Freistadt;406;67638;41222;187;270
Gmunden;407;102765;59220;237;329
Grieskirchen;408;65929;39942;146;281
Kirchdorf an der Krems;409;57882;32908;150;183
Linz-Land;410;154320;83572;284;504
Perg;411;69905;42507;150;294
Ried im Innkreis;412;62535;37914;168;230
Rohrbach;413;57034;34488;158;177
Schärding;414;57750;33836;155;193
Steyr-Land;415;61494;35805;148;250
Urfahr-Umgebung;416;87466;51450;155;359
Vöcklabruck;417;139989;84605;333;395
Wels-Land;418;75514;45092;116;315
Salzburg(Stadt);501;155743;87578;298;432
Hallein;502;61262;39939;143;216
Salzburg-Umgebung;503;155982;100465;306;578
Sankt Johann im Pongau;504;81962;51110;188;227
Tamsweg;505;20327;12275;67;65
Zell am See;506;89017;49543;188;188
Graz(Stadt);601;293929;143193;546;1094
Deutschlandsberg;603;61092;31247;179;180
Graz-Umgebung;606;161131;81982;417;547
Leibnitz;610;86399;44483;185;291
Leoben;611;59341;26523;186;221
Liezen;612;79739;40236;221;200
Murau;614;27343;13137;60;62
Voitsberg;616;51165;24316;183;144
Weiz;617;91844;49251;255;250
Murtal;620;71398;33907;274;188
Bruck-Mürzzuschlag;621;98394;44142;354;230
Hartberg-Fürstenfeld;622;91091;47012;306;223
Südoststeiermark;623;84024;42949;292;242
Innsbruck-Stadt;701;130599;71826;236;447
Imst;702;61843;37297;88;176
Innsbruck-Land;703;183827;105000;271;682
Kitzbühel;704;65482;36090;97;158
Kufstein;705;112301;65802;239;411
Landeck;706;44681;28281;87;139
Lienz;707;48854;29396;141;182
Reutte;708;33427;18824;28;85
Schwaz;709;85478;47283;213;242
Bludenz;801;64943;38285;93;148
Bregenz;802;136369;76095;230;244
Dornbirn;803;91344;52257;166;224
Feldkirch;804;110547;63729;172;242
Wien;900;1951354;1127604;4233;7593
