Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederöstereich,"682,3",795,"2206,50",2571
Baden,Niederöstereich,"325,70",478,"1636,80",2402
Bludenz,Vorarlberg,"670,8",430,"2612,80",1675
Braunau am Inn,Oberösterreich,570,602,"1819,00",1920
Bregenz,Vorarlberg,829,#ERROR!,"2790,60",3767
Bruck an der Leitha,Niederöstereich,276,286,"1493,20",1549
Bruck-Mürzzuschlag,Steiermark,"632,20",624,"1709,30",1687
Deutschlandsberg,Steiermark,366,223,"1271,60",774
Dornbirn,Vorarlberg,"976,5",878,"3576,80",3216
Eferding,Oberösterreich,"1136,30",377,"3499,30",1161
Eisenstadt,Burgenland,"438,70",65,1883,279
Eisenstadt-Umgebung,Burgenland,377,163,"1653,70",715
Feldkirch,Vorarlberg,"755,60",817,"2743,80",2967
Feldkirchen,Kärnten,"682,2",204,"1461,40",437
Freistadt,Oberösterreich,"870,5",582,"3024,20",2022
Gänserndorf,Niederöstereich,"219,5",230,"1245,40",1305
Gmünd,Niederöstereich,487,178,"2144,80",784
Gmunden,Oberösterreich,"566,5",577,"2332,60",2376
Graz,Steiermark,"416,7",#ERROR!,"1715,70",4994
Graz-Umgebung,Steiermark,"390,9",610,"1464,10",2285
Grieskirchen,Oberösterreich,857,556,"3085,90",2002
Güssing,Burgenland,751,193,"1992,30",512
Hallein,Salzburg,610,371,"3099,10",1885
Hartberg-Fürstenfeld,Steiermark,"621,4",563,"2031,90",1841
Hermagor,Kärnten,"587,1",106,"1794,60",324
Hollabrunn,Niederöstereich,"411,5",210,"1383,40",706
Horn,Niederöstereich,"245,7",76,"1128,10",349
Imst,Tirol,"656,5",397,"2692,10",1628
Innsbruck-Land,Tirol,"595,7",#ERROR!,"2783,00",5022
Innsbruck-Stadt,Tirol,"511,5",675,"3347,20",4417
Jennersdorf,Burgenland,"783,8",134,2094,358
Kirchdorf an der Krems,Oberösterreich,"690,4",394,1854,1058
Kitzbühel,Tirol,"539,2",346,"2325,10",1492
Klagenfurt Land,Kärnten,"596,5",358,"1439,70",864
Klagenfurt Stadt,Kärnten,"642,6",651,"1703,80",1726
Korneuburg,Niederöstereich,309,282,"1662,40",1517
Krems (Land),Niederöstereich,"486,8",275,"2092,50",1182
Krems an der Donau,Niederöstereich,"555,2",139,"2049,00",513
Kufstein,Tirol,"772,5",852,"3162,70",3488
