Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;1043;11;21
Rust(Stadt);102;2000;79;0;0
Eisenstadt-Umgebung;103;43861;2555;26;45
Güssing;104;25770;1936;58;37
Jennersdorf;105;17109;1337;26;10
Mattersburg;106;40316;2539;34;65
Neusiedl am See;107;60397;3431;43;41
Oberpullendorf;108;37453;2423;41;53
Oberwart;109;54209;3860;95;55
Klagenfurt Stadt;201;101765;6775;160;97
Villach Stadt;202;63236;4206;69;68
Hermagor;203;18052;1955;30;12
Klagenfurt Land;204;60503;4362;67;43
Sankt Veit an der Glan;205;53880;4156;101;43
Spittal an der Drau;206;75628;6244;124;112
Villach Land;207;64920;4708;89;48
Völkermarkt;208;41834;3805;64;19
Wolfsberg;209;52488;3616;73;28
Feldkirchen;210;29783;2576;53;67
Krems an der Donau(Stadt);301;24837;1546;31;65
Sankt Pölten(Stadt);302;55878;4300;62;87
Waidhofen an der Ybbs(Stadt);303;11134;949;14;15
Wiener Neustadt(Stadt);304;46456;4230;88;59
Amstetten;305;116592;10549;133;140
Baden;306;147113;10914;137;277
Bruck an der Leitha;307;105507;6657;94;126
Gänserndorf;308;105824;6531;72;100
Gmünd;309;36275;2805;44;8
Hollabrunn;310;51332;2807;55;32
Horn;311;30838;1679;27;45
Korneuburg;312;91777;4803;52;99
Krems(Land);313;56559;3524;41;77
Lilienfeld;314;25474;1813;50;40
Melk;315;78281;6124;105;106
Mistelbach;316;75655;3983;34;50
Mödling;317;119240;7054;126;171
Neunkirchen;318;86323;6467;104;96
Sankt Pölten(Land);319;132064;8549;141;125
Scheibbs;320;41567;3999;44;88
Tulln;321;105762;5893;97;104
Waidhofen an der Thaya;322;25531;1724;14;13
Wiener Neustadt(Land);323;79033;5671;96;102
Zwettl;325;41827;3443;39;43
Linz(Stadt);401;206537;15781;230;505
Steyr(Stadt);402;37952;2721;21;65
Wels(Stadt);403;62654;6427;83;142
Braunau am Inn;404;106492;10142;111;349
Eferding;405;33368;3133;37;50
Freistadt;406;66922;5736;94;70
Gmunden;407;102102;8441;115;114
Grieskirchen;408;65137;5629;74;95
Kirchdorf an der Krems;409;57163;4678;86;70
Linz-Land;410;152391;11448;92;378
Perg;411;69241;6279;77;104
Ried im Innkreis;412;61850;6392;103;137
Rohrbach;413;56623;5316;97;92
Schärding;414;57438;5570;72;72
Steyr-Land;415;60936;4621;71;66
Urfahr-Umgebung;416;86235;6515;76;128
Vöcklabruck;417;137993;12412;164;220
Wels-Land;418;74574;6282;64;138
Salzburg(Stadt);501;155416;13199;144;361
Hallein;502;60992;7095;67;99
Salzburg-Umgebung;503;154624;13481;128;277
Sankt Johann im Pongau;504;81392;10195;114;120
Tamsweg;505;20118;2525;43;7
Zell am See;506;88168;8068;106;146
Graz(Stadt);601;291134;18498;316;453
Deutschlandsberg;603;60871;4269;112;24
Graz-Umgebung;606;157853;9555;255;136
Leibnitz;610;85294;6160;112;35
Leoben;611;59151;3539;113;29
Liezen;612;79592;5938;116;118
Murau;614;27449;2060;30;16
Voitsberg;616;50947;3608;119;55
Weiz;617;90916;6511;147;97
Murtal;620;71356;5352;173;52
Bruck-Mürzzuschlag;621;98054;6428;251;70
Hartberg-Fürstenfeld;622;90619;7668;190;55
Südoststeiermark;623;83841;6218;172;36
Innsbruck-Stadt;701;131059;10588;99;174
Imst;702;60922;5742;39;53
Innsbruck-Land;703;181698;14756;137;146
Kitzbühel;704;64676;4804;43;89
Kufstein;705;111080;10023;138;121
Landeck;706;44346;3862;49;28
Lienz;707;48814;6092;43;76
Reutte;708;33054;2229;6;44
Schwaz;709;84456;9273;132;49
Bludenz;801;64368;4606;49;67
Bregenz;802;135310;10806;107;156
Dornbirn;803;90502;8286;77;113
Feldkirch;804;109057;9026;78;122
Wien;900;1920949;154464;2377;3745
