Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"113,3",132,"6009,30",7002
Baden,Niederösterreich,"120,6",177,"3591,80",5271
Bludenz,Vorarlberg,"149,7",96,"4969,80",3186
Braunau am Inn,Oberösterreich,"130,7",138,"4778,60",5044
Bregenz,Vorarlberg,"174,8",236,"5122,00",6914
Bruck an der Leitha,Niederösterreich,"72,3",75,"3109,80",3226
Bruck-Mürzzuschlag,Steiermark,"100,3",99,"4126,80",4073
Deutschlandsberg,Steiermark,"136,4",83,"3711,40",2259
Dornbirn,Vorarlberg,"184,6",166,"6282,80",5649
Eferding,Oberösterreich,"123,6",41,"6516,40",2162
Eisenstadt,Burgenland,"67,5",10,"3826,90",567
Eisenstadt-Umgebung,Burgenland,74,32,"3198,70",1383
Feldkirch,Vorarlberg,"124,8",135,"5527,50",5977
Feldkirchen,Kärnten,"143,8",43,"5160,20",1543
Freistadt,Oberösterreich,"83,8",56,"5919,70",3958
Gänserndorf,Niederösterreich,"155,6",163,"2737,10",2868
Gmünd,Niederösterreich,"101,2",37,"4590,60",1678
Gmunden,Oberösterreich,"143,3",146,"5265,10",5363
Graz,Steiermark,"77,3",225,"3432,80",9992
Graz-Umgebung,Steiermark,"86,5",135,"3438,80",5367
Grieskirchen,Oberösterreich,"114,1",74,"6322,90",4102
Güssing,Burgenland,"159,5",41,"4490,40",1154
Hallein,Salzburg,"190,7",116,"7618,70",4634
Hartberg-Fürstenfeld,Steiermark,"112,6",102,"4561,50",4133
Hermagor,Kärnten,"315,7",57,"6486,10",1171
Hollabrunn,Niederösterreich,"86,2",44,"2541,50",1297
Horn,Niederösterreich,"129,3",40,"2295,10",710
Imst,Tirol,"66,1",40,"5399,00",3265
Innsbruck-Land,Tirol,"65,4",118,"5361,00",9674
Innsbruck-Stadt,Tirol,"59,1",78,"5109,10",6742
Jennersdorf,Burgenland,"239,8",41,"4334,10",741
Kirchdorf an der Krems,Oberösterreich,"91,1",52,"4834,30",2759
Kitzbühel,Tirol,"118,4",76,"5029,00",3227
Klagenfurt Land,Kärnten,"141,6",85,"4547,30",2729
Klagenfurt Stadt,Kärnten,"81,9",83,"4190,50",4245
Korneuburg,Niederösterreich,"71,2",65,"2815,20",2569
Krems (Land),Niederösterreich,"146,9",83,"3900,00",2203
Krems an der Donau,Niederösterreich,"59,9",15,"3750,60",939
Kufstein,Tirol,"86,1",95,"6161,20",6795
Landeck,Tirol,36,16,"6375,90",2830
Leibnitz,Steiermark,"103,8",88,"4104,70",3479
Leoben,Steiermark,"60,3",36,"3750,40",2239
Lienz,Tirol,"338,5",165,"6237,40",3040
Liezen,Steiermark,"129,3",103,"4598,80",3663
Lilienfeld,Niederösterreich,"70,2",18,"4046,00",1038
Linz,Oberösterreich,"54,2",112,"4512,20",9322
Linz-Land,Oberösterreich,"64,7",98,"4571,50",6920
Mattersburg,Burgenland,"89,9",36,"3433,90",1375
Melk,Niederösterreich,78,61,"4466,00",3492
Mistelbach,Niederösterreich,"71,4",54,"2386,80",1805
Mödling,Niederösterreich,"70,5",84,"3159,10",3763
Murau,Steiermark,"119,8",33,"4316,90",1189
Murtal,Steiermark,"132,5",95,"4498,00",3225
Neunkirchen,Niederösterreich,"71,8",62,"3797,60",3279
Neusiedl am See,Burgenland,"91,7",55,"3228,90",1937
Oberpullendorf,Burgenland,"74,9",28,"4028,50",1506
Oberwart,Burgenland,"77,5",42,"3769,90",2043
Perg,Oberösterreich,129,89,"5704,10",3934
Reutte,Tirol,"103,5",34,"3550,80",1166
Ried im Innkreis,Oberösterreich,"137,8",85,"6566,70",4051
Rohrbach,Oberösterreich,"58,4",33,"7388,80",4178
Rust,Burgenland,"151,5",3,"3333,30",66
Salzburg,Salzburg,"178,7",277,"4952,90",7678
Salzburg-Umgebung,Salzburg,"148,5",228,"5428,30",8332
Sankt Johann im Pongau,Salzburg,"300,5",244,"7830,60",6358
Sankt Pölten,Niederösterreich,"41,4",23,"4294,40",2384
Sankt Pölten (Land),Niederösterreich,"52,4",69,"3549,70",4676
Sankt Veit an der Glan,Kärnten,"101,5",55,"5102,80",2765
Schärding,Oberösterreich,"87,1",50,"6882,60",3950
Scheibbs,Niederösterreich,"185,9",77,"5763,80",2387
Schwaz,Tirol,"211,1",178,"8682,70",7322
Spittal an der Drau,Kärnten,286,217,"3913,40",2969
Steyr,Oberösterreich,"26,3",10,"4383,00",1668
Steyr-Land,Oberösterreich,"51,1",31,"5351,10",3249
Südoststeiermark,Steiermark,"249,9",210,"4287,40",3603
Tamsweg,Salzburg,"503,7",102,"9283,50",1880
Tulln,Niederösterreich,"109,9",115,"3339,60",3493
Urfahr-Umgebung,Oberösterreich,"60,5",52,"5622,90",4836
Villach Land,Kärnten,"191,9",124,"4251,10",2747
