Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"71,2",83,"6537,10",7617
Baden,Niederösterreich,"306,6",450,"4812,20",7062
Bludenz,Vorarlberg,"70,2",45,"5484,60",3516
Braunau am Inn,Oberösterreich,"289,9",306,"6068,00",6405
Bregenz,Vorarlberg,"63,7",86,"5452,40",7360
Bruck an der Leitha,Niederösterreich,"264,1",274,"4053,60",4205
Bruck-Mürzzuschlag,Steiermark,"181,4",179,"5010,30",4945
Deutschlandsberg,Steiermark,138,84,"4687,30",2853
Dornbirn,Vorarlberg,"58,9",53,"6842,20",6152
Eferding,Oberösterreich,"138,6",46,"6974,50",2314
Eisenstadt,Burgenland,"175,5",26,"4481,60",664
Eisenstadt-Umgebung,Burgenland,"168,8",73,"3922,70",1696
Feldkirch,Vorarlberg,"104,5",113,"6077,70",6572
Feldkirchen,Kärnten,"127,1",38,"5916,00",1769
Freistadt,Oberösterreich,"94,2",63,"6396,90",4277
Gänserndorf,Niederösterreich,"244,3",256,"3933,90",4122
Gmünd,Niederösterreich,"265,4",97,"5559,10",2032
Gmunden,Oberösterreich,"196,3",200,"6035,80",6148
Graz,Steiermark,"128,8",375,"4101,00",11937
Graz-Umgebung,Steiermark,"109,6",171,"4151,30",6479
Grieskirchen,Oberösterreich,"89,4",58,"6811,60",4419
Güssing,Burgenland,323,83,"5615,00",1443
Hallein,Salzburg,"203,9",124,"8670,90",5274
Hartberg-Fürstenfeld,Steiermark,"240,6",218,"5980,80",5419
Hermagor,Kärnten,"487,4",88,"9488,20",1713
Hollabrunn,Niederösterreich,"174,4",89,"3676,10",1876
Horn,Niederösterreich,"206,9",64,"3184,00",985
Imst,Tirol,"168,7",102,"6063,80",3667
Innsbruck-Land,Tirol,"66,5",120,"5726,10",10333
Innsbruck-Stadt,Tirol,"59,9",79,"5429,60",7165
Jennersdorf,Burgenland,"491,3",84,"6176,50",1056
Kirchdorf an der Krems,Oberösterreich,"234,8",134,"5445,80",3108
Kitzbühel,Tirol,"126,2",81,"5678,80",3644
Klagenfurt Land,Kärnten,185,111,"5407,10",3245
Klagenfurt Stadt,Kärnten,"166,8",169,"4935,80",5000
Korneuburg,Niederösterreich,"167,7",153,"3477,10",3173
Krems (Land),Niederösterreich,"102,7",58,"4519,60",2553
Krems an der Donau,Niederösterreich,"135,8",34,"4166,00",1043
Kufstein,Tirol,"94,3",104,"6752,40",7447
Landeck,Tirol,"94,6",42,"6867,00",3048
Leibnitz,Steiermark,"224,2",190,"5059,20",4288
Leoben,Steiermark,124,74,"4361,80",2604
Lienz,Tirol,"369,3",180,"7823,50",3813
Liezen,Steiermark,"154,4",123,"5298,00",4220
Lilienfeld,Niederösterreich,"140,3",36,"4646,30",1192
Linz,Oberösterreich,"108,9",225,"4977,40",10283
Linz-Land,Oberösterreich,"111,6",169,"5087,50",7701
Mattersburg,Burgenland,"164,8",66,"4133,20",1655
Melk,Niederösterreich,"108,7",85,"5170,70",4043
Mistelbach,Niederösterreich,"257,9",195,"3687,90",2789
Mödling,Niederösterreich,"187,2",223,"3901,30",4647
Murau,Steiermark,"90,8",25,"5021,20",1383
Murtal,Steiermark,"117,2",84,"5032,20",3608
Neunkirchen,Niederösterreich,"252,5",218,"4841,20",4180
Neusiedl am See,Burgenland,"168,4",101,"4054,00",2432
Oberpullendorf,Burgenland,"171,2",64,"4590,20",1716
Oberwart,Burgenland,"311,9",169,"4666,70",2529
Perg,Oberösterreich,"326,2",225,"6611,80",4560
Reutte,Tirol,"9,1",3,"4272,50",1403
Ried im Innkreis,Oberösterreich,"226,9",140,"7369,10",4546
Rohrbach,Oberösterreich,168,95,"8105,00",4583
Rust,Burgenland,"50,5",1,"3535,40",70
Salzburg,Salzburg,"203,2",315,"5747,60",8910
Salzburg-Umgebung,Salzburg,"228,7",351,"6303,30",9675
Sankt Johann im Pongau,Salzburg,"511,1",415,"9743,30",7911
Sankt Pölten,Niederösterreich,"190,9",106,"4977,10",2763
Sankt Pölten (Land),Niederösterreich,"193,6",255,"4248,10",5596
Sankt Veit an der Glan,Kärnten,179,97,"5831,80",3160
Schärding,Oberösterreich,"132,4",76,"7682,40",4409
Scheibbs,Niederösterreich,"144,9",60,"6531,60",2705
Schwaz,Tirol,"93,7",79,"9626,60",8118
Spittal an der Drau,Kärnten,"185,8",141,"5206,40",3950
Steyr,Oberösterreich,"118,2",45,"4743,00",1805
Steyr-Land,Oberösterreich,"70,8",43,"5751,30",3492
Südoststeiermark,Steiermark,"185,6",156,"5448,90",4579
Tamsweg,Salzburg,242,49,"10364,90",2099
Tulln,Niederösterreich,"133,9",140,"3956,30",4138
Urfahr-Umgebung,Oberösterreich,"123,2",106,"6081,00",5230
Villach Land,Kärnten,"222,8",144,"5195,10",3357
Villach Stadt,Kärnten,"187,7",118,"4425,70",2783
Vöcklabruck,Oberösterreich,"195,2",268,"6053,30",8311
Voitsberg,Steiermark,"135,2",69,"4656,80",2377
Völkermarkt,Kärnten,"222,2",93,"7015,90",2937
Waidhofen an der Thaya,Niederösterreich,"280,4",72,"4995,70",1283
Waidhofen an der Ybbs,Niederösterreich,"187,1",21,"6095,20",684
Weiz,Steiermark,"326,5",296,"4700,30",4261
Wels,Oberösterreich,"206,5",129,"6494,30",4057
Wels-Land,Oberösterreich,"260,2",192,"5499,00",4057
Wien,Wien,"228,3",#ERROR!,"5075,50",97002
Wiener Neustadt,Niederösterreich,"541,2",248,"6267,60",2872
Wiener Neustadt (Land),Niederösterreich,"361,4",283,"4624,10",3621
Wolfsberg,Kärnten,"114,1",60,"5339,60",2809
Zell am See,Salzburg,"171,2",150,"6576,70",5763
Zwettl,Niederösterreich,"185,8",78,"6130,50",2574
