Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederöstereich,"707,2",824,"2593,50",3022
Baden,Niederöstereich,"321,00",471,"1811,20",2658
Bludenz,Vorarlberg,"586,50",376,2880,1846
Braunau am Inn,Oberösterreich,"569,4",601,"2083,30",2199
Bregenz,Vorarlberg,"691,20",933,"3096,60",4180
Bruck an der Leitha,Niederöstereich,"304,6",316,"1679,30",1742
Bruck-Mürzzuschlag,Steiermark,"527,9",521,"1936,20",1911
Deutschlandsberg,Steiermark,"361,4",220,"1437,60",875
Dornbirn,Vorarlberg,"769,6",692,"3892,70",3500
Eferding,Oberösterreich,856,284,"3942,40",1308
Eisenstadt,Burgenland,378,56,"2092,30",310
Eisenstadt-Umgebung,Burgenland,"346,9",150,"1815,60",785
Feldkirch,Vorarlberg,"678,8",734,"3074,00",3324
Feldkirchen,Kärnten,"735,7",220,"1795,90",537
Freistadt,Oberösterreich,"619,2",414,"3342,80",2235
Gänserndorf,Niederöstereich,"181,3",190,"1330,40",1394
Gmünd,Niederöstereich,"467,8",171,"2423,90",886
Gmunden,Oberösterreich,"530,1",540,"2564,30",2612
Graz,Steiermark,"386,2",#ERROR!,"1909,80",5559
Graz-Umgebung,Steiermark,"381,2",595,"1644,10",2566
Grieskirchen,Oberösterreich,"655,1",425,"3438,90",2231
Güssing,Burgenland,"470,8",121,"2268,60",583
Hallein,Salzburg,"838,5",510,3536,2151
Hartberg-Fürstenfeld,Steiermark,"515,4",467,2243,2032
Hermagor,Kärnten,"598,2",108,"2005,10",362
Hollabrunn,Niederöstereich,437,223,"1614,60",824
Horn,Niederöstereich,"261,8",81,"1270,40",393
Imst,Tirol,"620,1",375,"3110,40",1881
Innsbruck-Land,Tirol,"573,6",#ERROR!,"3124,90",5639
Innsbruck-Stadt,Tirol,"443,3",585,"3603,30",4755
Jennersdorf,Burgenland,"485,5",83,"2339,60",400
Kirchdorf an der Krems,Oberösterreich,"618,5",353,"2176,20",1242
Kitzbühel,Tirol,"579,7",372,2660,1707
Klagenfurt Land,Kärnten,"816,5",490,"1831,20",1099
Klagenfurt Stadt,Kärnten,"892,4",904,"2106,60",2134
Korneuburg,Niederöstereich,"242,2",221,"1810,30",1652
Krems (Land),Niederöstereich,"492,1",278,"2386,40",1348
Krems an der Donau,Niederöstereich,"579,2",145,"2340,60",586
Kufstein,Tirol,"727,2",802,"3557,10",3923
Landeck,Tirol,"279,40",124,"4199,50",1864
Leibnitz,Steiermark,446,378,"2126,10",1802
Leoben,Steiermark,"448,9",268,"1922,90",1148
Lienz,Tirol,"775,60",378,"2357,50",1149
Liezen,Steiermark,"406,8",324,"2055,20",1637
Lilienfeld,Niederöstereich,409,105,"2284,20",586
Linz,Oberösterreich,"541,60",#ERROR!,"2685,40",5548
Linz-Land,Oberösterreich,"603,80",914,"2674,90",4049
Mattersburg,Burgenland,"322,20",129,"1705,70",683
Melk,Niederöstereich,"608,80",476,"2057,80",1609
Mistelbach,Niederöstereich,"293,60",222,"1344,80",1017
Mödling,Niederöstereich,"251,00",299,"1852,80",2207
Murau,Steiermark,"479,30",132,"1365,10",376
Murtal,Steiermark,389,279,"1629,10",1168
Neunkirchen,Niederöstereich,"294,20",254,"1761,60",1521
Neusiedl am See,Burgenland,"280,00",168,"1603,60",962
Oberpullendorf,Burgenland,"516,30",193,"2359,30",882
Oberwart,Burgenland,"363,50",197,"2371,20",1285
Perg,Oberösterreich,"696,00",480,"3150,70",2173
Reutte,Tirol,"331,90",109,"1671,80",549
Ried im Innkreis,Oberösterreich,"875,30",540,"3961,70",2444
Rohrbach,Oberösterreich,1406,795,"4813,90",2722
Rust,Burgenland,"707,10",14,"1868,70",37
Salzburg,Salzburg,656,#ERROR!,"2221,60",3444
Salzburg-Umgebung,Salzburg,"722,50",#ERROR!,"2734,30",4197
Sankt Johann im Pongau,Salzburg,"912,60",741,"4061,90",3298
Sankt Pölten,Niederöstereich,"443,10",246,"2230,10",1238
Sankt Pölten (Land),Niederöstereich,"391,00",515,"1934,30",2548
Sankt Veit an der Glan,Kärnten,"786,20",426,"1924,90",1043
Schärding,Oberösterreich,"590,70",339,"3592,90",2062
Scheibbs,Niederöstereich,"835,50",346,"2704,40",1120
Schwaz,Tirol,"1255,80",#ERROR!,"5579,30",4705
Spittal an der Drau,Kärnten,"404,70",307,"935,80",710
Steyr,Oberösterreich,"551,8",210,"2583,00",983
Steyr-Land,Oberösterreich,"563,30",342,"2969,50",1803
Südoststeiermark,Steiermark,"530,7",446,"2074,10",1743
Tamsweg,Salzburg,"1041,90",211,"3199,80",648
Tulln,Niederöstereich,"317,40",332,"1903,60",1991
Urfahr-Umgebung,Oberösterreich,"1006,90",866,"3709,10",3190
Villach Land,Kärnten,"595,8",385,"1507,30",974
Villach Stadt,Kärnten,"502,5",316,"1615,70",1016
Vöcklabruck,Oberösterreich,"806,30",#ERROR!,"2914,80",4002
Voitsberg,Steiermark,"703,3",359,"2204,00",1125
Völkermarkt,Kärnten,"984,2",412,"2443,70",1023
Waidhofen an der Thaya,Niederöstereich,"264,8",68,2188,562
Waidhofen an der Ybbs,Niederöstereich,"659,4",74,2263,254
Weiz,Steiermark,"411,5",373,"1731,90",1570
Wels,Oberösterreich,"613,1",383,3101,1937
Wels-Land,Oberösterreich,614,453,"2503,50",1847
Wien,Wien,"399,5",#ERROR!,"2649,90",50645
Wiener Neustadt,Niederöstereich,"410,3",188,2320,1063
Wiener Neustadt (Land),Niederöstereich,309,242,"1626,90",1274
Wolfsberg,Kärnten,"783,2",412,"1861,00",979
Zell am See,Salzburg,"863,9",757,"2510,60",2200
Zwettl,Niederöstereich,"497,8",209,"2143,50",900
