Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederöstereich,"35,3",41,"394,4",458
Baden,Niederöstereich,"92,3",135,"555,4",812
Bludenz,Vorarlberg,"64,4",41,"794,2",506
Braunau am Inn,Oberösterreich,67,70,"395,6",413
Bregenz,Vorarlberg,"78,1",105,"538,8",724
Bruck an der Leitha,Niederöstereich,"74,5",76,"516,6",527
Bruck-Mürzzuschlag,Steiermark,"61,6",61,"236,4",234
Deutschlandsberg,Steiermark,23,14,"200,6",122
Dornbirn,Vorarlberg,"56,2",50,"619,9",552
Eferding,Oberösterreich,"21,1",7,"407,2",135
Eisenstadt,Burgenland,"20,5",3,"334,8",49
Eisenstadt-Umgebung,Burgenland,"41,9",18,"333,1",143
Feldkirch,Vorarlberg,"114,8",123,"624,3",669
Feldkirchen,Kärnten,"30,1",9,147,44
Freistadt,Oberösterreich,"37,5",25,"510,3",340
Gänserndorf,Niederöstereich,"98,4",102,544,564
Gmünd,Niederöstereich,"78,9",29,"418,8",154
Gmunden,Oberösterreich,"85,6",87,"405,4",412
Graz,Steiermark,"39,5",114,"495,8",1.432
Graz-Umgebung,Steiermark,"34,4",53,"348,8",538
Grieskirchen,Oberösterreich,"81,9",53,"380,1",246
Güssing,Burgenland,"50,4",13,"414,8",107
Hallein,Salzburg,"316,4",191,"753,6",455
Hartberg-Fürstenfeld,Steiermark,"25,4",23,"472,3",428
Hermagor,Kärnten,"21,9",4,"323,7",59
Hollabrunn,Niederöstereich,"27,5",14,"237,90",121
Horn,Niederöstereich,"35,4",11,"414,90",129
Imst,Tirol,"128,2",77,"857,50",515
Innsbruck-Land,Tirol,92,165,"665,90",1.194
Innsbruck-Stadt,Tirol,"180,2",238,1.227,1.621
Jennersdorf,Burgenland,0,0,"111,3",19
Kirchdorf an der Krems,Oberösterreich,"22,9",13,"283,1",161
Kitzbühel,Tirol,"26,6",17,"774,9",495
Klagenfurt Land,Kärnten,"55,2",33,"225,8",135
Klagenfurt Stadt,Kärnten,"63,5",64,"277,70",280
Korneuburg,Niederöstereich,"103,4",94,589,535
Krems (Land),Niederöstereich,"72,4",41,"648,50",367
Krems an der Donau,Niederöstereich,"32,2",8,603,150
Kufstein,Tirol,"59,3",65,"948,20",1.040
Landeck,Tirol,"92,4",41,"2.750,10",1.220
Leibnitz,Steiermark,"35,2",29,"361,3",298
Leoben,Steiermark,"98,2",59,"286,4",172
Lienz,Tirol,"10,3",5,"385,6",188
Liezen,Steiermark,"41,3",33,"296,6",237
Lilienfeld,Niederöstereich,"46,5",12,"441,7",114
Linz,Oberösterreich,"62,7",129,"779,7",1.604
Linz-Land,Oberösterreich,"53,2",80,"724,7",1.089
Mattersburg,Burgenland,"50,1",20,"408,3",163
Melk,Niederöstereich,50,39,"516,9",403
Mistelbach,Niederöstereich,"72,9",55,"532,6",402
Mödling,Niederöstereich,"107,6",128,"620,2",738
Murau,Steiermark,"10,8",3,"148,2",41
Murtal,Steiermark,"43,1",31,"211,1",152
Neunkirchen,Niederöstereich,"53,3",46,"624,6",539
Neusiedl am See,Burgenland,"127,6",76,"510,5",304
Oberpullendorf,Burgenland,"69,3",26,"277,2",104
Oberwart,Burgenland,98,53,"525,2",284
Perg,Oberösterreich,"40,9",28,"711,4",487
Reutte,Tirol,"30,6",10,401,131
Ried im Innkreis,Oberösterreich,"117,6",72,"583,3",357
Rohrbach,Oberösterreich,"145,1",82,"622,7",352
Rust,Burgenland,0,0,"154,6",3
Salzburg,Salzburg,"64,8",100,439,677
Salzburg-Umgebung,Salzburg,"76,8",117,"420,3",640
Sankt Johann im Pongau,Salzburg,"127,8",103,"883,7",712
Sankt Pölten,Niederöstereich,"134,4",74,"652,2",359
Sankt Pölten (Land),Niederöstereich,71,93,"518,1",679
Sankt Veit an der Glan,Kärnten,"106,3",58,"256,6",140
Schärding,Oberösterreich,"122,1",70,356,204
Scheibbs,Niederöstereich,"19,3",8,"422,7",175
Schwaz,Tirol,"144,3",121,"1.007,50",845
Spittal an der Drau,Kärnten,"14,5",11,"120,9",92
Steyr,Oberösterreich,"62,8",24,"518,4",198
Steyr-Land,Oberösterreich,"74,5",45,"537,8",325
Südoststeiermark,Steiermark,"16,3",14,128,110
Tamsweg,Salzburg,"78,7",16,"275,6",56
Tulln,Niederöstereich,"66,5",69,451,468
Urfahr-Umgebung,Oberösterreich,"56,1",48,"618,7",529
Villach Land,Kärnten,"24,7",16,"221,1",143
Villach Stadt,Kärnten,"40,2",25,"216,9",135
Vöcklabruck,Oberösterreich,"99,8",136,"474,1",646
Voitsberg,Steiermark,"82,1",42,"400,7",205
Völkermarkt,Kärnten,"78,8",33,"355,8",149
Waidhofen an der Thaya,Niederöstereich,"77,3",20,"648,9",168
Waidhofen an der Ybbs,Niederöstereich,"35,5",4,"301,90",34
Weiz,Steiermark,"45,4",41,"374,1",338
Wels,Oberösterreich,"207,4",128,844,521
Wels-Land,Oberösterreich,"68,4",50,495,362
Wien,Wien,"155,2",#ERROR!,"1.114,80",21.154
Wiener Neustadt,Niederöstereich,"61,8",28,"640,5",290
Wiener Neustadt (Land),Niederöstereich,"64,1",50,"415,4",324
Wolfsberg,Kärnten,"7,6",4,"178,3",94
Zell am See,Salzburg,"30,9",27,574,502
Zwettl,Niederöstereich,"75,8",32,"523,4",221
