Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,6,7,"8617,20",10047
Baden,Niederösterreich,"10,2",15,"6792,10",9992
Bludenz,Vorarlberg,"7,8",5,"6608,90",4254
Braunau am Inn,Oberösterreich,"13,1",14,"8707,70",9273
Bregenz,Vorarlberg,"6,7",9,"7348,30",9943
Bruck an der Leitha,Niederösterreich,"13,3",14,"5847,00",6169
Bruck-Mürzzuschlag,Steiermark,2,2,"6233,30",6112
Deutschlandsberg,Steiermark,"13,1",8,"6704,30",4081
Dornbirn,Vorarlberg,"8,8",8,"8562,20",7749
Eferding,Oberösterreich,3,1,"8415,20",2808
Eisenstadt,Burgenland,"13,4",2,"6639,80",989
Eisenstadt-Umgebung,Burgenland,"9,1",4,"5460,40",2395
Feldkirch,Vorarlberg,"7,3",8,"7641,00",8333
Feldkirchen,Kärnten,0,±0,"8101,90",2413
Freistadt,Oberösterreich,"1,5",1,"8282,80",5543
Gänserndorf,Niederösterreich,"16,1",17,"5716,10",6049
Gmünd,Niederösterreich,11,4,"7578,20",2749
Gmunden,Oberösterreich,"10,8",11,"7688,40",7850
Graz,Steiermark,"15,8",46,"5623,50",16372
Graz-Umgebung,Steiermark,"20,9",33,"5589,40",8823
Grieskirchen,Oberösterreich,"9,2",6,"8033,80",5233
Güssing,Burgenland,"3,9",1,"7132,30",1838
Hallein,Salzburg,"4,9",3,"11001,40",6710
Hartberg-Fürstenfeld,Steiermark,"1,1",1,"8167,20",7401
Hermagor,Kärnten,"5,5",1,"10458,70",1888
Hollabrunn,Niederösterreich,"13,6",7,"5158,60",2648
Horn,Niederösterreich,0,±0,"4987,40",1538
Imst,Tirol,"9,8",6,"9026,30",5499
Innsbruck-Land,Tirol,11,20,"7684,70",13963
Innsbruck-Stadt,Tirol,"8,4",11,"7509,60",9842
Jennersdorf,Burgenland,"5,8",1,"7627,60",1305
Kirchdorf an der Krems,Oberösterreich,"19,2",11,"7447,10",4257
Kitzbühel,Tirol,"6,2",4,"6946,90",4493
Klagenfurt Land,Kärnten,5,3,"6940,20",4199
Klagenfurt Stadt,Kärnten,"31,4",32,"6188,80",6298
Korneuburg,Niederösterreich,"6,5",6,"4782,20",4389
Krems (Land),Niederösterreich,"5,3",3,"5882,40",3327
Krems an der Donau,Niederösterreich,"8,1",2,"5660,90",1406
Kufstein,Tirol,"9,9",11,"8472,30",9411
Landeck,Tirol,"15,8",7,"8345,70",3701
Leibnitz,Steiermark,"15,2",13,"6953,60",5931
Leoben,Steiermark,"1,7",1,"5688,80",3365
Lienz,Tirol,"34,8",17,"10933,30",5337
Liezen,Steiermark,"2,5",2,"6853,70",5455
Lilienfeld,Niederösterreich,"11,8",3,"6657,80",1696
Linz,Oberösterreich,14,29,"6725,20",13890
Linz-Land,Oberösterreich,"17,7",27,"6720,20",10241
Mattersburg,Burgenland,5,2,"5722,30",2307
Melk,Niederösterreich,"1,3",1,"7406,70",5798
Mistelbach,Niederösterreich,"1,3",1,"5003,00",3785
Mödling,Niederösterreich,"15,9",19,"5421,00",6464
Murau,Steiermark,"3,6",1,"7268,00",1995
Murtal,Steiermark,"5,6",4,"7175,30",5120
Neunkirchen,Niederösterreich,"3,5",3,"6934,40",5986
Neusiedl am See,Burgenland,"6,6",4,"5439,00",3285
Oberpullendorf,Burgenland,"5,3",2,"5986,20",2242
Oberwart,Burgenland,0,±0,"6801,50",3687
Perg,Oberösterreich,"2,9",2,"8519,50",5899
Reutte,Tirol,"81,7",27,"6205,00",2051
Ried im Innkreis,Oberösterreich,"4,9",3,"9707,40",6004
Rohrbach,Oberösterreich,"3,5",2,"9047,60",5123
Rust,Burgenland,50,1,"3850,00",77
Salzburg,Salzburg,"7,1",11,"7553,90",11740
Salzburg-Umgebung,Salzburg,"13,6",21,"8034,30",12423
Sankt Johann im Pongau,Salzburg,"1,2",1,"11769,00",9579
Sankt Pölten,Niederösterreich,"26,8",15,"7045,70",3937
Sankt Pölten (Land),Niederösterreich,"10,6",14,"6075,10",8023
Sankt Veit an der Glan,Kärnten,"1,9",1,"7386,80",3980
Schärding,Oberösterreich,"3,5",2,"9281,30",5331
Scheibbs,Niederösterreich,0,±0,"9115,40",3789
Schwaz,Tirol,"1,2",1,"10673,00",9014
Spittal an der Drau,Kärnten,"2,6",2,"7729,90",5846
Steyr,Oberösterreich,"10,5",4,"6521,40",2475
Steyr-Land,Oberösterreich,"57,4",35,"7082,80",4316
Südoststeiermark,Steiermark,6,5,"7202,90",6039
Tamsweg,Salzburg,5,1,"12386,90",2492
Tulln,Niederösterreich,"8,5",9,"5161,60",5459
Urfahr-Umgebung,Oberösterreich,"8,1",7,"7120,10",6140
Villach Land,Kärnten,"9,2",6,"6860,80",4454
Villach Stadt,Kärnten,"3,2",2,"6232,20",3941
Vöcklabruck,Oberösterreich,"5,1",7,"8372,20",11553
Voitsberg,Steiermark,"23,6",12,"6742,30",3435
Völkermarkt,Kärnten,"4,8",2,"8856,40",3705
Waidhofen an der Thaya,Niederösterreich,"7,8",2,"6592,00",1683
Waidhofen an der Ybbs,Niederösterreich,18,2,"8218,10",915
Weiz,Steiermark,"5,5",5,"6839,30",6218
Wels,Oberösterreich,8,5,"9032,10",5659
Wels-Land,Oberösterreich,"1,3",1,"7656,80",5710
Wien,Wien,"27,2",522,"7260,50",139471
Wiener Neustadt,Niederösterreich,"6,5",3,"8399,30",3902
Wiener Neustadt (Land),Niederösterreich,"7,6",6,"6695,90",5292
Wolfsberg,Kärnten,"5,7",3,"6662,50",3497
Zell am See,Salzburg,"6,8",6,"8238,80",7264
Zwettl,Niederösterreich,"4,8",2,"8014,00",3352
