Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"51,5",60,"8516,10",9923
Baden,Niederösterreich,"39,5",58,"6698,40",9830
Bludenz,Vorarlberg,"45,2",29,"6497,00",4165
Braunau am Inn,Oberösterreich,"40,7",43,"8573,90",9050
Bregenz,Vorarlberg,"92,6",125,"7187,40",9702
Bruck an der Leitha,Niederösterreich,"29,9",31,"5823,50",6041
Bruck-Mürzzuschlag,Steiermark,"23,3",23,"6113,70",6034
Deutschlandsberg,Steiermark,"36,1",22,"6632,50",4037
Dornbirn,Vorarlberg,89,80,"8439,40",7588
Eferding,Oberösterreich,"39,2",13,"8415,20",2792
Eisenstadt,Burgenland,"40,5",6,"6661,70",987
Eisenstadt-Umgebung,Burgenland,"30,1",13,"5449,20",2356
Feldkirch,Vorarlberg,"65,7",71,"7595,30",8213
Feldkirchen,Kärnten,"56,9",17,"8022,90",2399
Freistadt,Oberösterreich,"61,3",41,"8241,00",5510
Gänserndorf,Niederösterreich,"81,1",85,"5605,90",5874
Gmünd,Niederösterreich,"54,7",20,"7424,80",2714
Gmunden,Oberösterreich,54,55,"7655,70",7798
Graz,Steiermark,"48,1",140,"5546,40",16144
Graz-Umgebung,Steiermark,"26,9",42,"5569,90",8693
Grieskirchen,Oberösterreich,"35,5",23,"8015,40",5200
Güssing,Burgenland,"15,6",4,"7093,70",1823
Hallein,Salzburg,"52,6",32,"10943,00",6656
Hartberg-Fürstenfeld,Steiermark,"83,9",76,"8086,70",7327
Hermagor,Kärnten,"27,7",5,"10418,70",1881
Hollabrunn,Niederösterreich,"23,5",12,"5096,70",2601
Horn,Niederösterreich,"25,9",8,"4929,50",1525
Imst,Tirol,"150,5",91,"8673,10",5245
Innsbruck-Land,Tirol,"68,2",123,"7577,60",13674
Innsbruck-Stadt,Tirol,"45,5",60,"7278,70",9605
Jennersdorf,Burgenland,"5,8",1,"7592,00",1298
Kirchdorf an der Krems,Oberösterreich,"45,6",26,"7403,10",4225
Kitzbühel,Tirol,"51,4",33,"6980,10",4479
Klagenfurt Land,Kärnten,"16,7",10,"6938,40",4164
