Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"125,3",146,"8257,00",9621
Baden,Niederösterreich,"120,6",177,"6551,90",9615
Bludenz,Vorarlberg,"135,7",87,"6206,80",3979
Braunau am Inn,Oberösterreich,"222,6",235,"8262,20",8721
Bregenz,Vorarlberg,286,386,"6644,30",8969
Bruck an der Leitha,Niederösterreich,"141,7",147,"5673,10",5885
Bruck-Mürzzuschlag,Steiermark,"102,3",101,"5924,20",5847
Deutschlandsberg,Steiermark,"236,6",144,"6216,80",3784
Dornbirn,Vorarlberg,"272,5",245,"7950,00",7148
Eferding,Oberösterreich,"159,7",53,"8183,10",2715
Eisenstadt,Burgenland,"33,7",5,"6270,20",929
Eisenstadt-Umgebung,Burgenland,"85,6",37,"5317,30",2299
Feldkirch,Vorarlberg,"237,7",257,"7144,00",7725
Feldkirchen,Kärnten,"210,7",63,"7638,30",2284
Freistadt,Oberösterreich,"152,6",102,"7934,40",5305
Gänserndorf,Niederösterreich,"131,7",138,"5353,00",5609
Gmünd,Niederösterreich,"112,2",41,"7219,70",2639
Gmunden,Oberösterreich,"76,6",78,"7393,60",7531
Graz,Steiermark,"176,6",514,"5248,20",15276
Graz-Umgebung,Steiermark,"145,4",227,"5278,40",8238
Grieskirchen,Oberösterreich,"164,9",107,"7788,80",5053
Güssing,Burgenland,109,28,"7015,80",1803
Hallein,Salzburg,"310,7",189,"10500,80",6387
Hartberg-Fürstenfeld,Steiermark,"211,9",192,"7693,80",6971
Hermagor,Kärnten,"44,3",8,"10302,40",1860
Hollabrunn,Niederösterreich,"90,1",46,"4916,40",2509
Horn,Niederösterreich,"135,8",42,"4716,20",1459
Imst,Tirol,301,182,"7849,70",4747
Innsbruck-Land,Tirol,"197,8",357,"7230,10",13047
Innsbruck-Stadt,Tirol,"206,9",273,"6938,40",9156
Jennersdorf,Burgenland,"152,1",26,"7486,70",1280
Kirchdorf an der Krems,Oberösterreich,"117,4",67,"7049,10",4023
Kitzbühel,Tirol,"88,8",57,"6743,20",4327
Klagenfurt Land,Kärnten,165,99,"6736,80",4043
Klagenfurt Stadt,Kärnten,"122,4",124,"5930,90",6008
Korneuburg,Niederösterreich,"70,1",64,"4574,00",4174
Krems (Land),Niederösterreich,"92,1",52,"5578,30",3151
Krems an der Donau,Niederösterreich,"147,8",37,"5324,30",1333
Kufstein,Tirol,"160,5",177,"8304,70",9159
Landeck,Tirol,"92,4",41,"7885,40",3500
Leibnitz,Steiermark,"175,8",149,"6639,10",5627
Leoben,Steiermark,"93,8",56,"5428,80",3241
Lienz,Tirol,318,155,"10515,40",5125
Liezen,Steiermark,"126,8",101,"6612,50",5267
Lilienfeld,Niederösterreich,152,39,"5991,00",1537
Linz,Oberösterreich,"186,4",385,"6271,70",12957
Linz-Land,Oberösterreich,"158,6",240,"6388,30",9670
Mattersburg,Burgenland,"102,4",41,"5559,20",2226
Melk,Niederösterreich,"154,7",121,"7132,50",5577
Mistelbach,Niederösterreich,"67,4",51,"4794,70",3626
Mödling,Niederösterreich,84,100,"5239,50",6241
Murau,Steiermark,"286,8",79,"6742,20",1857
Murtal,Steiermark,"239,9",172,"6456,20",4629
Neunkirchen,Niederösterreich,"82,2",71,"6717,40",5800
Neusiedl am See,Burgenland,"96,7",58,"5345,90",3207
Oberpullendorf,Burgenland,"80,2",30,"5927,70",2216
Oberwart,Burgenland,"108,9",59,"6619,10",3587
Perg,Oberösterreich,"120,3",83,"8153,10",5623
Reutte,Tirol,"228,4",75,"5798,20",1904
Ried im Innkreis,Oberösterreich,"220,5",136,"9273,80",5721
Rohrbach,Oberösterreich,"81,4",46,"8890,30",5027
Rust,Burgenland,0,±0,"3686,90",73
Salzburg,Salzburg,"165,8",257,"7313,20",11337
Salzburg-Umgebung,Salzburg,"164,8",253,"7898,80",12124
Sankt Johann im Pongau,Salzburg,"163,8",133,"11507,00",9343
Sankt Pölten,Niederösterreich,"169,3",94,"6517,30",3618
Sankt Pölten (Land),Niederösterreich,101,133,"5651,00",7444
Sankt Veit an der Glan,Kärnten,"142,1",77,"7057,20",3824
Schärding,Oberösterreich,"216,1",124,"9106,00",5226
Scheibbs,Niederösterreich,"185,9",77,"8893,10",3683
Schwaz,Tirol,"40,3",34,"10603,70",8942
Spittal an der Drau,Kärnten,"258,3",196,"7231,00",5486
Steyr,Oberösterreich,"178,7",68,"6070,00",2310
Steyr-Land,Oberösterreich,"116,9",71,"6731,20",4087
