Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederöstereich,"557,8",650,"1.477,00",1.721
Baden,Niederöstereich,"333,9",490,"1.296,10",1.902
Bludenz,Vorarlberg,"550,6",353,"1.921,80",1.232
Braunau am Inn,Oberösterreich,"447,2",472,"1.209,80",1.277
Bregenz,Vorarlberg,"686,7",927,"1.951,30",2.634
Bruck an der Leitha,Niederöstereich,"248,7",258,"1.216,60",1.262
Bruck-Mürzzuschlag,Steiermark,"465,1",459,"1.068,90",1.055
Deutschlandsberg,Steiermark,"379,5",231,"910,20",554
Dornbirn,Vorarlberg,902,811,2.601,2.339
Eferding,Oberösterreich,"904,2",300,"2.360,00",783
Eisenstadt,Burgenland,"674,9",100,"1.343,10",199
Eisenstadt-Umgebung,Burgenland,"374,7",162,"1.223,50",529
Feldkirch,Vorarlberg,"591,9",640,"1.985,50",2.147
Feldkirchen,Kärnten,"341,1",102,"799,30",239
Freistadt,Oberösterreich,872,583,"2.092,40",1.399
Gänserndorf,Niederöstereich,"196,6",206,"1.029,80",1.079
Gmünd,Niederöstereich,"547,2",200,"1.630,50",596
Gmunden,Oberösterreich,"638,1",650,"1.754,40",1.787
Graz,Steiermark,381,#ERROR!,"1.288,00",3.749
Graz-Umgebung,Steiermark,337,526,"1.064,30",1.661
Grieskirchen,Oberösterreich,"840,1",545,"2.219,70",1.440
Güssing,Burgenland,"416,4",107,"1.210,20",311
Hallein,Salzburg,508,309,"2.377,40",1.446
Hartberg-Fürstenfeld,Steiermark,"492,2",446,"1.438,10",1.303
Hermagor,Kärnten,"476,3",86,"1.218,60",220
Hollabrunn,Niederöstereich,"419,3",214,962,491
Horn,Niederöstereich,"248,9",77,"869,50",269
Imst,Tirol,"529,2",320,"2.027,30",1.226
Innsbruck-Land,Tirol,"541,4",977,"2.073,10",3.741
Innsbruck-Stadt,Tirol,"497,9",657,"2.713,70",3.581
Jennersdorf,Burgenland,"602,4",103,"1.204,90",206
Kirchdorf an der Krems,Oberösterreich,"499,4",285,"1.131,90",646
Kitzbühel,Tirol,"503,4",323,"1.715,80",1.101
Klagenfurt Land,Kärnten,"413,2",248,"834,80",501
Klagenfurt Stadt,Kärnten,"377,1",382,"1.053,30",1.067
Korneuburg,Niederöstereich,"302,5",276,"1.362,10",1.243
Krems (Land),Niederöstereich,"504,5",285,"1.596,80",902
Krems an der Donau,Niederöstereich,"467,3",117,"1.485,90",372
Kufstein,Tirol,"603,9",666,"2.277,70",2.512
Landeck,Tirol,"387,5",172,"3.618,30",1.606
Leibnitz,Steiermark,518,439,"1.402,90",1.189
Leoben,Steiermark,"422,1",252,"1.192,60",712
Lienz,Tirol,"404,2",197,"1.165,40",568
Liezen,Steiermark,"531,1",423,"1.352,10",1.077
Lilienfeld,Niederöstereich,"452,2",116,"1.586,40",407
Linz,Oberösterreich,"475,3",982,1.795,3.708
Linz-Land,Oberösterreich,"541,1",819,1.724,2.609
Mattersburg,Burgenland,"344,6",138,"1.141,30",457
Melk,Niederöstereich,"381,1",298,"1.221,40",955
Mistelbach,Niederöstereich,"185,1",140,"907,10",686
Mödling,Niederöstereich,366,436,"1.424,70",1.697
Murau,Steiermark,"377,6",104,"678,90",187
Murtal,Steiermark,"326,4",234,"947,00",679
Neunkirchen,Niederöstereich,"304,6",263,"1.300,60",1.123
Neusiedl am See,Burgenland,275,165,"1.130,20",678
Oberpullendorf,Burgenland,"492,2",184,"1.364,20",510
Oberwart,Burgenland,"492,7",267,1.637,887
Perg,Oberösterreich,767,529,"1.957,40",1.350
Reutte,Tirol,"395,9",130,"1.090,20",358
Ried im Innkreis,Oberösterreich,971,599,"2.463,90",1.520
Rohrbach,Oberösterreich,"985,1",557,"2.656,30",1.502
Rust,Burgenland,"505,1",10,"909,10",18
Salzburg,Salzburg,"413,5",641,"1.324,30",2.053
Salzburg-Umgebung,Salzburg,"513,4",788,"1.653,50",2.538
Sankt Johann im Pongau,Salzburg,"827,6",672,"2.699,70",2.192
Sankt Pölten,Niederöstereich,"421,5",234,"1.551,00",861
Sankt Pölten (Land),Niederöstereich,"384,1",506,"1.311,00",1.727
Sankt Veit an der Glan,Kärnten,"365,4",198,"919,10",498
Schärding,Oberösterreich,931,534,"2.259,90",1.297
