Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;9102;24;158
Rust(Stadt);102;2021;1094;4;11
Eisenstadt-Umgebung;103;44488;25855;73;349
Güssing;104;25809;14698;100;187
Jennersdorf;105;17216;9210;43;74
Mattersburg;106;40731;23603;83;265
Neusiedl am See;107;61358;36170;85;382
Oberpullendorf;108;37556;21645;63;197
Oberwart;109;54682;30394;144;340
Klagenfurt Stadt;201;103297;53730;295;697
Villach Stadt;202;64125;32978;174;447
Hermagor;203;18069;9995;63;93
Klagenfurt Land;204;61114;33077;127;412
Sankt Veit an der Glan;205;53953;30814;167;481
Spittal an der Drau;206;75725;41940;275;437
Villach Land;207;65635;35803;201;424
Völkermarkt;208;41947;24673;121;271
Wolfsberg;209;52352;28375;191;259
Feldkirchen;210;29949;16387;83;168
Krems an der Donau(Stadt);301;24930;13856;74;240
Sankt Pölten(Stadt);302;56697;33023;144;400
Waidhofen an der Ybbs(Stadt);303;11187;7402;40;60
Wiener Neustadt(Stadt);304;47407;27544;197;259
Amstetten;305;117442;81574;309;735
Baden;306;148765;86413;337;941
Bruck an der Leitha;307;107297;62702;216;646
Gänserndorf;308;107504;59689;186;681
Gmünd;309;36152;20573;157;216
Hollabrunn;310;51879;28036;102;337
Horn;311;30875;17009;60;204
Korneuburg;312;92442;52654;145;749
Krems(Land);313;56840;34345;105;407
Lilienfeld;314;25491;16075;110;137
Melk;315;78779;53529;326;619
Mistelbach;316;76641;42305;102;497
Mödling;317;120412;68054;273;809
Neunkirchen;318;87048;51117;247;466
Sankt Pölten(Land);319;133497;82147;324;968
Scheibbs;320;41711;28836;94;244
Tulln;321;107723;60978;208;763
Waidhofen an der Thaya;322;25644;14984;74;142
Wiener Neustadt(Land);323;80020;48003;205;490
Zwettl;325;41757;27235;84;304
Linz(Stadt);401;208445;113971;453;1434
Steyr(Stadt);402;37915;20751;71;285
Wels(Stadt);403;63542;36668;157;343
Braunau am Inn;404;108388;71879;261;623
Eferding;405;33715;21196;77;230
Freistadt;406;67638;44600;191;460
Gmunden;407;102765;64595;241;647
Grieskirchen;408;65929;43887;147;468
Kirchdorf an der Krems;409;57882;35930;154;369
Linz-Land;410;154320;91561;284;1112
Perg;411;69905;46259;150;424
Ried im Innkreis;412;62535;41439;169;409
Rohrbach;413;57034;37142;160;302
Schärding;414;57750;37188;155;306
Steyr-Land;415;61494;39256;152;476
Urfahr-Umgebung;416;87466;56829;156;735
Vöcklabruck;417;139989;92149;335;902
Wels-Land;418;75514;49143;118;536
Salzburg(Stadt);501;155743;94407;306;736
Hallein;502;61262;43040;143;351
Salzburg-Umgebung;503;155982;108990;308;916
Sankt Johann im Pongau;504;81962;54183;184;325
Tamsweg;505;20327;13170;67;127
Zell am See;506;89017;53178;192;487
Graz(Stadt);601;293929;155982;556;1807
Deutschlandsberg;603;61092;33854;179;388
Graz-Umgebung;606;161131;90015;420;1111
Leibnitz;610;86399;48486;187;529
Leoben;611;59341;29038;189;318
Liezen;612;79739;43499;223;532
Murau;614;27343;14432;59;290
Voitsberg;616;51165;26341;185;276
Weiz;617;91844;52642;254;518
Murtal;620;71398;36427;279;386
Bruck-Mürzzuschlag;621;98394;47523;353;569
Hartberg-Fürstenfeld;622;91091;50442;296;577
Südoststeiermark;623;84024;46136;293;479
Innsbruck-Stadt;701;130599;78143;240;766
Imst;702;61843;40044;90;365
Innsbruck-Land;703;183827;114713;272;1102
Kitzbühel;704;65482;39264;97;329
Kufstein;705;112301;71210;242;515
Landeck;706;44681;29981;90;247
Lienz;707;48854;32072;143;280
Reutte;708;33427;20208;29;155
Schwaz;709;85478;50671;215;377
Bludenz;801;64943;40865;95;285
Bregenz;802;136369;80518;232;673
Dornbirn;803;91344;55165;168;432
Feldkirch;804;110547;68235;173;512
Wien;900;1951354;1203705;4297;10993
