Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;2673;13;367
Rust(Stadt);102;2000;233;1;25
Eisenstadt-Umgebung;103;43861;7506;38;1013
Güssing;104;25770;4948;71;601
Jennersdorf;105;17109;3068;30;418
Mattersburg;106;40316;7641;56;962
Neusiedl am See;107;60397;10741;53;1575
Oberpullendorf;108;37453;6339;49;868
Oberwart;109;54209;9803;99;1076
Klagenfurt Stadt;201;101765;21740;192;2452
Villach Stadt;202;63236;14253;112;1705
Hermagor;203;18052;4335;37;452
Klagenfurt Land;204;60503;13058;85;1468
Sankt Veit an der Glan;205;53880;10839;121;1527
Spittal an der Drau;206;75628;20021;170;2273
Villach Land;207;64920;15189;133;1858
Völkermarkt;208;41834;10266;81;1417
Wolfsberg;209;52488;11411;130;1240
Feldkirchen;210;29783;7293;64;1078
Krems an der Donau(Stadt);301;24837;4660;36;553
Sankt Pölten(Stadt);302;55878;11958;84;1253
Waidhofen an der Ybbs(Stadt);303;11134;2919;23;313
Wiener Neustadt(Stadt);304;46456;10632;116;1061
Amstetten;305;116592;32168;153;3467
Baden;306;147113;30337;202;3315
Bruck an der Leitha;307;105507;20136;106;2435
Gänserndorf;308;105824;17883;85;2156
Gmünd;309;36275;6646;71;621
Hollabrunn;310;51332;7792;65;982
Horn;311;30838;4757;30;644
Korneuburg;312;91777;15322;71;1852
Krems(Land);313;56559;11006;48;1467
Lilienfeld;314;25474;5919;56;462
Melk;315;78281;20639;138;2468
Mistelbach;316;75655;11562;43;1406
Mödling;317;119240;20534;149;2181
Neunkirchen;318;86323;18813;128;1905
Sankt Pölten(Land);319;132064;27987;183;3178
Scheibbs;320;41567;11650;68;1241
Tulln;321;105762;17441;109;1971
Waidhofen an der Thaya;322;25531;5005;28;508
Wiener Neustadt(Land);323;79033;17356;130;1848
Zwettl;325;41827;9838;55;1342
Linz(Stadt);401;206537;45825;316;4749
Steyr(Stadt);402;37952;8543;46;947
Wels(Stadt);403;62654;16685;118;1457
Braunau am Inn;404;106492;33291;186;2757
Eferding;405;33368;7978;57;856
Freistadt;406;66922;17695;117;1854
Gmunden;407;102102;27082;158;3127
Grieskirchen;408;65137;17264;109;2174
Kirchdorf an der Krems;409;57163;13993;108;1659
Linz-Land;410;152391;38090;182;4024
Perg;411;69241;17829;114;1831
Ried im Innkreis;412;61850;17689;124;1501
Rohrbach;413;56623;16106;118;2041
Schärding;414;57438;15303;110;1506
Steyr-Land;415;60936;14640;110;1636
Urfahr-Umgebung;416;86235;21361;96;2396
Vöcklabruck;417;137993;39448;243;3788
Wels-Land;418;74574;20286;93;1978
Salzburg(Stadt);501;155416;39666;216;3722
Hallein;502;60992;21983;91;1677
Salzburg-Umgebung;503;154624;46242;199;4527
Sankt Johann im Pongau;504;81392;30608;134;2097
Tamsweg;505;20118;7067;51;427
Zell am See;506;88168;26497;133;2963
Graz(Stadt);601;291134;54209;395;6797
Deutschlandsberg;603;60871;11529;134;1429
Graz-Umgebung;606;157853;30310;305;4363
Leibnitz;610;85294;17301;141;2425
Leoben;611;59151;9986;137;1303
Liezen;612;79592;19089;150;2049
Murau;614;27449;5226;38;558
Voitsberg;616;50947;9702;140;1548
Weiz;617;90916;20774;184;3048
Murtal;620;71356;14736;218;2142
Bruck-Mürzzuschlag;621;98054;18439;280;2837
Hartberg-Fürstenfeld;622;90619;19834;218;2885
Südoststeiermark;623;83841;16371;211;2205
Innsbruck-Stadt;701;131059;32075;137;3891
Imst;702;60922;20004;52;2157
Innsbruck-Land;703;181698;47361;170;5739
Kitzbühel;704;64676;20111;53;1709
Kufstein;705;111080;35682;169;4028
Landeck;706;44346;15747;57;1817
Lienz;707;48814;15498;70;1362
Reutte;708;33054;7991;13;875
Schwaz;709;84456;24948;141;2401
Bludenz;801;64368;17200;73;1816
Bregenz;802;135310;32637;165;3360
Dornbirn;803;90502;23712;108;2518
Feldkirch;804;109057;27538;115;3301
Wien;900;1920949;444110;2918;47531
