Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;7045;22;109
Rust(Stadt);102;2000;889;2;8
Eisenstadt-Umgebung;103;43861;20206;69;385
Güssing;104;25770;11614;95;111
Jennersdorf;105;17109;7656;41;37
Mattersburg;106;40316;18274;82;262
Neusiedl am See;107;60397;27720;83;428
Oberpullendorf;108;37453;16593;63;232
Oberwart;109;54209;24201;145;220
Klagenfurt Stadt;201;101765;42272;276;264
Villach Stadt;202;63236;26487;172;126
Hermagor;203;18052;8365;61;24
Klagenfurt Land;204;60503;26689;126;130
Sankt Veit an der Glan;205;53880;24352;164;163
Spittal an der Drau;206;75628;35219;262;175
Villach Land;207;64920;29340;192;129
Völkermarkt;208;41834;20339;117;118
Wolfsberg;209;52488;23947;178;101
Feldkirchen;210;29783;13648;82;53
Krems an der Donau(Stadt);301;24837;11031;72;161
Sankt Pölten(Stadt);302;55878;26675;136;291
Waidhofen an der Ybbs(Stadt);303;11134;6178;39;27
Wiener Neustadt(Stadt);304;46456;22502;178;218
Amstetten;305;116592;68332;302;452
Baden;306;147113;68967;314;910
Bruck an der Leitha;307;105507;48746;216;766
Gänserndorf;308;105824;46513;169;744
Gmünd;309;36275;17031;152;156
Hollabrunn;310;51332;22099;92;306
Horn;311;30838;13895;60;201
Korneuburg;312;91777;39755;141;616
Krems(Land);313;56559;27987;97;360
Lilienfeld;314;25474;13684;113;54
Melk;315;78281;44170;288;266
Mistelbach;316;75655;33144;100;441
Mödling;317;119240;52332;267;903
Neunkirchen;318;86323;41290;246;391
Sankt Pölten(Land);319;132064;65633;295;848
Scheibbs;320;41567;24509;95;136
Tulln;321;105762;47189;206;803
Waidhofen an der Thaya;322;25531;12216;67;104
Wiener Neustadt(Land);323;79033;39020;195;379
Zwettl;325;41827;22749;84;233
Linz(Stadt);401;206537;91639;427;698
Steyr(Stadt);402;37952;17252;66;109
Wels(Stadt);403;62654;30891;155;183
Braunau am Inn;404;106492;60923;252;346
Eferding;405;33368;17018;73;98
Freistadt;406;66922;36875;182;174
Gmunden;407;102102;53770;230;387
Grieskirchen;408;65137;35926;142;257
Kirchdorf an der Krems;409;57163;29613;147;212
Linz-Land;410;152391;74444;275;467
Perg;411;69241;38525;149;290
Ried im Innkreis;412;61850;34283;166;162
Rohrbach;413;56623;31083;157;372
Schärding;414;57438;30922;153;117
Steyr-Land;415;60936;32175;146;221
Urfahr-Umgebung;416;86235;45232;153;313
Vöcklabruck;417;137993;76537;327;529
Wels-Land;418;74574;40474;114;260
Salzburg(Stadt);501;155416;76905;287;843
Hallein;502;60992;36698;138;259
Salzburg-Umgebung;503;154624;90959;299;770
Sankt Johann im Pongau;504;81392;46865;184;277
Tamsweg;505;20118;11022;64;53
Zell am See;506;88168;45396;185;257
Graz(Stadt);601;291134;123026;534;1256
Deutschlandsberg;603;60871;28466;177;165
Graz-Umgebung;606;157853;72772;415;533
Leibnitz;610;85294;40348;182;212
Leoben;611;59151;23604;184;157
Liezen;612;79592;36755;215;229
Murau;614;27449;11881;60;62
Voitsberg;616;50947;22365;178;114
Weiz;617;90916;44930;251;183
Murtal;620;71356;31005;270;141
Bruck-Mürzzuschlag;621;98054;39588;350;252
Hartberg-Fürstenfeld;622;90619;42566;300;191
Südoststeiermark;623;83841;39128;286;189
Innsbruck-Stadt;701;131059;62808;221;774
Imst;702;60922;33981;87;239
Innsbruck-Land;703;181698;93256;261;921
Kitzbühel;704;64676;32725;95;159
Kufstein;705;111080;59658;236;426
Landeck;706;44346;25766;84;163
Lienz;707;48814;26468;132;114
Reutte;708;33054;16735;25;218
Schwaz;709;84456;43034;201;273
Bludenz;801;64368;35048;87;361
Bregenz;802;135310;69729;225;679
Dornbirn;803;90502;47555;160;414
Feldkirch;804;109057;57697;166;533
Wien;900;1920949;932954;4001;14609
