Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"49,8",58,"8505,80",9911
Baden,Niederösterreich,"40,9",60,"6696,40",9827
Bludenz,Vorarlberg,"40,6",26,"6476,70",4152
Braunau am Inn,Oberösterreich,"44,5",47,"8570,10",9046
Bregenz,Vorarlberg,"96,3",130,"7174,00",9684
Bruck an der Leitha,Niederösterreich,"30,8",32,"5818,70",6036
Bruck-Mürzzuschlag,Steiermark,"29,4",29,"6112,60",6033
Deutschlandsberg,Steiermark,"42,7",26,"6629,20",4035
Dornbirn,Vorarlberg,"82,3",74,"8418,20",7569
Eferding,Oberösterreich,"45,2",15,"8412,20",2791
Eisenstadt,Burgenland,"40,5",6,"6655,00",986
Eisenstadt-Umgebung,Burgenland,"39,3",17,"5442,20",2353
Feldkirch,Vorarlberg,"58,3",63,"7574,90",8191
Feldkirchen,Kärnten,"46,8",14,"7999,50",2392
Freistadt,Oberösterreich,"61,3",41,"8235,00",5506
Gänserndorf,Niederösterreich,"84,9",89,"5595,40",5863
Gmünd,Niederösterreich,"71,1",26,"7413,90",2710
Gmunden,Oberösterreich,"50,1",51,"7646,80",7789
Graz,Steiermark,"52,6",153,"5541,90",16131
Graz-Umgebung,Steiermark,"27,6",43,"5568,70",8691
Grieskirchen,Oberösterreich,"32,4",21,"8007,70",5195
Güssing,Burgenland,"23,3",6,"7093,70",1823
Hallein,Salzburg,"62,5",38,"10941,40",6655
Hartberg-Fürstenfeld,Steiermark,"88,3",80,"8078,90",7320
Hermagor,Kärnten,"27,7",5,"10413,20",1880
Hollabrunn,Niederösterreich,"29,4",15,"5092,80",2599
Horn,Niederösterreich,"22,6",7,"4923,10",1523
Imst,Tirol,172,104,"8663,20",5239
Innsbruck-Land,Tirol,"70,9",128,"7564,30",13650
Innsbruck-Stadt,Tirol,"46,2",61,"7270,30",9594
Jennersdorf,Burgenland,"23,4",4,"7592,00",1298
Kirchdorf an der Krems,Oberösterreich,"52,6",30,"7392,50",4219
Kitzbühel,Tirol,"63,9",41,"6975,40",4476
Klagenfurt Land,Kärnten,"18,3",11,"6933,40",4161
Klagenfurt Stadt,Kärnten,"36,5",37,"6123,40",6203
Korneuburg,Niederösterreich,"20,8",19,"4736,20",4322
Krems (Land),Niederösterreich,"24,8",14,"5822,60",3289
Krems an der Donau,Niederösterreich,20,5,"5480,10",1372
Kufstein,Tirol,"39,9",44,"8461,60",9332
Landeck,Tirol,"63,1",28,"8241,30",3658
Leibnitz,Steiermark,"37,8",32,"6935,20",5878
Leoben,Steiermark,"31,8",19,"5614,70",3352
Lienz,Tirol,"45,1",22,"10862,20",5294
Liezen,Steiermark,"28,9",23,"6828,50",5439
Lilienfeld,Niederösterreich,"85,8",22,"6458,80",1657
Linz,Oberösterreich,"52,8",109,"6585,30",13605
Linz-Land,Oberösterreich,"48,2",73,"6688,20",10124
Mattersburg,Burgenland,40,16,"5674,00",2272
Melk,Niederösterreich,"26,9",21,"7325,70",5728
Mistelbach,Niederösterreich,"22,5",17,"4937,50",3734
Mödling,Niederösterreich,"14,3",17,"5343,60",6365
Murau,Steiermark,"54,5",15,"7177,90",1977
Murtal,Steiermark,"76,7",55,"7033,70",5043
Neunkirchen,Niederösterreich,"9,3",8,"6849,40",5914
Neusiedl am See,Burgenland,20,12,"5414,20",3248
Oberpullendorf,Burgenland,"13,4",5,"5941,00",2221
Oberwart,Burgenland,24,13,"6683,60",3622
Perg,Oberösterreich,"52,2",36,"8432,90",5816
Reutte,Tirol,"48,7",16,"6139,20",2016
Ried im Innkreis,Oberösterreich,"56,7",35,"9555,80",5895
Rohrbach,Oberösterreich,"12,4",7,"9014,10",5097
Rust,Burgenland,"50,5",1,"3838,40",76
Salzburg,Salzburg,"37,4",58,"7520,90",11659
Salzburg-Umgebung,Salzburg,"32,6",50,"8049,30",12355
Sankt Johann im Pongau,Salzburg,48,39,"11786,60",9570
Sankt Pölten,Niederösterreich,"64,8",36,"6924,40",3844
Sankt Pölten (Land),Niederösterreich,"41,8",55,"5919,70",7798
Sankt Veit an der Glan,Kärnten,"36,9",20,"7247,30",3927
Schärding,Oberösterreich,"19,2",11,"9257,50",5313
Scheibbs,Niederösterreich,29,12,"9074,20",3758
Schwaz,Tirol,"8,3",7,"10674,90",9002
Spittal an der Drau,Kärnten,"39,5",30,"7623,80",5784
Steyr,Oberösterreich,"76,2",29,"6377,40",2427
Steyr-Land,Oberösterreich,56,34,"7012,90",4258
Südoststeiermark,Steiermark,"30,9",26,"7110,00",5975
Tamsweg,Salzburg,"34,6",7,"12271,00",2485
Tulln,Niederösterreich,"18,2",19,"5125,60",5361
Urfahr-Umgebung,Oberösterreich,"54,6",47,"7072,80",6083
Villach Land,Kärnten,"57,3",37,"6895,90",4456
Villach Stadt,Kärnten,"85,9",54,"6283,20",3951
Vöcklabruck,Oberösterreich,"40,8",56,"8357,10",11474
Voitsberg,Steiermark,"27,4",14,"6615,90",3377
Völkermarkt,Kärnten,"16,7",7,"8769,30",3671
Waidhofen an der Thaya,Niederösterreich,"7,8",2,"6518,20",1674
Waidhofen an der Ybbs,Niederösterreich,"35,6",4,"7948,70",892
Weiz,Steiermark,"72,8",66,"6782,90",6149
Wels,Oberösterreich,"110,5",69,"8940,30",5585
Wels-Land,Oberösterreich,"67,8",50,"7644,70",5640
Wien,Wien,"44,8",857,"7145,00",136554
Wiener Neustadt,Niederösterreich,"30,6",14,"8478,30",3885
Wiener Neustadt (Land),Niederösterreich,14,11,"6667,30",5221
Wolfsberg,Kärnten,"39,9",21,"6554,30",3448
Zell am See,Salzburg,"10,3",9,"8262,20",7240
Zwettl,Niederösterreich,31,13,"7900,10",3317
