Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"112,4",131,"6171,50",7191
Baden,Niederösterreich,"123,3",181,"3770,30",5533
Bludenz,Vorarlberg,"82,7",53,"5113,30",3278
Braunau am Inn,Oberösterreich,"167,7",177,"5020,20",5299
Bregenz,Vorarlberg,"75,6",102,"5233,10",7064
Bruck an der Leitha,Niederösterreich,"90,6",94,"3241,90",3363
Bruck-Mürzzuschlag,Steiermark,"141,8",140,"4324,30",4268
Deutschlandsberg,Steiermark,"228,4",139,"4054,70",2468
Dornbirn,Vorarlberg,"157,9",142,"6515,30",5858
Eferding,Oberösterreich,"93,4",31,"6624,90",2198
Eisenstadt,Burgenland,"33,7",5,"3853,90",571
Eisenstadt-Umgebung,Burgenland,"78,6",34,"3288,90",1422
Feldkirch,Vorarlberg,"84,2",91,"5659,70",6120
Feldkirchen,Kärnten,"120,4",36,"5337,40",1596
Freistadt,Oberösterreich,"86,7",58,"6039,40",4038
Gänserndorf,Niederösterreich,"165,1",173,"2987,20",3130
Gmünd,Niederösterreich,"84,8",31,"4694,60",1716
Gmunden,Oberösterreich,"136,5",139,"5459,50",5561
Graz,Steiermark,"71,5",208,"3545,50",10320
Graz-Umgebung,Steiermark,"95,5",149,"3587,50",5599
Grieskirchen,Oberösterreich,"81,7",53,"6467,80",4196
Güssing,Burgenland,"186,8",48,"4739,50",1218
Hallein,Salzburg,"259,8",158,"7991,90",4861
Hartberg-Fürstenfeld,Steiermark,"158,9",144,"4799,90",4349
Hermagor,Kärnten,288,52,"6879,40",1242
Hollabrunn,Niederösterreich,"150,9",77,"2723,70",1390
Horn,Niederösterreich,"103,4",32,"2472,80",765
Imst,Tirol,"64,5",39,"5481,70",3315
Innsbruck-Land,Tirol,77,139,"5470,70",9872
Innsbruck-Stadt,Tirol,"62,9",83,"5190,90",6850
Jennersdorf,Burgenland,"315,8",54,"4696,70",803
Kirchdorf an der Krems,Oberösterreich,"45,6",26,"4909,70",2802
Kitzbühel,Tirol,"96,6",62,"5177,00",3322
Klagenfurt Land,Kärnten,150,90,"4760,60",2857
Klagenfurt Stadt,Kärnten,"95,8",97,"4321,80",4378
Korneuburg,Niederösterreich,"66,8",61,"2911,70",2657
Krems (Land),Niederösterreich,"148,7",84,"4112,50",2323
