Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"200,8",234,"8071,60",9405
Baden,Niederösterreich,"142,4",209,"6391,80",9380
Bludenz,Vorarlberg,"96,7",62,"6011,80",3854
Braunau am Inn,Oberösterreich,270,285,"7957,10",8399
Bregenz,Vorarlberg,"213,4",288,"6264,30",8456
Bruck an der Leitha,Niederösterreich,"183,2",190,"5482,20",5687
Bruck-Mürzzuschlag,Steiermark,"89,2",88,"5787,40",5712
Deutschlandsberg,Steiermark,"223,4",136,"5871,80",3574
Dornbirn,Vorarlberg,"180,2",162,"7600,80",6834
Eferding,Oberösterreich,"132,6",44,"8005,30",2656
Eisenstadt,Burgenland,"114,7",17,"6202,80",919
Eisenstadt-Umgebung,Burgenland,"83,3",36,"5178,60",2239
Feldkirch,Vorarlberg,"185,9",201,"6847,10",7404
Feldkirchen,Kärnten,"237,4",71,"7387,50",2209
Freistadt,Oberösterreich,"185,5",124,"7728,00",5167
Gänserndorf,Niederösterreich,"150,8",158,"5161,20",5408
Gmünd,Niederösterreich,"142,3",52,"7066,50",2583
Gmunden,Oberösterreich,"156,1",159,"7284,60",7420
Graz,Steiermark,"188,3",548,"5003,60",14564
Graz-Umgebung,Steiermark,"161,5",252,"5072,10",7916
Grieskirchen,Oberösterreich,"164,9",107,"7583,80",4920
Güssing,Burgenland,"132,3",34,"6836,80",1757
Hallein,Salzburg,"236,7",144,"10088,10",6136
Hartberg-Fürstenfeld,Steiermark,"186,5",169,"7414,50",6718
Hermagor,Kärnten,"33,2",6,"10241,50",1849
Hollabrunn,Niederösterreich,"107,8",55,"4753,80",2426
Horn,Niederösterreich,"197,2",61,"4519,00",1398
Imst,Tirol,"223,2",135,"7480,90",4524
Innsbruck-Land,Tirol,"218,3",394,"6980,80",12597
Innsbruck-Stadt,Tirol,"242,5",320,"6674,70",8808
Jennersdorf,Burgenland,"134,5",23,"7293,70",1247
Kirchdorf an der Krems,Oberösterreich,"99,9",57,"6887,90",3931
Kitzbühel,Tirol,"143,4",92,"6615,40",4245
Klagenfurt Land,Kärnten,"233,3",140,"6496,80",3899
Klagenfurt Stadt,Kärnten,"177,7",180,"5840,10",5916
Korneuburg,Niederösterreich,"58,1",53,"4482,00",4090
Krems (Land),Niederösterreich,"127,5",72,"5450,80",3079
Krems an der Donau,Niederösterreich,"111,8",28,"5132,60",1285
Kufstein,Tirol,263,290,"8072,60",8903
Landeck,Tirol,"114,9",51,"7752,40",3441
Leibnitz,Steiermark,"178,2",151,"6396,00",5421
Leoben,Steiermark,124,74,"5288,10",3157
Lienz,Tirol,"387,8",189,"10111,20",4928
Liezen,Steiermark,"155,7",124,"6438,00",5128
Lilienfeld,Niederösterreich,"62,4",16,"5803,90",1489
Linz,Oberösterreich,"205,7",425,"6008,90",12414
Linz-Land,Oberösterreich,"181,7",275,"6174,20",9346
Mattersburg,Burgenland,"97,4",39,"5404,30",2164
Melk,Niederösterreich,"195,7",153,"6927,90",5417
Mistelbach,Niederösterreich,"93,9",71,"4677,00",3537
Mödling,Niederösterreich,"124,2",148,"5125,30",6105
Murau,Steiermark,"181,5",50,"6382,70",1758
Murtal,Steiermark,"171,6",123,"6146,60",4407
Neunkirchen,Niederösterreich,"108,9",94,"6595,80",5695
Neusiedl am See,Burgenland,120,72,"5210,90",3126
Oberpullendorf,Burgenland,"82,9",31,"5815,30",2174
Oberwart,Burgenland,"143,9",78,"6486,20",3515
Perg,Oberösterreich,"194,3",134,"7986,30",5508
Reutte,Tirol,"341,1",112,"5472,30",1797
Ried im Innkreis,Oberösterreich,"249,6",154,"8978,80",5539
Rohrbach,Oberösterreich,"95,5",54,"8780,60",4965
Rust,Burgenland,0,±0,"3686,90",73
Salzburg,Salzburg,178,276,"7097,70",11003
Salzburg-Umgebung,Salzburg,"173,3",266,"7683,80",11794
Sankt Johann im Pongau,Salzburg,"182,3",148,"11291,50",9168
Sankt Pölten,Niederösterreich,"180,1",100,"6293,90",3494
Sankt Pölten (Land),Niederösterreich,"145,8",192,"5504,50",7251
Sankt Veit an der Glan,Kärnten,"171,6",93,"6852,30",3713
Schärding,Oberösterreich,"261,4",150,"8816,70",5060
Scheibbs,Niederösterreich,"190,8",79,"8627,50",3573
Schwaz,Tirol,"104,4",88,"10556,30",8902
Spittal an der Drau,Kärnten,"237,3",180,"6914,60",5246
Steyr,Oberösterreich,"157,7",60,"5823,00",2216
Steyr-Land,Oberösterreich,"164,7",100,"6602,80",4009
Südoststeiermark,Steiermark,"122,6",103,"6560,30",5513
Tamsweg,Salzburg,"202,5",41,"11772,30",2384
Tulln,Niederösterreich,87,91,"4872,20",5096
Urfahr-Umgebung,Oberösterreich,"137,2",118,"6797,30",5846
Villach Land,Kärnten,"179,5",116,"6461,00",4175
Villach Stadt,Kärnten,"186,1",117,"5573,90",3505
Vöcklabruck,Oberösterreich,"267,3",367,"7719,80",10599
Voitsberg,Steiermark,190,97,"5928,20",3026
Völkermarkt,Kärnten,"250,8",105,"8274,80",3464
Waidhofen an der Thaya,Niederösterreich,"89,6",23,"6385,80",1640
Waidhofen an der Ybbs,Niederösterreich,"187,1",21,"7520,90",844
Weiz,Steiermark,"168,8",153,"5986,50",5427
Wels,Oberösterreich,"304,1",190,"8109,50",5066
Wels-Land,Oberösterreich,"216,9",160,"6991,30",5158
Wien,Wien,"216,8",#ERROR!,"6715,50",128346
Wiener Neustadt,Niederösterreich,144,66,"8129,10",3725
Wiener Neustadt (Land),Niederösterreich,"131,5",103,"6436,20",5040
Wolfsberg,Kärnten,192,101,"6383,20",3358
Zell am See,Salzburg,"244,2",214,"7964,30",6979
Zwettl,Niederösterreich,"235,8",99,"7611,90",3196
