Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederöstereich,"42,2",49,"404,8",470
Baden,Niederöstereich,"91,7",134,565,826
Bludenz,Vorarlberg,"75,3",48,"808,3",515
Braunau am Inn,Oberösterreich,"66,1",69,"406,1",424
Bregenz,Vorarlberg,"88,6",119,"556,6",748
Bruck an der Leitha,Niederöstereich,"70,6",72,"536,2",547
Bruck-Mürzzuschlag,Steiermark,"54,6",54,"247,5",245
Deutschlandsberg,Steiermark,"26,3",16,"207,2",126
Dornbirn,Vorarlberg,"71,9",64,"641,3",571
Eferding,Oberösterreich,"48,3",16,"434,3",144
Eisenstadt,Burgenland,"20,5",3,"334,8",49
Eisenstadt-Umgebung,Burgenland,"44,3",19,"337,8",145
Feldkirch,Vorarlberg,"112,9",121,"644,8",691
Feldkirchen,Kärnten,"36,7",11,"160,3",48
Freistadt,Oberösterreich,39,26,"516,4",344
Gänserndorf,Niederöstereich,"105,1",109,"567,1",588
Gmünd,Niederöstereich,87,32,"440,5",162
Gmunden,Oberösterreich,"96,4",98,"433,9",441
Graz,Steiermark,"45,4",131,"505,2",1.459
Graz-Umgebung,Steiermark,"37,6",58,"355,9",549
Grieskirchen,Oberösterreich,"100,4",65,"407,9",264
Güssing,Burgenland,"54,3",14,"422,5",109
Hallein,Salzburg,"352,8",213,805,486
Hartberg-Fürstenfeld,Steiermark,"27,6",25,"477,8",433
Hermagor,Kärnten,11,2,"323,70",59
Hollabrunn,Niederöstereich,"33,4",17,"255,60",130
Horn,Niederöstereich,"38,6",12,"421,40",131
Imst,Tirol,"133,2",80,"882,50",530
Innsbruck-Land,Tirol,"132,7",238,752,1.348
Innsbruck-Stadt,Tirol,187,247,"1.270,90",1.679
Jennersdorf,Burgenland,0,0,"111,3",19
Kirchdorf an der Krems,Oberösterreich,"24,6",14,"284,9",162
Kitzbühel,Tirol,"31,3",20,"784,3",501
Klagenfurt Land,Kärnten,"56,9",34,"230,80",138
Klagenfurt Stadt,Kärnten,"64,5",65,282,284
Korneuburg,Niederöstereich,"95,7",87,"598,50",544
Krems (Land),Niederöstereich,"70,7",40,"660,80",374
Krems an der Donau,Niederöstereich,"44,2",11,"615,1",153
Kufstein,Tirol,"78,4",86,"988,30",1.084
Landeck,Tirol,"108,2",48,"2.801,90",1.243
Leibnitz,Steiermark,"46,1",38,377,311
Leoben,Steiermark,"103,2",62,"294,7",177
Lienz,Tirol,"26,7",13,402,196
Liezen,Steiermark,40,32,"304,1",243
Lilienfeld,Niederöstereich,"54,2",14,461,119
Linz,Oberösterreich,"64,6",133,"795,2",1.636
Linz-Land,Oberösterreich,"51,2",77,"731,3",1.099
Mattersburg,Burgenland,"47,6",19,"418,3",167
Melk,Niederöstereich,"37,2",29,"519,5",405
Mistelbach,Niederöstereich,"74,2",56,"541,8",409
Mödling,Niederöstereich,"102,5",122,"630,3",750
Murau,Steiermark,"14,5",4,"151,8",42
Murtal,Steiermark,"34,7",25,"222,2",160
Neunkirchen,Niederöstereich,"56,8",49,"638,5",551
Neusiedl am See,Burgenland,"122,6",73,"518,9",309
Oberpullendorf,Burgenland,72,27,"293,2",110
Oberwart,Burgenland,"99,9",54,540,292
Perg,Oberösterreich,"42,4",29,"717,2",491
Reutte,Tirol,"33,7",11,"407,1",133
Ried im Innkreis,Oberösterreich,"117,6",72,"604,5",370
Rohrbach,Oberösterreich,"164,5",93,644,364
Rust,Burgenland,0,0,"154,6",3
Salzburg,Salzburg,61,94,450,694
Salzburg-Umgebung,Salzburg,"86,7",132,436,664
Sankt Johann im Pongau,Salzburg,"141,5",114,"903,5",728
Sankt Pölten,Niederöstereich,129,71,"672,2",370
Sankt Pölten (Land),Niederöstereich,"71,7",94,"527,3",691
Sankt Veit an der Glan,Kärnten,"111,8",61,"267,6",146
Schärding,Oberösterreich,"127,4",73,"382,2",219
Scheibbs,Niederöstereich,29,12,"432,30",179
Schwaz,Tirol,"159,8",134,"1.052,80",883
Spittal an der Drau,Kärnten,"26,3",20,"134,1",102
Steyr,Oberösterreich,"60,2",23,"523,7",200
Steyr-Land,Oberösterreich,"81,1",49,"554,4",335
Südoststeiermark,Steiermark,"22,1",19,"136,1",117
Tamsweg,Salzburg,"68,9",14,"295,3",60
Tulln,Niederöstereich,"80,9",84,"473,2",491
Urfahr-Umgebung,Oberösterreich,"63,2",54,"630,4",539
Villach Land,Kärnten,"29,4",19,"225,8",146
Villach Stadt,Kärnten,"38,6",24,"218,5",136
Vöcklabruck,Oberösterreich,"99,1",135,"487,3",664
Voitsberg,Steiermark,"99,7",51,"428,1",219
Völkermarkt,Kärnten,"66,9",28,"358,2",150
Waidhofen an der Thaya,Niederöstereich,"73,4",19,"668,30",173
Waidhofen an der Ybbs,Niederöstereich,"26,6",3,"328,6",37
Weiz,Steiermark,"53,1",48,382,345
Wels,Oberösterreich,"218,7",135,867,535
Wels-Land,Oberösterreich,"75,2",55,"507,60",371
Wien,Wien,"155,4",#ERROR!,"1.138,50",21.602
Wiener Neustadt,Niederöstereich,"77,3",35,667,302
Wiener Neustadt (Land),Niederöstereich,"57,7",45,"425,7",332
Wolfsberg,Kärnten,"11,4",6,"193,5",102
Zell am See,Salzburg,"36,6",32,"583,1",510
Zwettl,Niederöstereich,"75,8",32,"535,3",226
