Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;7139;22;123
Rust(Stadt);102;2000;906;2;20
Eisenstadt-Umgebung;103;43861;20462;69;370
Güssing;104;25770;11793;95;211
Jennersdorf;105;17109;7714;41;64
Mattersburg;106;40316;18577;82;397
Neusiedl am See;107;60397;28124;83;529
Oberpullendorf;108;37453;16842;63;324
Oberwart;109;54209;24475;145;326
Klagenfurt Stadt;201;101765;42654;276;451
Villach Stadt;202;63236;26654;172;210
Hermagor;203;18052;8404;61;43
Klagenfurt Land;204;60503;26869;126;214
Sankt Veit an der Glan;205;53880;24523;164;200
Spittal an der Drau;206;75628;35447;262;285
Villach Land;207;64920;29523;193;228
Völkermarkt;208;41834;20445;117;136
Wolfsberg;209;52488;24104;178;192
Feldkirchen;210;29783;13701;82;62
Krems an der Donau(Stadt);301;24837;11182;72;209
Sankt Pölten(Stadt);302;55878;26893;136;295
Waidhofen an der Ybbs(Stadt);303;11134;6221;39;51
Wiener Neustadt(Stadt);304;46456;22696;178;272
Amstetten;305;116592;68785;302;621
Baden;306;147113;69827;315;1120
Bruck an der Leitha;307;105507;49488;216;976
Gänserndorf;308;105824;47297;169;1029
Gmünd;309;36275;17179;152;194
Hollabrunn;310;51332;22365;92;362
Horn;311;30838;14054;60;217
Korneuburg;312;91777;40462;141;922
Krems(Land);313;56559;28287;97;431
Lilienfeld;314;25474;13737;113;66
Melk;315;78281;44435;289;357
Mistelbach;316;75655;33599;100;611
Mödling;317;119240;53153;267;1134
Neunkirchen;318;86323;41719;246;542
Sankt Pölten(Land);319;132064;66405;296;1045
Scheibbs;320;41567;24662;95;202
Tulln;321;105762;47852;206;923
Waidhofen an der Thaya;322;25531;12322;67;153
Wiener Neustadt(Land);323;79033;39420;196;505
Zwettl;325;41827;22937;84;260
Linz(Stadt);401;206537;92537;426;992
Steyr(Stadt);402;37952;17347;66;116
Wels(Stadt);403;62654;31073;155;214
Braunau am Inn;404;106492;61248;252;426
Eferding;405;33368;17180;73;170
Freistadt;406;66922;37117;182;278
Gmunden;407;102102;54141;230;458
Grieskirchen;408;65137;36230;142;397
Kirchdorf an der Krems;409;57163;29812;147;255
Linz-Land;410;152391;75083;275;688
Perg;411;69241;38817;149;397
Ried im Innkreis;412;61850;34507;166;261
Rohrbach;413;56623;31344;158;335
Schärding;414;57438;31032;153;132
Steyr-Land;415;60936;32396;146;309
Urfahr-Umgebung;416;86235;45686;153;530
Vöcklabruck;417;137993;77162;326;759
Wels-Land;418;74574;40772;115;340
Salzburg(Stadt);501;155416;77787;287;1138
Hallein;502;60992;36957;138;334
Salzburg-Umgebung;503;154624;91702;299;949
Sankt Johann im Pongau;504;81392;47180;184;409
Tamsweg;505;20118;11095;64;88
Zell am See;506;88168;45672;185;389
Graz(Stadt);601;291134;124622;534;1939
Deutschlandsberg;603;60871;28709;177;280
Graz-Umgebung;606;157853;73462;415;816
Leibnitz;610;85294;40615;182;305
Leoben;611;59151;23819;184;247
Liezen;612;79592;37069;216;362
Murau;614;27449;11950;60;77
Voitsberg;616;50947;22502;178;170
Weiz;617;90916;45190;251;293
Murtal;620;71356;31220;270;256
Bruck-Mürzzuschlag;621;98054;39915;351;402
Hartberg-Fürstenfeld;622;90619;42874;300;356
Südoststeiermark;623;83841;39458;286;369
Innsbruck-Stadt;701;131059;63454;221;922
Imst;702;60922;34217;86;334
Innsbruck-Land;703;181698;94044;261;1128
Kitzbühel;704;64676;32926;95;225
Kufstein;705;111080;60023;236;509
Landeck;706;44346;25906;84;209
Lienz;707;48814;26650;132;209
Reutte;708;33054;16887;25;211
Schwaz;709;84456;43271;203;326
Bludenz;801;64368;35230;87;304
Bregenz;802;135310;70232;225;765
Dornbirn;803;90502;47883;160;514
Feldkirch;804;109057;58175;166;699
Wien;900;1920949;948324;4006;19816
