Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"157,9",184,"6738,80",7852
Baden,Niederösterreich,"306,6",450,"5215,60",7654
Bludenz,Vorarlberg,"48,4",31,"5565,70",3568
Braunau am Inn,Oberösterreich,"261,5",276,"6414,80",6771
Bregenz,Vorarlberg,"60,7",82,"5525,70",7459
Bruck an der Leitha,Niederösterreich,268,278,"4409,30",4574
Bruck-Mürzzuschlag,Steiermark,"146,9",145,"5208,90",5141
Deutschlandsberg,Steiermark,"198,8",121,"4935,40",3004
Dornbirn,Vorarlberg,"43,4",39,"6905,60",6209
Eferding,Oberösterreich,"192,9",64,"7239,70",2402
Eisenstadt,Burgenland,"735,7",109,"5710,00",846
Eisenstadt-Umgebung,Burgenland,"256,7",111,"4306,60",1862
Feldkirch,Vorarlberg,"77,7",84,"6175,70",6678
Feldkirchen,Kärnten,214,64,"6170,20",1845
Freistadt,Oberösterreich,"270,7",181,"6736,40",4504
Gänserndorf,Niederösterreich,"205,2",215,"4209,70",4411
Gmünd,Niederösterreich,"243,5",89,"5914,70",2162
Gmunden,Oberösterreich,"174,8",178,"6259,60",6376
Graz,Steiermark,"145,7",424,"4297,60",12509
Graz-Umgebung,Steiermark,139,217,"4321,80",6745
Grieskirchen,Oberösterreich,"121,8",79,"6971,90",4523
Güssing,Burgenland,"252,9",65,"6008,00",1544
Hallein,Salzburg,"348,5",212,"9108,20",5540
Hartberg-Fürstenfeld,Steiermark,"249,4",226,"6300,90",5709
Hermagor,Kärnten,"160,6",29,"9682,10",1748
Hollabrunn,Niederösterreich,"170,5",87,"3893,60",1987
Horn,Niederösterreich,"287,7",89,"3546,00",1097
Imst,Tirol,"314,2",190,"6497,00",3929
Innsbruck-Land,Tirol,"136,9",247,"5916,80",10677
Innsbruck-Stadt,Tirol,"131,9",174,"5617,60",7413
Jennersdorf,Burgenland,193,33,"6398,80",1094
Kirchdorf an der Krems,Oberösterreich,"320,7",183,"5868,10",3349
Kitzbühel,Tirol,"141,8",91,"5861,20",3761
Klagenfurt Land,Kärnten,"161,6",97,"5645,30",3388
Klagenfurt Stadt,Kärnten,156,158,"5156,00",5223
Korneuburg,Niederösterreich,"208,2",190,"3751,10",3423
Krems (Land),Niederösterreich,"187,7",106,"4772,80",2696
Krems an der Donau,Niederösterreich,"219,7",55,"4413,60",1105
Kufstein,Tirol,"137,8",152,"6941,00",7655
Landeck,Tirol,"132,9",59,"7040,50",3125
Leibnitz,Steiermark,"261,9",222,"5416,70",4591
Leoben,Steiermark,"169,2",101,"4582,90",2736
Lienz,Tirol,"336,5",164,"8301,50",4046
Liezen,Steiermark,"170,7",136,"5529,10",4404
Lilienfeld,Niederösterreich,"159,8",41,"4856,80",1246
Linz,Oberösterreich,"158,8",328,"5193,30",10729
Linz-Land,Oberösterreich,"165,8",251,"5296,90",8018
Mattersburg,Burgenland,"209,8",84,"4512,80",1807
Melk,Niederösterreich,"170,1",133,"5409,80",4230
Mistelbach,Niederösterreich,"189,1",143,"3923,30",2967
Mödling,Niederösterreich,"200,6",239,"4160,70",4956
Murau,Steiermark,"123,4",34,"5220,90",1438
Murtal,Steiermark,152,109,"5230,30",3750
Neunkirchen,Niederösterreich,"445,9",385,"5363,50",4631
Neusiedl am See,Burgenland,"158,4",95,"4427,40",2656
Oberpullendorf,Burgenland,214,80,"4975,40",1860
Oberwart,Burgenland,"225,1",122,"5019,20",2720
Perg,Oberösterreich,"284,2",196,"7000,30",4828
Reutte,Tirol,64,21,"4351,70",1429
Ried im Innkreis,Oberösterreich,"272,3",168,"7714,40",4759
Rohrbach,Oberösterreich,"166,2",94,"8320,80",4705
Rust,Burgenland,0,±0,"3535,40",70
Salzburg,Salzburg,"290,9",451,"6116,60",9482
Salzburg-Umgebung,Salzburg,"239,1",367,"6598,40",10128
Sankt Johann im Pongau,Salzburg,"437,2",355,"10306,20",8368
Sankt Pölten,Niederösterreich,"225,2",125,"5288,80",2936
Sankt Pölten (Land),Niederösterreich,"212,6",280,"4524,40",5960
Sankt Veit an der Glan,Kärnten,"151,3",82,"6044,00",3275
Schärding,Oberösterreich,108,62,"7825,30",4491
Scheibbs,Niederösterreich,"357,4",148,"6956,60",2881
Schwaz,Tirol,"176,7",149,"9856,60",8312
Spittal an der Drau,Kärnten,"259,7",197,"5550,40",4211
Steyr,Oberösterreich,"107,7",41,"4879,70",1857
Steyr-Land,Oberösterreich,"126,8",77,"5906,10",3586
Südoststeiermark,Steiermark,"203,5",171,"5694,00",4785
Tamsweg,Salzburg,"306,2",62,"10804,40",2188
Tulln,Niederösterreich,"138,6",145,"4151,30",4342
Urfahr-Umgebung,Oberösterreich,"129,1",111,"6255,50",5380
Villach Land,Kärnten,"280,1",181,"5551,10",3587
Villach Stadt,Kärnten,"160,6",101,"4638,80",2917
Vöcklabruck,Oberösterreich,"229,4",315,"6375,20",8753
Voitsberg,Steiermark,"223,3",114,"4913,40",2508
Völkermarkt,Kärnten,"195,9",82,"7273,90",3045
Waidhofen an der Thaya,Niederösterreich,"307,6",79,"5431,80",1395
Waidhofen an der Ybbs,Niederösterreich,"80,2",9,"6211,00",697
Weiz,Steiermark,"242,7",220,"5026,80",4557
Wels,Oberösterreich,"254,5",159,"6832,10",4268
Wels-Land,Oberösterreich,286,211,"5860,90",4324
Wien,Wien,"276,9",#ERROR!,"5435,00",103874
Wiener Neustadt,Niederösterreich,"504,1",231,"6941,90",3181
Wiener Neustadt (Land),Niederösterreich,"445,7",349,"5193,70",4067
Wolfsberg,Kärnten,"96,9",51,"5470,80",2878
Zell am See,Salzburg,"228,2",200,"6864,20",6015
Zwettl,Niederösterreich,"195,3",82,"6368,60",2674
