Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;3126;13;226
Rust(Stadt);102;2000;318;1;45
Eisenstadt-Umgebung;103;43861;8822;39;685
Güssing;104;25770;5865;72;411
Jennersdorf;105;17109;3595;30;260
Mattersburg;106;40316;9080;58;713
Neusiedl am See;107;60397;12844;56;1071
Oberpullendorf;108;37453;7543;50;574
Oberwart;109;54209;11962;101;1062
Klagenfurt Stadt;201;101765;25911;196;1928
Villach Stadt;202;63236;16795;119;1052
Hermagor;203;18052;5287;37;443
Klagenfurt Land;204;60503;16185;85;1498
Sankt Veit an der Glan;205;53880;13390;125;1202
Spittal an der Drau;206;75628;23048;173;1255
Villach Land;207;64920;18332;135;1378
Völkermarkt;208;41834;12744;82;1021
Wolfsberg;209;52488;13846;130;1197
Feldkirchen;210;29783;8747;68;572
Krems an der Donau(Stadt);301;24837;5457;38;443
Sankt Pölten(Stadt);302;55878;14063;85;1180
Waidhofen an der Ybbs(Stadt);303;11134;3475;23;278
Wiener Neustadt(Stadt);304;46456;12734;118;1183
Amstetten;305;116592;38335;153;3362
Baden;306;147113;36187;204;3282
Bruck an der Leitha;307;105507;24097;107;2406
Gänserndorf;308;105824;21735;87;2135
Gmünd;309;36275;8309;71;1031
Hollabrunn;310;51332;9766;65;1176
Horn;311;30838;6076;33;731
Korneuburg;312;91777;18792;72;2187
Krems(Land);313;56559;13485;48;1395
Lilienfeld;314;25474;6884;56;590
Melk;315;78281;24724;140;2331
Mistelbach;316;75655;14512;43;1878
Mödling;317;119240;24753;149;2473
Neunkirchen;318;86323;22669;129;2301
Sankt Pölten(Land);319;132064;33714;185;3297
Scheibbs;320;41567;14024;70;1297
Tulln;321;105762;21255;110;2347
Waidhofen an der Thaya;322;25531;6136;28;675
Wiener Neustadt(Land);323;79033;20619;131;1897
Zwettl;325;41827;11985;55;1134
Linz(Stadt);401;206537;54466;322;4177
Steyr(Stadt);402;37952;10343;49;858
Wels(Stadt);403;62654;19437;120;1393
Braunau am Inn;404;106492;37998;192;2236
Eferding;405;33368;9602;57;709
Freistadt;406;66922;21605;118;1887
Gmunden;407;102102;32111;163;2411
Grieskirchen;408;65137;21149;111;1828
Kirchdorf an der Krems;409;57163;16807;109;1364
Linz-Land;410;152391;44643;186;3017
Perg;411;69241;21666;114;1944
Ried im Innkreis;412;61850;20715;126;1500
Rohrbach;413;56623;19287;123;1450
Schärding;414;57438;18154;110;1310
Steyr-Land;415;60936;18037;113;1680
Urfahr-Umgebung;416;86235;25570;97;1989
Vöcklabruck;417;137993;46192;246;3229
Wels-Land;418;74574;24243;93;1994
Salzburg(Stadt);501;155416;45175;219;2632
Hallein;502;60992;24578;93;1243
Salzburg-Umgebung;503;154624;53062;204;3288
Sankt Johann im Pongau;504;81392;33596;136;1463
Tamsweg;505;20118;7738;52;321
Zell am See;506;88168;30446;137;1872
Graz(Stadt);601;291134;65652;406;5696
Deutschlandsberg;603;60871;14311;135;1578
Graz-Umgebung;606;157853;37355;313;3432
Leibnitz;610;85294;21912;144;2176
Leoben;611;59151;12262;141;1174
Liezen;612;79592;21945;152;1443
Murau;614;27449;6254;38;533
Voitsberg;616;50947;12501;145;1341
Weiz;617;90916;25313;188;2204
Murtal;620;71356;18302;220;1820
Bruck-Mürzzuschlag;621;98054;22248;282;1763
Hartberg-Fürstenfeld;622;90619;24574;221;2442
Südoststeiermark;623;83841;20315;213;1921
Innsbruck-Stadt;701;131059;37264;138;2506
Imst;702;60922;22604;52;1133
Innsbruck-Land;703;181698;55273;171;3687
Kitzbühel;704;64676;22263;53;886
Kufstein;705;111080;40350;170;2006
Landeck;706;44346;17806;57;909
Lienz;707;48814;17499;71;939
Reutte;708;33054;9307;13;538
Schwaz;709;84456;28612;141;1670
Bludenz;801;64368;20532;73;1522
Bregenz;802;135310;39664;170;2957
Dornbirn;803;90502;28316;112;1932
Feldkirch;804;109057;32937;122;2350
Wien;900;1920949;521843;3004;42830
