Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"195,7",228,"6807,40",7932
Baden,Niederösterreich,"333,2",489,"5345,80",7845
Bludenz,Vorarlberg,"51,5",33,"5582,90",3579
Braunau am Inn,Oberösterreich,"294,6",311,"6504,80",6866
Bregenz,Vorarlberg,"71,1",96,"5547,90",7489
Bruck an der Leitha,Niederösterreich,"288,2",299,"4521,10",4690
Bruck-Mürzzuschlag,Steiermark,"159,1",157,"5257,50",5189
Deutschlandsberg,Steiermark,"213,6",130,"5020,80",3056
Dornbirn,Vorarlberg,"34,5",31,"6910,10",6213
Eferding,Oberösterreich,"226,1",75,"7309,10",2425
Eisenstadt,Burgenland,"715,4",106,"5730,30",849
Eisenstadt-Umgebung,Burgenland,259,112,"4392,20",1899
Feldkirch,Vorarlberg,"80,5",87,"6207,20",6712
Feldkirchen,Kärnten,"237,4",71,"6267,10",1874
Freistadt,Oberösterreich,"317,1",212,"6844,00",4576
Gänserndorf,Niederösterreich,"248,1",260,"4311,80",4518
Gmünd,Niederösterreich,"240,7",88,"5985,80",2188
Gmunden,Oberösterreich,"176,7",180,"6298,90",6416
Graz,Steiermark,"144,6",421,"4345,30",12648
Graz-Umgebung,Steiermark,"165,3",258,"4394,20",6858
Grieskirchen,Oberösterreich,"143,4",93,"7008,90",4547
Güssing,Burgenland,"264,6",68,"6054,70",1556
Hallein,Salzburg,"363,3",221,"9187,20",5588
Hartberg-Fürstenfeld,Steiermark,"248,3",225,"6389,20",5789
Hermagor,Kärnten,"127,4",23,"9693,10",1750
Hollabrunn,Niederösterreich,"199,9",102,"3991,50",2037
Horn,Niederösterreich,"252,1",78,"3620,40",1120
Imst,Tirol,"372,1",225,"6639,20",4015
Innsbruck-Land,Tirol,"189,5",342,"5999,90",10827
Innsbruck-Stadt,Tirol,"171,3",226,"5691,80",7511
Jennersdorf,Burgenland,"181,3",31,"6451,40",1103
Kirchdorf an der Krems,Oberösterreich,"373,2",213,"6022,30",3437
Kitzbühel,Tirol,"208,8",134,"5948,40",3817
Klagenfurt Land,Kärnten,"163,3",98,"5690,30",3415
Klagenfurt Stadt,Kärnten,"139,2",141,"5163,90",5231
Korneuburg,Niederösterreich,"214,8",196,"3823,40",3489
Krems (Land),Niederösterreich,"175,3",99,"4831,20",2729
Krems an der Donau,Niederösterreich,"239,7",60,"4505,50",1128
