Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"363,9",424,"7609,90",8867
Baden,Niederösterreich,"271,9",399,"6078,30",8920
Bludenz,Vorarlberg,"113,9",73,"5791,90",3713
Braunau am Inn,Oberösterreich,"357,2",377,"7402,00",7813
Bregenz,Vorarlberg,"121,5",164,"5866,50",7919
Bruck an der Leitha,Niederösterreich,"203,4",211,"5086,00",5276
Bruck-Mürzzuschlag,Steiermark,"144,9",143,"5577,70",5505
Deutschlandsberg,Steiermark,"142,9",87,"5461,10",3324
Dornbirn,Vorarlberg,"171,3",154,"7267,10",6534
Eferding,Oberösterreich,"147,7",49,"7700,90",2555
Eisenstadt,Burgenland,"357,7",53,"5932,80",879
Eisenstadt-Umgebung,Burgenland,"180,4",78,"4947,30",2139
Feldkirch,Vorarlberg,123,133,"6492,00",7020
Feldkirchen,Kärnten,"334,4",100,"6949,40",2078
Freistadt,Oberösterreich,"188,5",126,"7385,50",4938
Gänserndorf,Niederösterreich,"233,8",245,"4852,90",5085
Gmünd,Niederösterreich,"298,2",109,"6686,20",2444
Gmunden,Oberösterreich,"242,5",247,"6913,50",7042
Graz,Steiermark,"136,4",397,"4672,00",13599
Graz-Umgebung,Steiermark,148,231,"4760,70",7430
Grieskirchen,Oberösterreich,"112,5",73,"7324,90",4752
Güssing,Burgenland,"105,1",27,"6580,00",1691
Hallein,Salzburg,194,118,"9693,50",5896
Hartberg-Fürstenfeld,Steiermark,"243,9",221,"7024,90",6365
Hermagor,Kärnten,"188,3",34,"10080,90",1820
Hollabrunn,Niederösterreich,"176,4",90,"4508,80",2301
Horn,Niederösterreich,"187,5",58,"4124,60",1276
Imst,Tirol,"180,2",109,"7140,30",4318
Innsbruck-Land,Tirol,"236,1",426,"6576,80",11868
Innsbruck-Stadt,Tirol,"237,2",313,"6239,70",8234
Jennersdorf,Burgenland,"216,4",37,"7001,20",1197
Kirchdorf an der Krems,Oberösterreich,233,133,"6644,40",3792
Kitzbühel,Tirol,134,86,"6359,90",4081
Klagenfurt Land,Kärnten,"138,3",83,"6085,20",3652
Klagenfurt Stadt,Kärnten,"182,6",185,"5515,30",5587
Korneuburg,Niederösterreich,"163,3",149,"4307,80",3931
Krems (Land),Niederösterreich,"145,2",82,"5181,70",2927
Krems an der Donau,Niederösterreich,"123,8",31,"4900,90",1227
Kufstein,Tirol,"162,3",179,"7557,60",8335
Landeck,Tirol,"130,7",58,"7520,40",3338
Leibnitz,Steiermark,"188,8",160,"6001,90",5087
Leoben,Steiermark,"125,6",75,"5011,70",2992
Lienz,Tirol,"369,3",180,"9282,30",4524
Liezen,Steiermark,"207,2",165,"6078,90",4842
Lilienfeld,Niederösterreich,"226,1",58,"5538,90",1421
Linz,Oberösterreich,"159,2",329,"5596,50",11562
Linz-Land,Oberösterreich,"189,6",287,"5793,10",8769
Mattersburg,Burgenland,"157,3",63,"5204,50",2084
Melk,Niederösterreich,"434,8",340,"6458,50",5050
Mistelbach,Niederösterreich,"169,3",128,"4478,70",3387
Mödling,Niederösterreich,"248,5",296,"4852,50",5780
Murau,Steiermark,"257,8",71,"5947,10",1638
Murtal,Steiermark,"203,6",146,"5722,60",4103
Neunkirchen,Niederösterreich,"253,6",219,"6249,50",5396
Neusiedl am See,Burgenland,185,111,"4969,20",2981
Oberpullendorf,Burgenland,"197,9",74,"5614,70",2099
Oberwart,Burgenland,"354,3",192,"6100,50",3306
Perg,Oberösterreich,"197,2",136,"7607,90",5247
Reutte,Tirol,"155,3",51,"4835,90",1588
Ried im Innkreis,Oberösterreich,"269,1",166,"8370,90",5164
Rohrbach,Oberösterreich,"118,5",67,"8596,70",4861
Rust,Burgenland,0,±0,"3585,90",71
Salzburg,Salzburg,"220,6",342,"6708,10",10399
Salzburg-Umgebung,Salzburg,"227,4",349,"7296,80",11200
Sankt Johann im Pongau,Salzburg,"219,2",178,"10983,60",8918
Sankt Pölten,Niederösterreich,"252,2",140,"5937,20",3296
Sankt Pölten (Land),Niederösterreich,"216,4",285,"5191,00",6838
Sankt Veit an der Glan,Kärnten,"162,4",88,"6426,00",3482
Schärding,Oberösterreich,"186,4",107,"8285,30",4755
Scheibbs,Niederösterreich,466,193,"8106,00",3357
Schwaz,Tirol,"116,2",98,"10398,60",8769
Spittal an der Drau,Kärnten,"283,4",215,"6325,50",4799
Steyr,Oberösterreich,205,78,"5405,20",2057
Steyr-Land,Oberösterreich,"135,1",82,"6281,60",3814
Südoststeiermark,Steiermark,"184,4",155,"6240,20",5244
Tamsweg,Salzburg,"207,4",42,"11382,20",2305
Tulln,Niederösterreich,"202,7",212,"4651,40",4865
Urfahr-Umgebung,Oberösterreich,"113,9",98,"6539,20",5624
Villach Land,Kärnten,"196,5",127,"6098,90",3941
Villach Stadt,Kärnten,"235,4",148,"5195,40",3267
Vöcklabruck,Oberösterreich,"251,3",345,"7182,20",9861
Voitsberg,Steiermark,"207,7",106,"5485,50",2800
Völkermarkt,Kärnten,203,85,"7785,10",3259
Waidhofen an der Thaya,Niederösterreich,"233,6",60,"6117,10",1571
Waidhofen an der Ybbs,Niederösterreich,"311,9",35,"7111,00",798
Weiz,Steiermark,"206,3",187,"5640,10",5113
Wels,Oberösterreich,"227,3",142,"7507,60",4690
Wels-Land,Oberösterreich,"245,3",181,"6565,70",4844
Wien,Wien,324,#ERROR!,"6291,40",120241
Wiener Neustadt,Niederösterreich,"296,8",136,"7788,70",3569
Wiener Neustadt (Land),Niederösterreich,"288,6",226,"6082,50",4763
Wolfsberg,Kärnten,"220,5",116,"5978,30",3145
Zell am See,Salzburg,218,191,"7522,70",6592
Zwettl,Niederösterreich,"264,4",111,"7064,10",2966
