Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;8432;24;82
Rust(Stadt);102;2021;1044;4;10
Eisenstadt-Umgebung;103;44488;24246;72;166
Güssing;104;25809;13686;100;95
Jennersdorf;105;17216;8667;43;76
Mattersburg;106;40731;21999;83;229
Neusiedl am See;107;61358;34261;87;244
Oberpullendorf;108;37556;20398;63;256
Oberwart;109;54682;28343;145;269
Klagenfurt Stadt;201;103297;49552;285;557
Villach Stadt;202;64125;30526;174;345
Hermagor;203;18069;9372;62;111
Klagenfurt Land;204;61114;30692;128;398
Sankt Veit an der Glan;205;53953;27920;167;347
Spittal an der Drau;206;75725;39409;268;412
Villach Land;207;65635;33400;197;394
Völkermarkt;208;41947;23231;122;379
Wolfsberg;209;52352;26773;182;281
Feldkirchen;210;29949;15290;83;189
Krems an der Donau(Stadt);301;24930;12847;74;125
Sankt Pölten(Stadt);302;56697;30858;142;316
Waidhofen an der Ybbs(Stadt);303;11187;7056;41;118
Wiener Neustadt(Stadt);304;47407;26111;193;162
Amstetten;305;117442;77328;309;1031
Baden;306;148765;80999;329;621
Bruck an der Leitha;307;107297;58931;215;566
Gänserndorf;308;107504;56108;181;581
Gmünd;309;36152;19220;151;172
Hollabrunn;310;51879;26322;98;209
Horn;311;30875;15756;60;83
Korneuburg;312;92442;48671;145;471
Krems(Land);313;56840;32078;103;373
Lilienfeld;314;25491;15197;113;124
Melk;315;78779;50433;311;546
Mistelbach;316;76641;39727;103;472
Mödling;317;120412;63328;269;580
Neunkirchen;318;87048;48007;248;448
Sankt Pölten(Land);319;133497;76738;318;934
Scheibbs;320;41711;27429;94;224
Tulln;321;107723;56641;208;607
Waidhofen an der Thaya;322;25644;14055;73;163
Wiener Neustadt(Land);323;80020;45099;199;322
Zwettl;325;41757;25607;85;229
Linz(Stadt);401;208445;106144;448;1107
Steyr(Stadt);402;37915;19380;69;220
Wels(Stadt);403;63542;34604;156;347
Braunau am Inn;404;108388;67406;256;884
Eferding;405;33715;19616;75;288
Freistadt;406;67638;41926;189;514
Gmunden;407;102765;60305;237;819
Grieskirchen;408;65929;40797;146;660
Kirchdorf an der Krems;409;57882;33365;150;355
Linz-Land;410;154320;85146;286;1148
Perg;411;69905;43234;150;564
Ried im Innkreis;412;62535;38544;168;486
Rohrbach;413;57034;34908;159;316
Schärding;414;57750;34672;155;653
Steyr-Land;415;61494;36485;149;501
Urfahr-Umgebung;416;87466;52525;157;794
Vöcklabruck;417;139989;86109;333;1084
Wels-Land;418;75514;45876;116;542
Salzburg(Stadt);501;155743;88579;300;763
Hallein;502;61262;40432;143;359
Salzburg-Umgebung;503;155982;101994;306;1197
Sankt Johann im Pongau;504;81962;51767;188;502
Tamsweg;505;20327;12421;67;116
Zell am See;506;89017;50116;188;450
Graz(Stadt);601;293929;145336;546;1577
Deutschlandsberg;603;61092;31637;179;283
Graz-Umgebung;606;161131;83516;418;1140
Leibnitz;610;86399;45237;186;543
Leoben;611;59341;27062;187;374
Liezen;612;79739;40696;221;337
Murau;614;27343;13277;60;106
Voitsberg;616;51165;24696;183;284
Weiz;617;91844;49862;255;452
Murtal;620;71398;34349;274;322
Bruck-Mürzzuschlag;621;98394;44728;354;421
Hartberg-Fürstenfeld;622;91091;47479;306;342
Südoststeiermark;623;84024;43540;292;445
Innsbruck-Stadt;701;130599;72930;237;791
Imst;702;61843;37762;88;358
Innsbruck-Land;703;183827;106759;272;1353
Kitzbühel;704;65482;36636;97;427
Kufstein;705;112301;66869;239;761
Landeck;706;44681;28510;88;165
Lienz;707;48854;29871;141;354
Reutte;708;33427;19087;28;192
Schwaz;709;85478;47917;213;498
Bludenz;801;64943;38816;93;420
Bregenz;802;136369;76707;230;474
Dornbirn;803;91344;52709;166;334
Feldkirch;804;110547;64681;173;762
Wien;900;1951354;1140893;4245;9440
