Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10501;25;81
Rust(Stadt);102;2021;1313;5;7
Eisenstadt-Umgebung;103;44488;29677;77;194
Güssing;104;25809;16763;101;91
Jennersdorf;105;17216;10024;44;29
Mattersburg;106;40731;26658;87;115
Neusiedl am See;107;61358;41923;85;285
Oberpullendorf;108;37556;24767;68;169
Oberwart;109;54682;34282;145;173
Klagenfurt Stadt;201;103297;58961;303;261
Villach Stadt;202;64125;35475;174;103
Hermagor;203;18069;10667;66;21
Klagenfurt Land;204;61114;35791;127;157
Sankt Veit an der Glan;205;53953;32839;167;128
Spittal an der Drau;206;75725;44355;276;74
Villach Land;207;65635;38361;205;125
Völkermarkt;208;41947;26456;121;94
Wolfsberg;209;52352;30205;202;84
Feldkirchen;210;29949;17285;83;48
Krems an der Donau(Stadt);301;24930;15652;75;113
Sankt Pölten(Stadt);302;56697;37460;146;208
Waidhofen an der Ybbs(Stadt);303;11187;8045;58;42
Wiener Neustadt(Stadt);304;47407;30783;219;121
Amstetten;305;117442;89226;309;421
Baden;306;148765;98328;362;599
Bruck an der Leitha;307;107297;72847;220;444
Gänserndorf;308;107504;69819;217;539
Gmünd;309;36152;22892;158;112
Hollabrunn;310;51879;32491;115;171
Horn;311;30875;19074;60;76
Korneuburg;312;92442;62250;145;473
Krems(Land);313;56840;38438;110;198
Lilienfeld;314;25491;17565;110;89
Melk;315;78779;58963;440;230
Mistelbach;316;76641;49474;107;294
Mödling;317;120412;80018;305;694
Neunkirchen;318;87048;56959;250;233
Sankt Pölten(Land);319;133497;93858;336;552
Scheibbs;320;41711;31222;98;141
Tulln;321;107723;70745;214;395
Waidhofen an der Thaya;322;25644;16936;80;76
Wiener Neustadt(Land);323;80020;53539;217;217
Zwettl;325;41757;29890;84;141
Linz(Stadt);401;208445;125751;471;593
Steyr(Stadt);402;37915;23074;77;155
Wels(Stadt);403;63542;39839;164;186
Braunau am Inn;404;108388;76706;269;208
Eferding;405;33715;23214;79;122
Freistadt;406;67638;48197;195;171
Gmunden;407;102765;70637;256;237
Grieskirchen;408;65929;47585;156;198
Kirchdorf an der Krems;409;57882;39179;162;155
Linz-Land;410;154320;100228;294;433
Perg;411;69905;50386;153;228
Ried im Innkreis;412;62535;44653;170;139
Rohrbach;413;57034;40561;165;124
Schärding;414;57750;39714;156;100
Steyr-Land;415;61494;43010;156;192
Urfahr-Umgebung;416;87466;62212;160;272
Vöcklabruck;417;139989;99538;340;342
Wels-Land;418;75514;53899;122;279
Salzburg(Stadt);501;155743;102723;334;321
Hallein;502;61262;45731;146;92
Salzburg-Umgebung;503;155982;116888;315;307
Sankt Johann im Pongau;504;81962;57306;184;110
Tamsweg;505;20327;13871;68;54
Zell am See;506;89017;56452;199;112
Graz(Stadt);601;293929;171835;599;687
Deutschlandsberg;603;61092;36181;182;87
Graz-Umgebung;606;161131;98913;437;380
Leibnitz;610;86399;53003;192;182
Leoben;611;59341;31447;195;147
Liezen;612;79739;46578;228;151
Murau;614;27343;15079;60;57
Voitsberg;616;51165;28207;190;55
Weiz;617;91844;56513;259;145
Murtal;620;71398;39047;294;120
Bruck-Mürzzuschlag;621;98394;51445;359;177
Hartberg-Fürstenfeld;622;91091;54816;307;139
Südoststeiermark;623;84024;50065;295;177
Innsbruck-Stadt;701;130599;85748;255;256
Imst;702;61843;42951;102;100
Innsbruck-Land;703;183827;125166;288;388
Kitzbühel;704;65482;41817;100;89
Kufstein;705;112301;75301;250;127
Landeck;706;44681;32125;93;43
Lienz;707;48854;33811;146;99
Reutte;708;33427;21566;29;46
Schwaz;709;85478;53990;219;116
Bludenz;801;64943;43211;96;73
Bregenz;802;136369;85778;241;128
Dornbirn;803;91344;59229;171;125
Feldkirch;804;110547;72464;179;136
Wien;900;1951354;1388777;4689;9873
