Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"313,3",365,5259,6128
Baden,Niederösterreich,"158,1",232,2934,4305
Bludenz,Vorarlberg,"124,8",80,"4377,10",2806
Braunau am Inn,Oberösterreich,"174,3",184,"4106,90",4335
Bregenz,Vorarlberg,183,247,"4541,90",6131
Bruck an der Leitha,Niederösterreich,"93,5",97,"2682,80",2783
Bruck-Mürzzuschlag,Steiermark,"133,7",132,"3662,70",3615
Deutschlandsberg,Steiermark,253,154,2990,1820
Dornbirn,Vorarlberg,"241,3",217,"5561,00",5000
Eferding,Oberösterreich,"69,3",23,"6076,30",2016
Eisenstadt,Burgenland,"324,00",48,"3401,70",504
Eisenstadt-Umgebung,Burgenland,"94,8",41,"2828,70",1223
Feldkirch,Vorarlberg,"203,5",220,"4859,80",5255
Feldkirchen,Kärnten,291,87,"4190,40",1253
Freistadt,Oberösterreich,187,125,"5346,90",3575
Gänserndorf,Niederösterreich,"151,70",159,"2155,90",2259
Gmünd,Niederösterreich,"218,9",80,"4084,50",1493
Gmunden,Oberösterreich,"239,5",244,4408,4490
Graz,Steiermark,"112,7",328,"3062,10",8913
Graz-Umgebung,Steiermark,"137,10",214,"3010,80",4699
Grieskirchen,Oberösterreich,"188,1",122,"5734,10",3720
Güssing,Burgenland,144,37,"3603,30",926
Hallein,Salzburg,"450,5",274,"6116,00",3720
Hartberg-Fürstenfeld,Steiermark,"164,40",149,"4007,50",3631
Hermagor,Kärnten,"465,3",84,"4924,10",889
Hollabrunn,Niederösterreich,"60,70",31,"2271,10",1159
Horn,Niederösterreich,"74,3",23,"1978,30",612
Imst,Tirol,"145,50",88,"4907,90",2968
Innsbruck-Land,Tirol,"119,7",216,"4945,90",8925
Innsbruck-Stadt,Tirol,"42,40",56,"4781,70",6310
Jennersdorf,Burgenland,"87,7",15,"3638,10",622
Kirchdorf an der Krems,Oberösterreich,226,129,"4082,60",2330
Kitzbühel,Tirol,"163,6",105,"4151,60",2664
Klagenfurt Land,Kärnten,210,126,"3747,50",2249
Klagenfurt Stadt,Kärnten,"199,4",202,"3752,20",3801
Korneuburg,Niederösterreich,"55,9",51,"2479,90",2263
Krems (Land),Niederösterreich,69,39,"3413,20",1928
Krems an der Donau,Niederösterreich,"79,9",20,"3435,10",860
Kufstein,Tirol,"128,8",142,"5664,30",6247
Landeck,Tirol,"290,6",129,"5808,10",2578
Leibnitz,Steiermark,"159,3",135,"3567,90",3024
Leoben,Steiermark,57,34,"3366,80",2010
Lienz,Tirol,"153,9",75,"5234,10",2551
Liezen,Steiermark,"248,6",198,"3667,20",2921
Lilienfeld,Niederösterreich,"105,2",27,"3695,20",948
Linz,Oberösterreich,"128,3",265,"4148,20",8570
Linz-Land,Oberösterreich,111,168,"4168,60",6310
Mattersburg,Burgenland,"99,9",40,"2911,90",1166
Melk,Niederösterreich,"159,9",125,"3963,40",3099
Mistelbach,Niederösterreich,86,65,"2003,30",1515
Mödling,Niederösterreich,"108,3",129,"2778,00",3309
Murau,Steiermark,"163,4",45,"3608,90",994
Murtal,Steiermark,"193,9",139,"3736,50",2679
Neunkirchen,Niederösterreich,"155,2",134,"3163,00",2731
Neusiedl am See,Burgenland,"116,7",70,"2638,80",1583
Oberpullendorf,Burgenland,"77,6",29,"3581,70",1339
Oberwart,Burgenland,"79,3",43,"3447,00",1868
Perg,Oberösterreich,"175,4",121,"5124,10",3534
Reutte,Tirol,"127,9",42,"2880,80",946
Ried im Innkreis,Oberösterreich,188,116,"5856,70",3613
Rohrbach,Oberösterreich,"226,4",128,"6838,80",3867
Rust,Burgenland,"50,5",1,"2626,30",52
Salzburg,Salzburg,"211,6",328,"4005,90",6210
Salzburg-Umgebung,Salzburg,"241,7",371,"4583,30",7035
Sankt Johann im Pongau,Salzburg,"326,4",265,"6507,90",5284
Sankt Pölten,Niederösterreich,"99,1",55,"3946,80",2191
Sankt Pölten (Land),Niederösterreich,"119,9",158,"3198,20",4213
Sankt Veit an der Glan,Kärnten,"191,9",104,"4283,40",2321
Schärding,Oberösterreich,"247,4",142,"6222,20",3571
Scheibbs,Niederösterreich,169,70,"4923,50",2039
Schwaz,Tirol,"160,1",135,"7961,70",6714
Spittal an der Drau,Kärnten,"210,9",160,"2578,20",1956
Steyr,Oberösterreich,"186,6",71,"4128,10",1571
Steyr-Land,Oberösterreich,"163,1",99,"4947,50",3004
Südoststeiermark,Steiermark,"160,6",135,"3530,60",2967
Tamsweg,Salzburg,"281,5",57,"6967,60",1411
Tulln,Niederösterreich,"140,5",147,"2773,60",2901
Urfahr-Umgebung,Oberösterreich,"97,7",84,"5366,00",4615
Villach Land,Kärnten,"182,6",118,"3478,90",2248
Villach Stadt,Kärnten,167,105,"3242,60",2039
Vöcklabruck,Oberösterreich,"225,1",309,"4771,40",6551
Voitsberg,Steiermark,"84,2",43,"3708,60",1893
Völkermarkt,Kärnten,"262,8",110,"5405,90",2263
Waidhofen an der Thaya,Niederösterreich,"62,3",16,"3227,90",829
Waidhofen an der Ybbs,Niederösterreich,"409,9",46,"4348,60",488
Weiz,Steiermark,96,87,"3030,20",2747
Wels,Oberösterreich,"124,9",78,"4919,20",3073
Wels-Land,Oberösterreich,"143,7",106,"4086,60",3015
Wien,Wien,"115,4",#ERROR!,"3762,70",71913
Wiener Neustadt,Niederösterreich,"82,9",38,"3415,30",1565
Wiener Neustadt (Land),Niederösterreich,"144,3",113,"2721,30",2131
Wolfsberg,Kärnten,"161,6",85,"4316,90",2271
Zell am See,Salzburg,"324,1",284,"4950,50",4338
Zwettl,Niederösterreich,"209,6",88,"4020,30",1688
