Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10261;25;74
Rust(Stadt);102;2021;1282;5;9
Eisenstadt-Umgebung;103;44488;28971;76;233
Güssing;104;25809;16395;101;151
Jennersdorf;105;17216;9918;44;25
Mattersburg;106;40731;26165;87;145
Neusiedl am See;107;61358;40780;85;320
Oberpullendorf;108;37556;24047;68;255
Oberwart;109;54682;33698;144;197
Klagenfurt Stadt;201;103297;58076;301;276
Villach Stadt;202;64125;35145;174;120
Hermagor;203;18069;10600;66;22
Klagenfurt Land;204;61114;35234;127;104
Sankt Veit an der Glan;205;53953;32440;167;155
Spittal an der Drau;206;75725;44051;276;168
Villach Land;207;65635;37989;205;101
Völkermarkt;208;41947;26010;121;104
Wolfsberg;209;52352;29944;201;78
Feldkirchen;210;29949;17095;83;67
Krems an der Donau(Stadt);301;24930;15274;75;94
Sankt Pölten(Stadt);302;56697;36786;146;261
Waidhofen an der Ybbs(Stadt);303;11187;7876;58;45
Wiener Neustadt(Stadt);304;47407;30316;217;144
Amstetten;305;117442;87507;309;578
Baden;306;148765;96284;358;593
Bruck an der Leitha;307;107297;71104;220;804
Gänserndorf;308;107504;67936;215;624
Gmünd;309;36152;22429;157;209
Hollabrunn;310;51879;31719;113;292
Horn;311;30875;18746;60;151
Korneuburg;312;92442;60655;145;627
Krems(Land);313;56840;37648;107;202
Lilienfeld;314;25491;17259;110;105
Melk;315;78779;58040;420;359
Mistelbach;316;76641;48329;107;461
Mödling;317;120412;77669;302;645
Neunkirchen;318;87048;55993;250;264
Sankt Pölten(Land);319;133497;91986;336;645
Scheibbs;320;41711;30721;97;123
Tulln;321;107723;69295;214;544
Waidhofen an der Thaya;322;25644;16596;80;173
Wiener Neustadt(Land);323;80020;52679;217;270
Zwettl;325;41757;29260;84;184
Linz(Stadt);401;208445;123549;467;846
Steyr(Stadt);402;37915;22588;77;148
Wels(Stadt);403;63542;39228;163;225
Braunau am Inn;404;108388;75834;266;423
Eferding;405;33715;22846;79;163
Freistadt;406;67638;47571;194;225
Gmunden;407;102765;69374;254;449
Grieskirchen;408;65929;46937;154;278
Kirchdorf an der Krems;409;57882;38552;160;245
Linz-Land;410;154320;98657;292;580
Perg;411;69905;49548;153;294
Ried im Innkreis;412;62535;44104;170;254
Rohrbach;413;57034;39958;165;263
Schärding;414;57750;39287;156;153
Steyr-Land;415;61494;42285;155;270
Urfahr-Umgebung;416;87466;61201;160;391
Vöcklabruck;417;139989;98056;339;483
Wels-Land;418;75514;53049;121;309
Salzburg(Stadt);501;155743;101461;327;584
Hallein;502;61262;45334;145;187
Salzburg-Umgebung;503;155982;115632;314;595
Sankt Johann im Pongau;504;81962;56852;184;213
Tamsweg;505;20327;13738;68;31
Zell am See;506;89017;55954;198;204
Graz(Stadt);601;293929;169496;587;891
Deutschlandsberg;603;61092;35855;182;100
Graz-Umgebung;606;161131;97600;433;469
Leibnitz;610;86399;52278;192;262
Leoben;611;59341;30886;193;152
Liezen;612;79739;45751;226;216
Murau;614;27343;14926;59;26
Voitsberg;616;51165;27989;190;61
Weiz;617;91844;55992;259;218
Murtal;620;71398;38578;294;124
Bruck-Mürzzuschlag;621;98394;50727;358;207
Hartberg-Fürstenfeld;622;91091;54283;303;218
Südoststeiermark;623;84024;49457;295;218
Innsbruck-Stadt;701;130599;84667;255;484
Imst;702;61843;42506;98;198
Innsbruck-Land;703;183827;123447;285;815
Kitzbühel;704;65482;41404;98;183
Kufstein;705;112301;74657;246;313
Landeck;706;44681;31912;93;122
Lienz;707;48854;33440;146;107
Reutte;708;33427;21365;29;70
Schwaz;709;85478;53517;218;271
Bludenz;801;64943;42856;96;138
Bregenz;802;136369;85111;238;281
Dornbirn;803;91344;58701;170;175
Feldkirch;804;110547;71935;179;202
Wien;900;1951354;1355908;4636;12200
