Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"48,9",57,"8468,10",9867
Baden,Niederösterreich,"37,5",55,"6675,30",9796
Bludenz,Vorarlberg,"90,5",58,"6451,70",4136
Braunau am Inn,Oberösterreich,"56,8",60,"8541,70",9016
Bregenz,Vorarlberg,"125,9",170,"7092,50",9574
Bruck an der Leitha,Niederösterreich,"34,7",36,"5806,10",6023
Bruck-Mürzzuschlag,Steiermark,"50,7",50,"6089,30",6010
Deutschlandsberg,Steiermark,69,42,"6594,70",4014
Dornbirn,Vorarlberg,"83,4",75,"8352,60",7510
Eferding,Oberösterreich,"102,5",34,"8376,00",2779
Eisenstadt,Burgenland,27,4,"6628,00",982
Eisenstadt-Umgebung,Burgenland,"43,9",19,"5419,10",2343
Feldkirch,Vorarlberg,98,106,"7530,50",8143
Feldkirchen,Kärnten,"56,9",17,"7962,70",2381
Freistadt,Oberösterreich,"62,8",42,"8178,20",5468
Gänserndorf,Niederösterreich,"65,9",69,"5526,70",5791
Gmünd,Niederösterreich,"54,7",20,"7367,40",2693
Gmunden,Oberösterreich,"60,9",62,"7600,70",7742
Graz,Steiermark,"61,2",178,"5501,00",16012
Graz-Umgebung,Steiermark,"60,2",94,"5543,00",8651
Grieskirchen,Oberösterreich,37,24,"7980,00",5177
Güssing,Burgenland,"23,3",6,"7078,10",1819
Hallein,Salzburg,"87,1",53,"10898,70",6629
Hartberg-Fürstenfeld,Steiermark,"67,3",61,"8003,90",7252
Hermagor,Kärnten,"11,1",2,"10391,00",1876
Hollabrunn,Niederösterreich,"33,3",17,"5071,20",2588
Horn,Niederösterreich,"35,6",11,"4903,70",1517
Imst,Tirol,253,153,"8527,60",5157
Innsbruck-Land,Tirol,"84,2",152,"7511,10",13554
Innsbruck-Stadt,Tirol,"78,8",104,"7235,50",9548
Jennersdorf,Burgenland,"29,2",5,"7586,10",1297
Kirchdorf an der Krems,Oberösterreich,"94,6",54,"7357,50",4199
Kitzbühel,Tirol,"90,4",58,"6927,10",4445
Klagenfurt Land,Kärnten,"48,3",29,"6928,40",4158
Klagenfurt Stadt,Kärnten,"52,3",53,"6094,80",6174
Korneuburg,Niederösterreich,34,31,"4717,60",4305
Krems (Land),Niederösterreich,46,26,"5803,10",3278
Krems an der Donau,Niederösterreich,12,3,"5460,10",1367
Kufstein,Tirol,"31,7",35,"8431,60",9299
Landeck,Tirol,"114,9",51,"8196,30",3638
Leibnitz,Steiermark,"63,7",54,"6905,70",5853
Leoben,Steiermark,"53,6",32,"5593,00",3339
Lienz,Tirol,"59,5",29,"10817,00",5272
Liezen,Steiermark,"50,2",40,"6802,10",5418
Lilienfeld,Niederösterreich,113,29,"6400,30",1642
Linz,Oberösterreich,"71,2",147,"6552,90",13538
Linz-Land,Oberösterreich,"46,9",71,"6649,90",10066
Mattersburg,Burgenland,"54,9",22,"5644,10",2260
Melk,Niederösterreich,"44,8",35,"7303,90",5711
Mistelbach,Niederösterreich,"31,7",24,"4920,30",3721
Mödling,Niederösterreich,"37,8",45,"5336,00",6356
Murau,Steiermark,"94,4",26,"7141,60",1967
Murtal,Steiermark,"124,1",89,"6970,90",4998
Neunkirchen,Niederösterreich,"26,6",23,"6841,30",5907
Neusiedl am See,Burgenland,"33,3",20,"5395,90",3237
Oberpullendorf,Burgenland,"13,4",5,"5933,00",2218
Oberwart,Burgenland,"31,4",17,"6668,90",3614
Perg,Oberösterreich,"68,1",47,"8389,40",5786
Reutte,Tirol,"79,2",26,"6096,60",2002
Ried im Innkreis,Oberösterreich,"74,6",46,"9504,00",5863
Rohrbach,Oberösterreich,"30,1",17,"9010,50",5095
Rust,Burgenland,0,±0,"3787,90",75
Salzburg,Salzburg,"40,6",63,"7487,40",11607
Salzburg-Umgebung,Salzburg,"33,9",52,"8027,80",12322
Sankt Johann im Pongau,Salzburg,"67,7",55,"11757,00",9546
Sankt Pölten,Niederösterreich,"104,5",58,"6870,30",3814
Sankt Pölten (Land),Niederösterreich,"56,2",74,"5881,00",7747
Sankt Veit an der Glan,Kärnten,48,26,"7223,30",3914
Schärding,Oberösterreich,"43,6",25,"9243,60",5305
Scheibbs,Niederösterreich,"26,6",11,"9045,30",3746
Schwaz,Tirol,"16,6",14,"10670,10",8998
Spittal an der Drau,Kärnten,"73,8",56,"7586,90",5756
Steyr,Oberösterreich,"97,2",37,"6309,10",2401
Steyr-Land,Oberösterreich,"80,7",49,"6973,30",4234
Südoststeiermark,Steiermark,"45,2",38,"7080,30",5950
Tamsweg,Salzburg,"54,3",11,"12246,30",2480
Tulln,Niederösterreich,"33,5",35,"5108,40",5343
Urfahr-Umgebung,Oberösterreich,"47,7",41,"7042,60",6057
Villach Land,Kärnten,"88,2",57,"6880,40",4446
Villach Stadt,Kärnten,"112,9",71,"6219,60",3911
Vöcklabruck,Oberösterreich,"55,4",76,"8325,00",11430
Voitsberg,Steiermark,"78,4",40,"6604,10",3371
Völkermarkt,Kärnten,"50,2",21,"8752,60",3664
Waidhofen an der Thaya,Niederösterreich,"19,5",5,"6529,90",1677
Waidhofen an der Ybbs,Niederösterreich,"35,6",4,"7957,60",893
Weiz,Steiermark,"84,9",77,"6723,40",6095
Wels,Oberösterreich,"99,2",62,"8825,00",5513
Wels-Land,Oberösterreich,84,62,"7586,40",5597
Wien,Wien,"54,3",#ERROR!,"7112,90",135942
Wiener Neustadt,Niederösterreich,"32,7",15,"8454,30",3874
Wiener Neustadt (Land),Niederösterreich,46,36,"6654,60",5211
Wolfsberg,Kärnten,"28,5",15,"6520,00",3430
Zell am See,Salzburg,"22,8",20,"8254,20",7233
Zwettl,Niederösterreich,31,13,"7878,60",3308
