Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;9055;24;164
Rust(Stadt);102;2021;1088;4;11
Eisenstadt-Umgebung;103;44488;25732;73;367
Güssing;104;25809;14632;100;202
Jennersdorf;105;17216;9192;43;93
Mattersburg;106;40731;23519;83;301
Neusiedl am See;107;61358;36018;85;428
Oberpullendorf;108;37556;21579;63;229
Oberwart;109;54682;30278;144;387
Klagenfurt Stadt;201;103297;53548;292;824
Villach Stadt;202;64125;32817;174;454
Hermagor;203;18069;9973;63;115
Klagenfurt Land;204;61114;32962;127;472
Sankt Veit an der Glan;205;53953;30699;167;560
Spittal an der Drau;206;75725;41811;275;482
Villach Land;207;65635;35663;200;444
Völkermarkt;208;41947;24617;121;284
Wolfsberg;209;52352;28301;190;302
Feldkirchen;210;29949;16339;83;172
Krems an der Donau(Stadt);301;24930;13780;74;255
Sankt Pölten(Stadt);302;56697;32885;144;456
Waidhofen an der Ybbs(Stadt);303;11187;7385;40;70
Wiener Neustadt(Stadt);304;47407;27436;197;298
Amstetten;305;117442;81372;309;896
Baden;306;148765;86094;336;1073
Bruck an der Leitha;307;107297;62469;216;741
Gänserndorf;308;107504;59495;185;800
Gmünd;309;36152;20489;157;233
Hollabrunn;310;51879;27945;102;357
Horn;311;30875;16958;60;254
Korneuburg;312;92442;52416;145;895
Krems(Land);313;56840;34214;105;466
Lilienfeld;314;25491;16029;110;148
Melk;315;78779;53311;326;668
Mistelbach;316;76641;42126;102;568
Mödling;317;120412;67788;273;925
Neunkirchen;318;87048;50999;247;648
Sankt Pölten(Land);319;133497;81788;324;1099
Scheibbs;320;41711;28766;94;304
Tulln;321;107723;60700;208;901
Waidhofen an der Thaya;322;25644;14940;74;159
Wiener Neustadt(Land);323;80020;47842;204;552
Zwettl;325;41757;27142;84;348
Linz(Stadt);401;208445;113647;452;1666
Steyr(Stadt);402;37915;20685;71;309
Wels(Stadt);403;63542;36582;157;403
Braunau am Inn;404;108388;71727;261;772
Eferding;405;33715;21142;77;289
Freistadt;406;67638;44515;189;552
Gmunden;407;102765;64448;240;800
Grieskirchen;408;65929;43779;147;550
Kirchdorf an der Krems;409;57882;35840;154;461
Linz-Land;410;154320;91293;283;1251
Perg;411;69905;46152;150;550
Ried im Innkreis;412;62535;41329;169;526
Rohrbach;413;57034;37107;160;429
Schärding;414;57750;37120;155;368
Steyr-Land;415;61494;39097;151;558
Urfahr-Umgebung;416;87466;56678;156;884
Vöcklabruck;417;139989;91934;335;1107
Wels-Land;418;75514;48974;118;601
Salzburg(Stadt);501;155743;94126;306;837
Hallein;502;61262;42932;143;438
Salzburg-Umgebung;503;155982;108693;308;1080
Sankt Johann im Pongau;504;81962;54096;184;377
Tamsweg;505;20327;13130;67;135
Zell am See;506;89017;53015;190;569
Graz(Stadt);601;293929;155415;556;1991
Deutschlandsberg;603;61092;33751;179;443
Graz-Umgebung;606;161131;89666;420;1224
Leibnitz;610;86399;48343;187;623
Leoben;611;59341;28943;189;346
Liezen;612;79739;43391;223;581
Murau;614;27343;14369;59;363
Voitsberg;616;51165;26274;184;326
Weiz;617;91844;52496;254;545
Murtal;620;71398;36336;279;450
Bruck-Mürzzuschlag;621;98394;47386;353;636
Hartberg-Fürstenfeld;622;91091;50305;296;660
Südoststeiermark;623;84024;46013;293;517
Innsbruck-Stadt;701;130599;77888;239;922
Imst;702;61843;39940;90;428
Innsbruck-Land;703;183827;114399;271;1440
Kitzbühel;704;65482;39165;97;395
Kufstein;705;112301;71049;241;626
Landeck;706;44681;29890;89;288
Lienz;707;48854;31984;143;335
Reutte;708;33427;20162;29;194
Schwaz;709;85478;50562;214;483
Bludenz;801;64943;40778;95;354
Bregenz;802;136369;80351;231;774
Dornbirn;803;91344;55073;168;531
Feldkirch;804;110547;68093;173;650
Wien;900;1951354;1200092;4289;12793
