Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10710;25;4
Rust(Stadt);102;2021;1329;5;0
Eisenstadt-Umgebung;103;44488;30231;78;13
Güssing;104;25809;16947;101;4
Jennersdorf;105;17216;10101;44;0
Mattersburg;106;40731;27010;88;3
Neusiedl am See;107;61358;42784;85;21
Oberpullendorf;108;37556;25179;68;3
Oberwart;109;54682;34752;145;6
Klagenfurt Stadt;201;103297;59505;304;13
Villach Stadt;202;64125;35830;174;12
Hermagor;203;18069;10716;66;1
Klagenfurt Land;204;61114;36062;127;4
Sankt Veit an der Glan;205;53953;33114;167;7
Spittal an der Drau;206;75725;44660;275;5
Villach Land;207;65635;38656;204;5
Völkermarkt;208;41947;26660;121;2
Wolfsberg;209;52352;30389;203;3
Feldkirchen;210;29949;17390;83;1
Krems an der Donau(Stadt);301;24930;15889;75;1
Sankt Pölten(Stadt);302;56697;38049;146;26
Waidhofen an der Ybbs(Stadt);303;11187;8140;59;2
Wiener Neustadt(Stadt);304;47407;31183;224;6
Amstetten;305;117442;90209;309;15
Baden;306;148765;100063;364;33
Bruck an der Leitha;307;107297;74289;220;24
Gänserndorf;308;107504;71075;305;21
Gmünd;309;36152;23181;158;2
Hollabrunn;310;51879;32915;116;5
Horn;311;30875;19222;60;5
Korneuburg;312;92442;63541;146;25
Krems(Land);313;56840;38901;163;11
Lilienfeld;314;25491;17787;111;2
Melk;315;78779;59572;507;8
Mistelbach;316;76641;50253;107;16
Mödling;317;120412;81828;308;44
Neunkirchen;318;87048;57799;251;26
Sankt Pölten(Land);319;133497;95299;336;27
Scheibbs;320;41711;31559;98;11
Tulln;321;107723;72062;214;30
Waidhofen an der Thaya;322;25644;17107;80;1
Wiener Neustadt(Land);323;80020;54201;218;10
Zwettl;325;41757;30280;84;11
Linz(Stadt);401;208445;127312;474;22
Steyr(Stadt);402;37915;23395;84;6
Wels(Stadt);403;63542;40427;165;7
Braunau am Inn;404;108388;77200;270;7
Eferding;405;33715;23392;81;0
Freistadt;406;67638;48562;202;5
Gmunden;407;102765;71161;256;7
Grieskirchen;408;65929;47907;159;4
Kirchdorf an der Krems;409;57882;39569;167;6
Linz-Land;410;154320;101287;296;15
Perg;411;69905;50796;155;4
Ried im Innkreis;412;62535;44980;170;2
Rohrbach;413;57034;40797;165;1
Schärding;414;57750;39936;156;4
Steyr-Land;415;61494;43493;158;2
Urfahr-Umgebung;416;87466;62770;161;9
Vöcklabruck;417;139989;100340;340;11
Wels-Land;418;75514;54551;123;7
Salzburg(Stadt);501;155743;103681;342;20
Hallein;502;61262;45997;148;2
Salzburg-Umgebung;503;155982;117676;318;22
Sankt Johann im Pongau;504;81962;57550;184;1
Tamsweg;505;20327;13948;68;1
Zell am See;506;89017;56707;202;7
Graz(Stadt);601;293929;173924;609;76
Deutschlandsberg;603;61092;36434;184;13
Graz-Umgebung;606;161131;100007;441;22
Leibnitz;610;86399;53506;195;14
Leoben;611;59341;31784;197;6
Liezen;612;79739;46831;229;6
Murau;614;27343;15170;60;3
Voitsberg;616;51165;28381;191;3
Weiz;617;91844;56864;259;6
Murtal;620;71398;39331;294;0
Bruck-Mürzzuschlag;621;98394;51859;359;9
Hartberg-Fürstenfeld;622;91091;55189;311;3
Südoststeiermark;623;84024;50495;296;14
Innsbruck-Stadt;701;130599;86589;261;19
Imst;702;61843;43194;103;3
Innsbruck-Land;703;183827;126149;292;9
Kitzbühel;704;65482;42039;102;8
Kufstein;705;112301;75613;256;7
Landeck;706;44681;32292;93;1
Lienz;707;48854;33986;148;7
Reutte;708;33427;21717;34;5
Schwaz;709;85478;54236;222;2
Bludenz;801;64943;43379;99;4
Bregenz;802;136369;86142;243;10
Dornbirn;803;91344;59561;171;9
Feldkirch;804;110547;72759;179;8
Wien;900;1951354;1419852;4810;775
