Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;7513;23;164
Rust(Stadt);102;2000;925;2;9
Eisenstadt-Umgebung;103;43861;21532;70;475
Güssing;104;25770;12462;96;401
Jennersdorf;105;17109;7936;42;116
Mattersburg;106;40316;19336;82;339
Neusiedl am See;107;60397;29813;84;752
Oberpullendorf;108;37453;17756;63;405
Oberwart;109;54209;25545;145;536
Klagenfurt Stadt;201;101765;44047;276;689
Villach Stadt;202;63236;27401;172;348
Hermagor;203;18052;8619;61;117
Klagenfurt Land;204;60503;27651;126;370
Sankt Veit an der Glan;205;53880;25229;165;360
Spittal an der Drau;206;75628;36237;263;364
Villach Land;207;64920;30284;195;387
Völkermarkt;208;41834;20909;120;213
Wolfsberg;209;52488;24615;179;229
Feldkirchen;210;29783;13996;82;134
Krems an der Donau(Stadt);301;24837;11660;72;184
Sankt Pölten(Stadt);302;55878;27791;138;430
Waidhofen an der Ybbs(Stadt);303;11134;6424;40;101
Wiener Neustadt(Stadt);304;46456;23605;181;415
Amstetten;305;116592;70748;305;885
Baden;306;147113;72992;318;1455
Bruck an der Leitha;307;105507;51983;216;1074
Gänserndorf;308;105824;49769;169;1024
Gmünd;309;36275;17700;152;230
Hollabrunn;310;51332;23383;92;477
Horn;311;30838;14636;60;270
Korneuburg;312;91777;42675;141;997
Krems(Land);313;56559;29383;98;490
Lilienfeld;314;25474;14008;113;133
Melk;315;78281;45543;295;527
Mistelbach;316;75655;35341;101;827
Mödling;317;119240;56101;269;1226
Neunkirchen;318;86323;43190;248;630
Sankt Pölten(Land);319;132064;68800;300;1096
Scheibbs;320;41567;25204;95;296
Tulln;321;105762;50154;206;1001
Waidhofen an der Thaya;322;25531;12677;67;177
Wiener Neustadt(Land);323;79033;40882;196;614
Zwettl;325;41827;23527;84;266
Linz(Stadt);401;206537;95692;427;1563
Steyr(Stadt);402;37952;17784;66;200
Wels(Stadt);403;62654;31836;155;349
Braunau am Inn;404;106492;62658;253;705
Eferding;405;33368;17683;73;217
Freistadt;406;66922;38077;183;530
Gmunden;407;102102;55422;233;605
Grieskirchen;408;65137;37356;144;489
Kirchdorf an der Krems;409;57163;30650;147;379
Linz-Land;410;152391;77354;278;1160
Perg;411;69241;39821;150;457
Ried im Innkreis;412;61850;35596;166;619
Rohrbach;413;56623;32218;158;448
Schärding;414;57438;31801;154;421
Steyr-Land;415;60936;33255;146;406
Urfahr-Umgebung;416;86235;47406;154;876
Vöcklabruck;417;137993;79101;326;865
Wels-Land;418;74574;41927;116;505
Salzburg(Stadt);501;155416;80827;289;1390
Hallein;502;60992;37716;139;338
Salzburg-Umgebung;503;154624;94261;299;1244
Sankt Johann im Pongau;504;81392;48181;187;446
Tamsweg;505;20118;11342;64;104
Zell am See;506;88168;46692;185;500
Graz(Stadt);601;291134;130046;536;2690
Deutschlandsberg;603;60871;29393;177;286
Graz-Umgebung;606;157853;75853;415;1205
Leibnitz;610;85294;41556;182;454
Leoben;611;59151;24550;184;369
Liezen;612;79592;37904;217;381
Murau;614;27449;12195;60;115
Voitsberg;616;50947;22962;178;219
Weiz;617;90916;46459;252;602
Murtal;620;71356;31814;270;298
Bruck-Mürzzuschlag;621;98054;41141;353;567
Hartberg-Fürstenfeld;622;90619;43980;302;576
Südoststeiermark;623;83841;40434;288;505
Innsbruck-Stadt;701;131059;66049;225;1178
Imst;702;60922;35107;86;427
Innsbruck-Land;703;181698;97232;264;1455
Kitzbühel;704;64676;33658;98;296
Kufstein;705;111080;61579;238;678
Landeck;706;44346;26589;85;303
Lienz;707;48814;27202;136;268
Reutte;708;33054;17316;25;195
Schwaz;709;84456;44291;205;469
Bludenz;801;64368;36373;87;672
Bregenz;802;135310;72275;226;978
Dornbirn;803;90502;49443;162;791
Feldkirch;804;109057;60258;167;1051
Wien;900;1920949;1000712;4040;21316
