Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10673;25;3
Rust(Stadt);102;2021;1326;5;2
Eisenstadt-Umgebung;103;44488;30167;78;12
Güssing;104;25809;16916;101;7
Jennersdorf;105;17216;10089;44;9
Mattersburg;106;40731;26968;88;21
Neusiedl am See;107;61358;42701;85;26
Oberpullendorf;108;37556;25146;68;19
Oberwart;109;54682;34720;145;14
Klagenfurt Stadt;201;103297;59440;303;20
Villach Stadt;202;64125;35782;174;19
Hermagor;203;18069;10710;66;1
Klagenfurt Land;204;61114;36032;127;17
Sankt Veit an der Glan;205;53953;33087;167;15
Spittal an der Drau;206;75725;44642;275;19
Villach Land;207;65635;38637;204;19
Völkermarkt;208;41947;26647;121;7
Wolfsberg;209;52352;30367;203;4
Feldkirchen;210;29949;17382;83;6
Krems an der Donau(Stadt);301;24930;15873;75;6
Sankt Pölten(Stadt);302;56697;37982;146;33
Waidhofen an der Ybbs(Stadt);303;11187;8135;59;3
Wiener Neustadt(Stadt);304;47407;31139;223;16
Amstetten;305;117442;90154;309;39
Baden;306;148765;99861;364;91
Bruck an der Leitha;307;107297;74129;220;83
Gänserndorf;308;107504;70950;278;62
Gmünd;309;36152;23167;158;15
Hollabrunn;310;51879;32883;116;14
Horn;311;30875;19209;60;6
Korneuburg;312;92442;63407;145;62
Krems(Land);313;56840;38855;153;21
Lilienfeld;314;25491;17783;111;14
Melk;315;78779;59539;485;19
Mistelbach;316;76641;50175;107;33
Mödling;317;120412;81618;308;77
Neunkirchen;318;87048;57690;251;45
Sankt Pölten(Land);319;133497;95156;336;61
Scheibbs;320;41711;31535;98;9
Tulln;321;107723;71911;214;65
Waidhofen an der Thaya;322;25644;17094;80;9
Wiener Neustadt(Land);323;80020;54155;218;33
Zwettl;325;41757;30235;84;29
Linz(Stadt);401;208445;127175;474;61
Steyr(Stadt);402;37915;23381;84;9
Wels(Stadt);403;63542;40399;165;20
Braunau am Inn;404;108388;77162;270;11
Eferding;405;33715;23385;81;4
Freistadt;406;67638;48539;202;17
Gmunden;407;102765;71125;256;26
Grieskirchen;408;65929;47884;159;6
Kirchdorf an der Krems;409;57882;39548;167;22
Linz-Land;410;154320;101194;296;40
Perg;411;69905;50770;155;18
Ried im Innkreis;412;62535;44962;170;11
Rohrbach;413;57034;40782;165;8
Schärding;414;57750;39924;156;4
Steyr-Land;415;61494;43479;158;12
Urfahr-Umgebung;416;87466;62734;161;14
Vöcklabruck;417;139989;100282;340;24
Wels-Land;418;75514;54510;123;17
Salzburg(Stadt);501;155743;103580;341;55
Hallein;502;61262;45974;148;17
Salzburg-Umgebung;503;155982;117596;318;32
Sankt Johann im Pongau;504;81962;57535;184;10
Tamsweg;505;20327;13945;68;4
Zell am See;506;89017;56681;201;16
Graz(Stadt);601;293929;173675;608;106
Deutschlandsberg;603;61092;36403;184;7
Graz-Umgebung;606;161131;99887;441;50
Leibnitz;610;86399;53446;194;27
Leoben;611;59341;31743;197;9
Liezen;612;79739;46801;229;7
Murau;614;27343;15158;60;3
Voitsberg;616;51165;28366;191;7
Weiz;617;91844;56828;259;16
Murtal;620;71398;39305;294;7
Bruck-Mürzzuschlag;621;98394;51822;359;17
Hartberg-Fürstenfeld;622;91091;55160;311;18
Südoststeiermark;623;84024;50440;295;25
Innsbruck-Stadt;701;130599;86503;261;38
Imst;702;61843;43173;103;10
Innsbruck-Land;703;183827;126057;292;37
Kitzbühel;704;65482;42019;101;10
Kufstein;705;112301;75593;256;8
Landeck;706;44681;32280;93;5
Lienz;707;48854;33968;148;3
Reutte;708;33427;21697;34;8
Schwaz;709;85478;54222;222;8
Bludenz;801;64943;43354;99;1
Bregenz;802;136369;86044;242;2
Dornbirn;803;91344;59496;171;1
Feldkirch;804;110547;72696;179;3
Wien;900;1951354;1416503;4789;1582
