Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;1555;13;14
Rust(Stadt);102;2000;172;0;3
Eisenstadt-Umgebung;103;43861;4475;38;33
Güssing;104;25770;3074;69;48
Jennersdorf;105;17109;2031;30;18
Mattersburg;106;40316;4497;49;125
Neusiedl am See;107;60397;5798;52;64
Oberpullendorf;108;37453;4034;46;32
Oberwart;109;54209;6051;98;42
Klagenfurt Stadt;201;101765;13101;188;133
Villach Stadt;202;63236;8986;108;98
Hermagor;203;18052;3091;36;22
Klagenfurt Land;204;60503;8318;80;91
Sankt Veit an der Glan;205;53880;6970;116;97
Spittal an der Drau;206;75628;12897;166;211
Villach Land;207;64920;10168;126;148
Völkermarkt;208;41834;7011;79;96
Wolfsberg;209;52488;8576;123;95
Feldkirchen;210;29783;4181;60;77
Krems an der Donau(Stadt);301;24837;2832;35;37
Sankt Pölten(Stadt);302;55878;7477;83;88
Waidhofen an der Ybbs(Stadt);303;11134;2100;24;23
Wiener Neustadt(Stadt);304;46456;7050;115;65
Amstetten;305;116592;21584;152;319
Baden;306;147113;18592;196;249
Bruck an der Leitha;307;105507;11092;104;120
Gänserndorf;308;105824;10043;82;144
Gmünd;309;36275;4971;65;25
Hollabrunn;310;51332;4804;64;48
Horn;311;30838;2992;28;36
Korneuburg;312;91777;8095;68;84
Krems(Land);313;56559;6709;47;61
Lilienfeld;314;25474;4179;55;54
Melk;315;78281;13703;133;138
Mistelbach;316;75655;6909;42;62
Mödling;317;119240;11420;146;156
Neunkirchen;318;86323;12843;126;117
Sankt Pölten(Land);319;132064;17155;181;251
Scheibbs;320;41567;7929;65;118
Tulln;321;105762;9919;103;147
Waidhofen an der Thaya;322;25531;3709;21;31
Wiener Neustadt(Land);323;79033;11008;122;160
Zwettl;325;41827;6618;52;49
Linz(Stadt);401;206537;28423;302;276
Steyr(Stadt);402;37952;5642;45;58
Wels(Stadt);403;62654;10881;112;67
Braunau am Inn;404;106492;23571;178;246
Eferding;405;33368;5569;57;45
Freistadt;406;66922;11682;114;106
Gmunden;407;102102;17458;156;160
Grieskirchen;408;65137;11180;108;68
Kirchdorf an der Krems;409;57163;9397;107;112
Linz-Land;410;152391;23506;175;221
Perg;411;69241;12268;109;109
Ried im Innkreis;412;61850;12969;122;54
Rohrbach;413;56623;10374;117;71
Schärding;414;57438;11540;108;90
Steyr-Land;415;60936;10132;103;151
Urfahr-Umgebung;416;86235;13666;95;100
Vöcklabruck;417;137993;27110;233;170
Wels-Land;418;74574;12880;92;111
Salzburg(Stadt);501;155416;25247;201;262
Hallein;502;60992;13796;90;114
Salzburg-Umgebung;503;154624;30574;190;342
Sankt Johann im Pongau;504;81392;16611;130;104
Tamsweg;505;20118;4349;51;33
Zell am See;506;88168;13149;126;139
Graz(Stadt);601;291134;32318;376;388
Deutschlandsberg;603;60871;7824;129;127
Graz-Umgebung;606;157853;17610;292;249
Leibnitz;610;85294;10729;133;127
Leoben;611;59151;6548;134;109
Liezen;612;79592;11425;144;161
Murau;614;27449;3144;38;20
Voitsberg;616;50947;5882;133;127
Weiz;617;90916;12458;181;119
Murtal;620;71356;9281;214;60
Bruck-Mürzzuschlag;621;98054;10587;271;147
Hartberg-Fürstenfeld;622;90619;12491;212;117
Südoststeiermark;623;83841;10869;202;99
Innsbruck-Stadt;701;131059;17689;133;270
Imst;702;60922;10008;50;170
Innsbruck-Land;703;181698;26058;164;434
Kitzbühel;704;64676;9096;53;241
Kufstein;705;111080;18654;165;412
Landeck;706;44346;6842;56;117
Lienz;707;48814;10746;64;145
Reutte;708;33054;4994;13;53
Schwaz;709;84456;14734;139;198
Bludenz;801;64368;9588;67;197
Bregenz;802;135310;20740;150;367
Dornbirn;803;90502;14761;101;311
Feldkirch;804;109057;17000;103;353
Wien;900;1920949;233990;2776;3215
