Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Sankt Veit an der Glan,Kärnten,"424,5",230,"1205,10",653
Schärding,Oberösterreich,"1008,90",579,"2885,50",1656
Scheibbs,Niederöstereich,"741,3",307,"1798,90",745
Schwaz,Tirol,"1248,70",#ERROR!,"4254,80",3588
Spittal an der Drau,Kärnten,"210,9",160,"553,60",420
Steyr,Oberösterreich,"620,1",236,"2049,60",780
Steyr-Land,Oberösterreich,"905,8",550,"2403,00",1459
Südoststeiermark,Steiermark,595,500,"1508,90",1268
Tamsweg,Salzburg,"997,5",202,"2153,00",436
Tulln,Niederöstereich,"371,9",389,"1569,90",1642
Urfahr-Umgebung,Oberösterreich,"952,3",819,"2559,20",2201
Villach Land,Kärnten,"338,9",219,"961,00",621
Villach Stadt,Kärnten,"473,9",298,"1127,50",709
Vöcklabruck,Oberösterreich,"716,7",984,"2099,10",2882
Voitsberg,Steiermark,"442,8",226,"1498,70",765
Völkermarkt,Kärnten,"609,1",255,"1593,30",667
Waidhofen an der Thaya,Niederöstereich,"393,3",101,"1908,00",490
Waidhofen an der Ybbs,Niederöstereich,"614,9",69,"1506,00",169
Weiz,Steiermark,"357,4",324,"1291,70",1171
Wels,Oberösterreich,"560,3",350,"2476,40",1547
Wels-Land,Oberösterreich,"630,3",465,"1870,50",1380
Wien,Wien,"299,2",#ERROR!,"2223,50",42496
Wiener Neustadt,Niederöstereich,299,137,"1879,00",861
Wiener Neustadt (Land),Niederöstereich,"353,7",277,"1300,00",1018
Wolfsberg,Kärnten,"454,3",239,"1150,00",605
Zell am See,Salzburg,"440,5",386,"1651,30",1447
Zwettl,Niederöstereich,"409,7",172,"1600,50",672
