Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10580;25;47
Rust(Stadt);102;2021;1314;5;0
Eisenstadt-Umgebung;103;44488;29882;77;146
Güssing;104;25809;16840;101;46
Jennersdorf;105;17216;10065;44;32
Mattersburg;106;40731;26790;88;83
Neusiedl am See;107;61358;42230;85;192
Oberpullendorf;108;37556;24911;68;92
Oberwart;109;54682;34486;145;141
Klagenfurt Stadt;201;103297;59157;303;122
Villach Stadt;202;64125;35584;174;78
Hermagor;203;18069;10686;66;15
Klagenfurt Land;204;61114;35894;127;70
Sankt Veit an der Glan;205;53953;32940;167;69
Spittal an der Drau;206;75725;44440;276;58
Villach Land;207;65635;38466;205;68
Völkermarkt;208;41947;26527;121;55
Wolfsberg;209;52352;30279;203;53
Feldkirchen;210;29949;17319;83;22
Krems an der Donau(Stadt);301;24930;15750;75;66
Sankt Pölten(Stadt);302;56697;37717;146;186
Waidhofen an der Ybbs(Stadt);303;11187;8092;59;36
Wiener Neustadt(Stadt);304;47407;30920;220;83
Amstetten;305;117442;89640;309;297
Baden;306;148765;98911;362;410
Bruck an der Leitha;307;107297;73352;220;358
Gänserndorf;308;107504;70253;221;285
Gmünd;309;36152;22984;158;56
Hollabrunn;310;51879;32645;116;104
Horn;311;30875;19139;60;47
Korneuburg;312;92442;62680;145;292
Krems(Land);313;56840;38602;111;114
Lilienfeld;314;25491;17673;110;74
Melk;315;78779;59246;440;183
Mistelbach;316;76641;49731;107;167
Mödling;317;120412;80687;307;417
Neunkirchen;318;87048;57178;250;147
Sankt Pölten(Land);319;133497;94437;336;416
Scheibbs;320;41711;31371;98;100
Tulln;321;107723;71229;214;343
Waidhofen an der Thaya;322;25644;16993;80;43
Wiener Neustadt(Land);323;80020;53763;217;151
Zwettl;325;41757;30039;84;117
Linz(Stadt);401;208445;126356;474;435
Steyr(Stadt);402;37915;23212;79;89
Wels(Stadt);403;63542;40063;164;150
Braunau am Inn;404;108388;76917;269;156
Eferding;405;33715;23293;79;53
Freistadt;406;67638;48338;200;93
Gmunden;407;102765;70855;256;140
Grieskirchen;408;65929;47704;156;81
Kirchdorf an der Krems;409;57882;39325;163;101
Linz-Land;410;154320;100640;294;300
Perg;411;69905;50593;155;148
Ried im Innkreis;412;62535;44801;170;101
Rohrbach;413;57034;40671;165;74
Schärding;414;57750;39799;156;52
Steyr-Land;415;61494;43206;156;151
Urfahr-Umgebung;416;87466;62450;160;174
Vöcklabruck;417;139989;99877;340;256
Wels-Land;418;75514;54185;122;195
Salzburg(Stadt);501;155743;103065;338;230
Hallein;502;61262;45825;146;75
Salzburg-Umgebung;503;155982;117200;316;217
Sankt Johann im Pongau;504;81962;57399;184;63
Tamsweg;505;20327;13904;68;24
Zell am See;506;89017;56544;199;69
Graz(Stadt);601;293929;172561;599;495
Deutschlandsberg;603;61092;36262;183;64
Graz-Umgebung;606;161131;99322;438;297
Leibnitz;610;86399;53196;192;144
Leoben;611;59341;31557;196;71
Liezen;612;79739;46683;229;65
Murau;614;27343;15113;60;23
Voitsberg;616;51165;28279;191;51
Weiz;617;91844;56631;259;85
Murtal;620;71398;39149;294;80
Bruck-Mürzzuschlag;621;98394;51600;359;108
Hartberg-Fürstenfeld;622;91091;54938;307;81
Südoststeiermark;623;84024;50220;295;126
Innsbruck-Stadt;701;130599;86036;256;187
Imst;702;61843;43028;102;48
Innsbruck-Land;703;183827;125509;288;232
Kitzbühel;704;65482;41898;100;47
Kufstein;705;112301;75439;250;86
Landeck;706;44681;32190;93;42
Lienz;707;48854;33886;146;42
Reutte;708;33427;21621;29;32
Schwaz;709;85478;54104;219;82
Bludenz;801;64943;43281;97;54
Bregenz;802;136369;85929;241;86
Dornbirn;803;91344;59373;171;101
Feldkirch;804;110547;72573;179;67
Wien;900;1951354;1399503;4710;7680
