Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Schwaz,Tirol,"7,1",6,"10687,90",9013
Spittal an der Drau,Kärnten,"5,3",4,"7697,60",5840
Steyr,Oberösterreich,"7,9",3,"6498,30",2473
Steyr-Land,Oberösterreich,"8,2",5,"7045,80",4278
Südoststeiermark,Steiermark,"3,6",3,"7176,70",6031
Tamsweg,Salzburg,"9,9",2,"12280,90",2487
Tulln,Niederösterreich,"11,5",12,"5192,50",5431
Urfahr-Umgebung,Oberösterreich,"5,8",5,"7124,00",6127
Villach Land,Kärnten,"6,2",4,"6936,10",4482
Villach Stadt,Kärnten,"1,6",1,"6330,90",3981
Vöcklabruck,Oberösterreich,"4,4",6,"8409,50",11546
Voitsberg,Steiermark,0,±0,"6700,10",3420
Völkermarkt,Kärnten,"9,6",4,"8843,30",3702
Waidhofen an der Thaya,Niederösterreich,0,±0,"6545,40",1681
Waidhofen an der Ybbs,Niederösterreich,"35,6",4,"8144,70",914
Weiz,Steiermark,"6,6",6,"6838,10",6199
Wels,Oberösterreich,"14,4",9,"9044,30",5650
Wels-Land,Oberösterreich,"10,8",8,"7734,10",5706
Wien,Wien,"29,8",569,"7238,70",138345
Wiener Neustadt,Niederösterreich,"4,4",2,"8513,20",3901
Wiener Neustadt (Land),Niederösterreich,"2,6",2,"6715,90",5259
Wolfsberg,Kärnten,"9,5",5,"6637,90",3492
Zell am See,Salzburg,"4,6",4,"8282,70",7258
Zwettl,Niederösterreich,"7,1",3,"7957,20",3341
