Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederöstereich,"92,2",107,"486,6",565
Baden,Niederöstereich,"76,6",112,"629,3",920
Bludenz,Vorarlberg,"128,7",82,"930,7",593
Braunau am Inn,Oberösterreich,"61,3",64,"460,7",481
Bregenz,Vorarlberg,"165,9",223,"721,8",970
Bruck an der Leitha,Niederöstereich,"151,9",155,"674,4",688
Bruck-Mürzzuschlag,Steiermark,"34,3",34,"271,8",269
Deutschlandsberg,Steiermark,"42,7",26,"241,7",147
Dornbirn,Vorarlberg,173,154,"808,6",720
Eferding,Oberösterreich,"144,8",48,558,185
Eisenstadt,Burgenland,"47,8",7,"368,9",54
Eisenstadt-Umgebung,Burgenland,"95,5",41,"426,3",183
Feldkirch,Vorarlberg,"194,1",208,"825,9",885
Feldkirchen,Kärnten,"23,4",7,"170,4",51
Freistadt,Oberösterreich,"109,6",73,"618,4",412
Gänserndorf,Niederöstereich,"92,6",96,"631,7",655
Gmünd,Niederöstereich,"106,1",39,514,189
Gmunden,Oberösterreich,"136,8",139,"542,2",551
Graz,Steiermark,"97,3",281,"591,40",1.708
Graz-Umgebung,Steiermark,"65,5",101,"414,20",639
Grieskirchen,Oberösterreich,"228,7",148,"605,70",392
Güssing,Burgenland,"50,4",13,"445,80",115
Hallein,Salzburg,"465,4",281,1.216,734
Hartberg-Fürstenfeld,Steiermark,75,68,"548,40",497
Hermagor,Kärnten,"38,4",7,"362,20",66
Hollabrunn,Niederöstereich,"39,3",20,"281,20",143
Horn,Niederöstereich,"28,9",9,"443,90",138
Imst,Tirol,"198,1",119,"1.059,00",636
Innsbruck-Land,Tirol,"191,3",343,921,1.652
Innsbruck-Stadt,Tirol,"254,3",336,"1.487,40",1.965
Jennersdorf,Burgenland,"70,3",12,"181,60",31
Kirchdorf an der Krems,Oberösterreich,"61,5",35,"341,20",194
Kitzbühel,Tirol,"54,8",35,"818,70",523
Klagenfurt Land,Kärnten,"41,8",25,"250,80",150
Klagenfurt Stadt,Kärnten,"92,2",93,"363,00",366
Korneuburg,Niederöstereich,"112,2",102,"703,10",639
Krems (Land),Niederöstereich,"77,7",44,"722,70",409
Krems an der Donau,Niederöstereich,"76,4",19,"683,4",170
Kufstein,Tirol,"78,4",86,"1.043,90",1.145
Landeck,Tirol,"209,6",93,"2.982,30",1.323
Leibnitz,Steiermark,74,61,"437,7",361
Leoben,Steiermark,"86,6",52,368,221
Lienz,Tirol,"98,5",48,"484,1",236
Liezen,Steiermark,"63,8",51,"361,7",289
Lilienfeld,Niederöstereich,"85,2",22,"530,8",137
Linz,Oberösterreich,"100,6",207,"879,8",1.810
Linz-Land,Oberösterreich,"51,9",78,"773,3",1.162
Mattersburg,Burgenland,"27,6",11,"440,8",176
Melk,Niederöstereich,68,53,"583,6",455
Mistelbach,Niederöstereich,49,37,"581,6",439
Mödling,Niederöstereich,"109,2",130,"728,6",867
Murau,Steiermark,"18,1",5,"162,7",45
Murtal,Steiermark,"101,4",73,"315,3",227
Neunkirchen,Niederöstereich,"76,5",66,"701,1",605
Neusiedl am See,Burgenland,"132,7",79,"643,1",383
Oberpullendorf,Burgenland,"74,6",28,"349,2",131
Oberwart,Burgenland,"92,5",50,614,332
Perg,Oberösterreich,38,26,742,508
Reutte,Tirol,"79,6",26,"480,6",157
Ried im Innkreis,Oberösterreich,"205,9",126,"766,3",469
Rohrbach,Oberösterreich,"104,4",59,"711,2",402
Rust,Burgenland,0,0,"154,60",3
Salzburg,Salzburg,"95,3",147,"537,60",829
Salzburg-Umgebung,Salzburg,"221,3",337,"638,30",972
Sankt Johann im Pongau,Salzburg,"255,7",206,"1.133,10",913
Sankt Pölten,Niederöstereich,"114,5",63,"757,60",417
Sankt Pölten (Land),Niederöstereich,90,118,"605,9",794
Sankt Veit an der Glan,Kärnten,"95,3",52,"335,40",183
Schärding,Oberösterreich,253,145,"610,70",350
Scheibbs,Niederöstereich,"41,1",17,"463,70",192
Schwaz,Tirol,"257,5",216,"1.281,70",1.075
Spittal an der Drau,Kärnten,"22,3",17,"145,9",111
Steyr,Oberösterreich,"130,9",50,"636,2",243
Steyr-Land,Oberösterreich,"110,9",67,"638,8",386
Südoststeiermark,Steiermark,"53,5",46,"182,7",157
Tamsweg,Salzburg,"147,6",30,"423,2",86
Tulln,Niederöstereich,"123,3",128,"567,6",589
Urfahr-Umgebung,Oberösterreich,"72,5",62,"690,00",590
Villach Land,Kärnten,"41,8",27,"253,6",164
Villach Stadt,Kärnten,"43,4",27,254,158
Vöcklabruck,Oberösterreich,"140,9",192,608,828
Voitsberg,Steiermark,"99,7",51,"498,40",255
Völkermarkt,Kärnten,"62,1",26,"417,90",175
Waidhofen an der Thaya,Niederöstereich,"123,6",32,"772,60",200
Waidhofen an der Ybbs,Niederöstereich,"62,2",7,"390,70",44
Weiz,Steiermark,"73,1",66,"446,10",403
Wels,Oberösterreich,"231,7",143,"1.044,90",645
Wels-Land,Oberösterreich,"80,7",59,"577,30",422
Wien,Wien,"154,6",#ERROR!,"1.262,80",23.961
Wiener Neustadt,Niederöstereich,"128,1",58,"766,4",347
Wiener Neustadt (Land),Niederöstereich,50,39,"471,8",368
Wolfsberg,Kärnten,"49,3",26,"227,6",120
Zell am See,Salzburg,"126,9",111,"695,2",608
Zwettl,Niederöstereich,"94,7",40,"618,2",261
