Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;2080;13;261
Rust(Stadt);102;2000;196;1;15
Eisenstadt-Umgebung;103;43861;5899;38;724
Güssing;104;25770;3936;71;453
Jennersdorf;105;17109;2397;30;182
Mattersburg;106;40316;5875;53;711
Neusiedl am See;107;60397;7991;53;1039
Oberpullendorf;108;37453;4882;49;364
Oberwart;109;54209;7844;98;792
Klagenfurt Stadt;201;101765;17422;191;1966
Villach Stadt;202;63236;11384;110;1172
Hermagor;203;18052;3671;37;262
Klagenfurt Land;204;60503;10597;85;1168
Sankt Veit an der Glan;205;53880;8553;121;846
Spittal an der Drau;206;75628;16143;169;1688
Villach Land;207;64920;12308;130;1089
Völkermarkt;208;41834;8228;80;638
Wolfsberg;209;52488;9586;130;527
Feldkirchen;210;29783;5558;63;639
Krems an der Donau(Stadt);301;24837;3748;36;400
Sankt Pölten(Stadt);302;55878;9802;84;1028
Waidhofen an der Ybbs(Stadt);303;11134;2453;23;157
Wiener Neustadt(Stadt);304;46456;8835;116;741
Amstetten;305;116592;25998;153;2122
Baden;306;147113;24553;197;2425
Bruck an der Leitha;307;105507;15914;106;1946
Gänserndorf;308;105824;14158;84;1705
Gmünd;309;36275;5658;71;280
Hollabrunn;310;51332;6137;64;651
Horn;311;30838;3754;29;312
Korneuburg;312;91777;11968;71;1707
Krems(Land);313;56559;8630;48;891
Lilienfeld;314;25474;5101;55;456
Melk;315;78281;16436;137;1275
Mistelbach;316;75655;9231;43;981
Mödling;317;119240;16474;148;2052
Neunkirchen;318;86323;15679;128;1213
Sankt Pölten(Land);319;132064;22557;183;2463
Scheibbs;320;41567;9564;68;805
Tulln;321;105762;13939;108;1651
Waidhofen an der Thaya;322;25531;4175;28;227
Wiener Neustadt(Land);323;79033;14271;128;1299
Zwettl;325;41827;7744;55;595
Linz(Stadt);401;206537;37520;312;3907
Steyr(Stadt);402;37952;6971;46;638
Wels(Stadt);403;62654;14077;118;1620
Braunau am Inn;404;106492;28340;184;2260
Eferding;405;33368;6618;57;503
Freistadt;406;66922;14501;117;1382
Gmunden;407;102102;21836;157;2237
Grieskirchen;408;65137;13701;108;1406
Kirchdorf an der Krems;409;57163;11305;108;930
Linz-Land;410;152391;30974;180;3384
Perg;411;69241;14859;112;1282
Ried im Innkreis;412;61850;15125;124;963
Rohrbach;413;56623;12677;117;1370
Schärding;414;57438;12985;110;800
Steyr-Land;415;60936;12158;109;949
Urfahr-Umgebung;416;86235;17294;96;1688
Vöcklabruck;417;137993;33083;237;2714
Wels-Land;418;74574;16795;93;1839
Salzburg(Stadt);501;155416;33216;210;3197
Hallein;502;60992;18949;91;1729
Salzburg-Umgebung;503;154624;38864;194;3246
Sankt Johann im Pongau;504;81392;26773;133;2833
Tamsweg;505;20118;6262;51;534
Zell am See;506;88168;21290;132;3347
Graz(Stadt);601;291134;42957;389;4395
Deutschlandsberg;603;60871;9184;132;759
Graz-Umgebung;606;157853;23151;302;2791
Leibnitz;610;85294;13191;138;1326
Leoben;611;59151;7835;135;634
Liezen;612;79592;15480;148;1909
Murau;614;27449;4237;38;472
Voitsberg;616;50947;7226;139;764
Weiz;617;90916;15644;184;1733
Murtal;620;71356;11273;218;1266
Bruck-Mürzzuschlag;621;98054;13715;274;1833
Hartberg-Fürstenfeld;622;90619;15027;217;1516
Südoststeiermark;623;83841;12870;209;1099
Innsbruck-Stadt;701;131059;25425;137;3207
Imst;702;60922;16023;51;2338
Innsbruck-Land;703;181698;37444;167;5279
Kitzbühel;704;64676;16979;53;1750
Kufstein;705;111080;28265;167;3740
Landeck;706;44346;12545;57;1880
Lienz;707;48814;13135;67;1012
Reutte;708;33054;6479;13;558
Schwaz;709;84456;20725;141;2341
Bludenz;801;64368;13850;68;1809
Bregenz;802;135310;26778;156;2863
Dornbirn;803;90502;19148;104;2247
Feldkirch;804;109057;21916;108;2285
Wien;900;1920949;357345;2860;51433
