Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"47,2",55,"8457,80",9855
Baden,Niederösterreich,"35,4",52,"6669,80",9788
Bludenz,Vorarlberg,"90,5",58,"6436,10",4126
Braunau am Inn,Oberösterreich,72,76,"8531,30",9005
Bregenz,Vorarlberg,"133,3",180,"7076,20",9552
Bruck an der Leitha,Niederösterreich,"36,6",38,"5798,40",6015
Bruck-Mürzzuschlag,Steiermark,"50,7",50,"6081,20",6002
Deutschlandsberg,Steiermark,"73,9",45,"6584,80",4008
Dornbirn,Vorarlberg,"102,3",92,"8338,20",7497
Eferding,Oberösterreich,"105,5",35,"8367,00",2776
Eisenstadt,Burgenland,27,4,"6621,20",981
Eisenstadt-Umgebung,Burgenland,"34,7",15,"5402,90",2336
Feldkirch,Vorarlberg,"102,7",111,"7518,50",8130
Feldkirchen,Kärnten,"80,3",24,"7956,00",2379
Freistadt,Oberösterreich,"58,3",39,"8172,20",5464
Gänserndorf,Niederösterreich,"54,4",57,"5511,40",5775
Gmünd,Niederösterreich,"35,6",13,"7345,50",2685
Gmunden,Oberösterreich,"69,7",71,"7595,80",7737
Graz,Steiermark,"68,4",199,"5488,70",15976
Graz-Umgebung,Steiermark,75,117,"5538,50",8644
Grieskirchen,Oberösterreich,"41,6",27,"7975,30",5174
Güssing,Burgenland,"27,2",7,"7070,30",1817
Hallein,Salzburg,"83,8",51,"10887,10",6622
Hartberg-Fürstenfeld,Steiermark,64,58,"7991,70",7241
Hermagor,Kärnten,"11,1",2,"10380,00",1874
Hollabrunn,Niederösterreich,"31,4",16,"5063,40",2584
Horn,Niederösterreich,"38,8",12,"4900,40",1516
Imst,Tirol,"259,6",157,"8496,20",5138
Innsbruck-Land,Tirol,"82,6",149,"7496,70",13528
Innsbruck-Stadt,Tirol,"82,6",109,"7224,90",9534
Jennersdorf,Burgenland,"11,7",2,"7568,60",1294
Kirchdorf an der Krems,Oberösterreich,"105,1",60,"7340,00",4189
Kitzbühel,Tirol,"84,2",54,"6906,90",4432
Klagenfurt Land,Kärnten,"46,7",28,"6923,40",4155
Klagenfurt Stadt,Kärnten,"51,3",52,"6084,90",6164
Korneuburg,Niederösterreich,"39,5",36,"4713,20",4301
Krems (Land),Niederösterreich,"54,9",31,"5797,80",3275
Krems an der Donau,Niederösterreich,24,6,"5460,10",1367
Kufstein,Tirol,39,43,"8434,40",9302
Landeck,Tirol,"108,1",48,"8180,50",3631
Leibnitz,Steiermark,72,61,"6896,30",5845
Leoben,Steiermark,"51,9",31,"5582,90",3333
Lienz,Tirol,"59,5",29,"10817,00",5272
Liezen,Steiermark,"67,8",54,"6798,30",5415
Lilienfeld,Niederösterreich,"109,1",28,"6376,90",1636
Linz,Oberösterreich,76,157,"6531,60",13494
Linz-Land,Oberösterreich,"52,2",79,"6640,00",10051
Mattersburg,Burgenland,"54,9",22,"5631,60",2255
Melk,Niederösterreich,"53,7",42,"7296,20",5705
Mistelbach,Niederösterreich,"31,7",24,"4915,00",3717
Mödling,Niederösterreich,"40,3",48,"5334,30",6354
Murau,Steiermark,"90,8",25,"7127,00",1963
Murtal,Steiermark,"122,7",88,"6955,60",4987
Neunkirchen,Niederösterreich,"31,3",27,"6840,20",5906
Neusiedl am See,Burgenland,"38,3",23,"5392,60",3235
Oberpullendorf,Burgenland,"13,4",5,"5927,70",2216
Oberwart,Burgenland,"27,7",15,"6665,20",3612
Perg,Oberösterreich,"72,5",50,"8377,80",5778
