Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,85,99,"6432,40",7495
Baden,Niederösterreich,"289,6",425,"4405,40",6465
Bludenz,Vorarlberg,78,50,"5364,50",3439
Braunau am Inn,Oberösterreich,"245,4",259,"5641,70",5955
Bregenz,Vorarlberg,"58,5",79,"5369,40",7248
Bruck an der Leitha,Niederösterreich,"201,5",209,"3711,40",3850
Bruck-Mürzzuschlag,Steiermark,"122,6",121,"4770,20",4708
Deutschlandsberg,Steiermark,"141,3",86,"4468,80",2720
Dornbirn,Vorarlberg,"87,9",79,"6758,80",6077
Eferding,Oberösterreich,"93,4",31,"6793,70",2254
Eisenstadt,Burgenland,"74,2",11,"4137,40",613
Eisenstadt-Umgebung,Burgenland,"187,3",81,"3716,80",1607
Feldkirch,Vorarlberg,"74,9",81,"5931,60",6414
Feldkirchen,Kärnten,"220,7",66,"5735,40",1715
Freistadt,Oberösterreich,"80,8",54,"6266,70",4190
Gänserndorf,Niederösterreich,"246,2",258,"3588,40",3760
Gmünd,Niederösterreich,"210,7",77,"5192,50",1898
Gmunden,Oberösterreich,"97,2",99,"5798,20",5906
Graz,Steiermark,"133,3",388,"3926,50",11429
Graz-Umgebung,Steiermark,"137,8",215,"3986,70",6222
Grieskirchen,Oberösterreich,"97,1",63,"6697,50",4345
Güssing,Burgenland,"198,5",51,"5276,50",1356
Hallein,Salzburg,"189,1",115,"8445,70",5137
Hartberg-Fürstenfeld,Steiermark,"299,1",271,"5633,20",5104
Hermagor,Kärnten,"686,8",124,"8696,10",1570
Hollabrunn,Niederösterreich,"284,1",145,"3448,70",1760
Horn,Niederösterreich,"129,3",40,"2889,80",894
Imst,Tirol,"162,1",98,"5800,80",3508
Innsbruck-Land,Tirol,"54,3",98,"5629,70",10159
Innsbruck-Stadt,Tirol,"41,7",55,"5341,00",7048
Jennersdorf,Burgenland,"251,5",43,"5615,00",960
Kirchdorf an der Krems,Oberösterreich,"98,1",56,"5155,00",2942
Kitzbühel,Tirol,"87,3",56,"5473,10",3512
Klagenfurt Land,Kärnten,160,96,"5147,10",3089
Klagenfurt Stadt,Kärnten,"163,9",166,"4714,70",4776
Korneuburg,Niederösterreich,"117,3",107,"3240,40",2957
Krems (Land),Niederösterreich,"88,5",50,"4356,80",2461
Krems an der Donau,Niederösterreich,"71,9",18,"3994,20",1000
Kufstein,Tirol,78,86,"6575,60",7252
Landeck,Tirol,"103,6",46,"6711,60",2979
Leibnitz,Steiermark,223,189,"4726,50",4006
Leoben,Steiermark,"103,9",62,"4165,80",2487
Lienz,Tirol,"252,4",123,"7318,70",3567
Liezen,Steiermark,"153,2",122,"5084,60",4050
Lilienfeld,Niederösterreich,"155,9",40,"4447,50",1141
Linz,Oberösterreich,"112,8",233,"4838,00",9995
Linz-Land,Oberösterreich,"128,2",194,"4954,10",7499
Mattersburg,Burgenland,"187,3",75,"3935,90",1576
Melk,Niederösterreich,"186,7",146,"5015,90",3922
Mistelbach,Niederösterreich,"276,4",209,"3311,10",2504
Mödling,Niederösterreich,"178,8",213,"3639,30",4335
Murau,Steiermark,"112,6",31,"4872,40",1342
Murtal,Steiermark,"100,4",72,"4881,60",3500
Neunkirchen,Niederösterreich,"247,8",214,"4503,00",3888
Neusiedl am See,Burgenland,"168,4",101,"3840,60",2304
Oberpullendorf,Burgenland,"93,6",35,"4373,50",1635
Oberwart,Burgenland,"188,2",102,"4308,80",2335
Perg,Oberösterreich,"120,3",83,"6224,60",4293
Reutte,Tirol,"115,7",38,"4245,10",1394
Ried im Innkreis,Oberösterreich,"157,2",97,"7059,50",4355
Rohrbach,Oberösterreich,"129,1",73,"7914,10",4475
Rust,Burgenland,0,±0,"3434,30",68
Salzburg,Salzburg,129,200,"5485,70",8504
Salzburg-Umgebung,Salzburg,157,241,"6009,40",9224
Sankt Johann im Pongau,Salzburg,"432,3",351,"9065,90",7361
Sankt Pölten,Niederösterreich,"163,9",91,"4696,10",2607
Sankt Pölten (Land),Niederösterreich,"132,1",174,"3999,90",5269
Sankt Veit an der Glan,Kärnten,"153,2",83,"5566,00",3016
Schärding,Oberösterreich,"193,4",111,"7450,60",4276
Scheibbs,Niederösterreich,"173,9",72,"6321,50",2618
Schwaz,Tirol,"180,2",152,"9420,20",7944
Spittal an der Drau,Kärnten,"191,1",145,"4912,50",3727
Steyr,Oberösterreich,"57,8",22,"4585,30",1745
Steyr-Land,Oberösterreich,"138,3",84,"5647,50",3429
Südoststeiermark,Steiermark,"217,8",183,"5179,90",4353
Tamsweg,Salzburg,"118,5",24,"10063,70",2038
Tulln,Niederösterreich,"139,6",146,"3774,60",3948
Urfahr-Umgebung,Oberösterreich,"94,2",81,"5924,10",5095
Villach Land,Kärnten,"185,7",120,"4864,00",3143
Villach Stadt,Kärnten,"135,2",85,"4161,80",2617
Vöcklabruck,Oberösterreich,"115,1",158,"5791,80",7952
Voitsberg,Steiermark,"64,7",33,"4480,40",2287
Völkermarkt,Kärnten,"143,3",60,"6757,90",2829
Waidhofen an der Thaya,Niederösterreich,"315,4",81,"4551,80",1169
Waidhofen an der Ybbs,Niederösterreich,"151,5",17,"5836,70",655
Weiz,Steiermark,"216,2",196,"4267,90",3869
Wels,Oberösterreich,"230,5",144,"6196,60",3871
Wels-Land,Oberösterreich,"169,4",125,"5179,10",3821
Wien,Wien,"186,6",#ERROR!,"4770,90",91181
Wiener Neustadt,Niederösterreich,"414,6",190,"5525,60",2532
Wiener Neustadt (Land),Niederösterreich,"255,4",200,"4145,20",3246
Wolfsberg,Kärnten,"96,9",51,"5166,60",2718
Zell am See,Salzburg,"122,1",107,"6325,60",5543
Zwettl,Niederösterreich,"197,7",83,"5859,00",2460
