Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;9464;25;72
Rust(Stadt);102;2021;1166;5;15
Eisenstadt-Umgebung;103;44488;26793;74;175
Güssing;104;25809;15206;101;107
Jennersdorf;105;17216;9423;44;35
Mattersburg;106;40731;24436;86;155
Neusiedl am See;107;61358;37507;85;371
Oberpullendorf;108;37556;22201;66;107
Oberwart;109;54682;31306;144;187
Klagenfurt Stadt;201;103297;55527;297;359
Villach Stadt;202;64125;33783;174;175
Hermagor;203;18069;10161;63;31
Klagenfurt Land;204;61114;33945;127;154
Sankt Veit an der Glan;205;53953;31399;167;103
Spittal an der Drau;206;75725;42558;275;136
Villach Land;207;65635;36670;207;159
Völkermarkt;208;41947;25137;121;100
Wolfsberg;209;52352;28921;195;79
Feldkirchen;210;29949;16637;83;32
Krems an der Donau(Stadt);301;24930;14299;74;76
Sankt Pölten(Stadt);302;56697;34119;145;227
Waidhofen an der Ybbs(Stadt);303;11187;7550;40;34
Wiener Neustadt(Stadt);304;47407;28461;205;219
Amstetten;305;117442;83356;309;348
Baden;306;148765;89284;341;615
Bruck an der Leitha;307;107297;64867;216;430
Gänserndorf;308;107504;62307;193;518
Gmünd;309;36152;21183;157;153
Hollabrunn;310;51879;29132;105;261
Horn;311;30875;17589;60;130
Korneuburg;312;92442;55193;145;503
Krems(Land);313;56840;35411;105;181
Lilienfeld;314;25491;16501;110;61
Melk;315;78779;54973;333;292
Mistelbach;316;76641;44264;106;435
Mödling;317;120412;70751;281;608
Neunkirchen;318;87048;52602;250;350
Sankt Pölten(Land);319;133497;85296;327;598
Scheibbs;320;41711;29457;94;166
Tulln;321;107723;63398;213;560
Waidhofen an der Thaya;322;25644;15539;76;128
Wiener Neustadt(Land);323;80020;49527;209;317
Zwettl;325;41757;27830;84;120
Linz(Stadt);401;208445;116767;458;516
Steyr(Stadt);402;37915;21488;72;151
Wels(Stadt);403;63542;37327;159;108
Braunau am Inn;404;108388;73044;265;165
Eferding;405;33715;21638;79;67
Freistadt;406;67638;45506;191;148
Gmunden;407;102765;66048;246;241
Grieskirchen;408;65929;44632;150;116
Kirchdorf an der Krems;409;57882;36889;158;144
Linz-Land;410;154320;93665;287;366
Perg;411;69905;47216;151;179
Ried im Innkreis;412;62535;42172;170;117
Rohrbach;413;57034;38210;162;204
Schärding;414;57750;37747;155;134
Steyr-Land;415;61494;40306;152;228
Urfahr-Umgebung;416;87466;58143;158;253
Vöcklabruck;417;139989;93859;336;257
Wels-Land;418;75514;50189;118;212
Salzburg(Stadt);501;155743;96358;311;423
Hallein;502;61262;43693;143;100
Salzburg-Umgebung;503;155982;110829;311;360
Sankt Johann im Pongau;504;81962;54960;184;169
Tamsweg;505;20327;13361;67;22
Zell am See;506;89017;53932;194;166
Graz(Stadt);601;293929;159437;563;729
Deutschlandsberg;603;61092;34526;179;97
Graz-Umgebung;606;161131;92059;424;380
Leibnitz;610;86399;49649;187;206
Leoben;611;59341;29640;190;121
Liezen;612;79739;44201;226;99
Murau;614;27343;14649;59;25
Voitsberg;616;51165;26835;186;83
Weiz;617;91844;53898;254;274
Murtal;620;71398;37236;281;114
Bruck-Mürzzuschlag;621;98394;48655;354;228
Hartberg-Fürstenfeld;622;91091;51716;297;282
Südoststeiermark;623;84024;47253;293;200
Innsbruck-Stadt;701;130599;79858;246;421
Imst;702;61843;40792;93;133
Innsbruck-Land;703;183827;117087;276;560
Kitzbühel;704;65482;39730;97;105
Kufstein;705;112301;72242;243;177
Landeck;706;44681;30477;90;117
Lienz;707;48854;32547;145;92
Reutte;708;33427;20740;29;121
Schwaz;709;85478;51379;216;146
Bludenz;801;64943;41497;95;178
Bregenz;802;136369;82087;235;393
Dornbirn;803;91344;56391;168;290
Feldkirch;804;110547;69379;175;240
Wien;900;1951354;1240514;4392;9116
