Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"409,4",477,"3898,00",4542
Baden,Niederösterreich,"220,1",323,"2344,80",3441
Bludenz,Vorarlberg,"255,8",164,"3754,70",2407
Braunau am Inn,Oberösterreich,"404,5",427,"3324,40",3509
Bregenz,Vorarlberg,"208,20",281,"3888,50",5249
Bruck an der Leitha,Niederösterreich,"175,4",182,"2171,90",2253
Bruck-Mürzzuschlag,Steiermark,"411,4",406,"2965,60",2927
Deutschlandsberg,Steiermark,"192,2",117,"2001,10",1218
Dornbirn,Vorarlberg,"193,5",174,"4726,80",4250
Eferding,Oberösterreich,"280,30",93,"5491,60",1822
Eisenstadt,Burgenland,"357,70",53,"2807,80",416
Eisenstadt-Umgebung,Burgenland,194,84,"2426,20",1049
Feldkirch,Vorarlberg,"243,20",263,"4024,70",4352
Feldkirchen,Kärnten,"364,50",109,"2983,10",892
Freistadt,Oberösterreich,"218,40",146,"4608,10",3081
Gänserndorf,Niederösterreich,"107,80",113,"1654,90",1734
Gmünd,Niederösterreich,"306,40",112,"3217,20",1176
Gmunden,Oberösterreich,"267,00",272,"3429,30",3493
Graz,Steiermark,"246,70",718,"2557,40",7444
Graz-Umgebung,Steiermark,303,473,"2419,40",3776
Grieskirchen,Oberösterreich,"322,20",209,"5011,20",3251
Güssing,Burgenland,"237,40",61,"2957,30",760
Hallein,Salzburg,"361,70",220,"4738,30",2882
Hartberg-Fürstenfeld,Steiermark,"337,70",306,"3221,60",2919
Hermagor,Kärnten,"360,00",65,"3118,40",563
Hollabrunn,Niederösterreich,"111,70",57,"2024,20",1033
Horn,Niederösterreich,"71,10",22,"1580,70",489
Imst,Tirol,238,144,"4018,30",2430
Innsbruck-Land,Tirol,"259,30",468,"4185,00",7552
Innsbruck-Stadt,Tirol,"200,80",265,"4334,60",5720
Jennersdorf,Burgenland,"310,00",53,"3164,30",541
Kirchdorf an der Krems,Oberösterreich,"301,40",172,"3220,50",1838
Kitzbühel,Tirol,"218,20",140,"3486,20",2237
Klagenfurt Land,Kärnten,"329,90",198,"2881,00",1729
Klagenfurt Stadt,Kärnten,"323,80",328,"2997,00",3036
Korneuburg,Niederösterreich,"111,80",102,"2168,70",1979
Krems (Land),Niederösterreich,"184,10",104,"3002,50",1696
Krems an der Donau,Niederösterreich,"191,70",48,"3123,50",782
Kufstein,Tirol,"242,10",267,"4995,10",5509
Landeck,Tirol,"198,30",88,"4769,50",2117
Leibnitz,Steiermark,"338,60",287,"2946,10",2497
Leoben,Steiermark,"244,60",146,"2792,30",1667
Lienz,Tirol,"564,20",275,"4257,50",2075
Liezen,Steiermark,245,195,"2929,00",2333
Lilienfeld,Niederösterreich,"307,90",79,"3055,90",784
Linz,Oberösterreich,"283,60",586,"3580,90",7398
Linz-Land,Oberösterreich,"296,6",449,"3627,50",5491
Mattersburg,Burgenland,"364,6",146,"2539,80",1017
Melk,Niederösterreich,"360,7",282,"3107,80",2430
Mistelbach,Niederösterreich,"107,1",81,1707,1291
Mödling,Niederösterreich,"159,5",190,2267,2700
Murau,Steiermark,"682,6",188,2821,777
Murtal,Steiermark,"488,2",350,"2859,20",2050
Neunkirchen,Niederösterreich,"317,3",274,"2444,90",2111
Neusiedl am See,Burgenland,"141,7",85,"2180,40",1308
Oberpullendorf,Burgenland,"232,7",87,"3193,90",1194
Oberwart,Burgenland,"195,6",106,2999,1625
Perg,Oberösterreich,"371,2",256,"4465,80",3080
Reutte,Tirol,"140,1",46,"2357,00",774
Ried im Innkreis,Oberösterreich,"329,1",203,"5143,50",3173
Rohrbach,Oberösterreich,237,134,"6097,80",3448
Rust,Burgenland,"101,00",2,"2474,70",49
Salzburg,Salzburg,309,479,"3275,70",5078
Salzburg-Umgebung,Salzburg,"325,1",499,"3775,40",5795
Sankt Johann im Pongau,Salzburg,"443,4",360,"5465,90",4438
Sankt Pölten,Niederösterreich,"432,3",240,"3305,50",1835
Sankt Pölten (Land),Niederösterreich,"242,90",320,"2703,30",3561
Sankt Veit an der Glan,Kärnten,"442,9",240,3503,1898
Schärding,Oberösterreich,"473,9",272,"4939,80",2835
Scheibbs,Niederösterreich,"446,70",185,"4097,60",1697
Schwaz,Tirol,"396,1",334,"7282,20",6141
Spittal an der Drau,Kärnten,"254,40",193,"1892,80",1436
Steyr,Oberösterreich,"233,9",89,"3487,00",1327
Steyr-Land,Oberösterreich,"289,90",176,"4160,30",2526
Südoststeiermark,Steiermark,"347,5",292,"3033,20",2549
Tamsweg,Salzburg,"1106,10",224,"5486,10",1111
