Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederöstereich,"712,3",830,"2379,00",2772
Baden,Niederöstereich,339,498,"1730,80",2540
Bludenz,Vorarlberg,"630,20",404,"2753,20",1765
Braunau am Inn,Oberösterreich,523,552,"1948,80",2057
Bregenz,Vorarlberg,"801,6",#ERROR!,"2941,80",3971
Bruck an der Leitha,Niederöstereich,"302,70",314,"1591,60",1651
Bruck-Mürzzuschlag,Steiermark,"560,30",553,1780,1757
Deutschlandsberg,Steiermark,"341,7",208,"1340,60",816
Dornbirn,Vorarlberg,"920,90",828,"3751,40",3373
Eferding,Oberösterreich,"831,9",276,"3628,90",1204
Eisenstadt,Burgenland,"445,5",66,"2018,10",299
Eisenstadt-Umgebung,Burgenland,"397,8",172,"1767,00",764
Feldkirch,Vorarlberg,"705,6",763,"2895,50",3131
Feldkirchen,Kärnten,"695,6",208,"1595,20",477
Freistadt,Oberösterreich,691,462,"3134,90",2096
Gänserndorf,Niederöstereich,"193,7",203,"1288,40",1350
Gmünd,Niederöstereich,476,174,"2270,70",830
Gmunden,Oberösterreich,"514,4",524,"2436,70",2482
Graz,Steiermark,"398,9",#ERROR!,"1800,60",5241
Graz-Umgebung,Steiermark,"367,1",573,"1534,60",2395
Grieskirchen,Oberösterreich,783,508,"3243,20",2104
Güssing,Burgenland,"758,8",195,"2171,30",558
Hallein,Salzburg,633,385,"3255,30",1980
Hartberg-Fürstenfeld,Steiermark,543,492,"2104,70",1907
Hermagor,Kärnten,"509,6",92,"1866,60",337
Hollabrunn,Niederöstereich,"429,1",219,"1483,40",757
Horn,Niederöstereich,"245,7",76,1177,364
Imst,Tirol,"631,7",382,2864,1732
Innsbruck-Land,Tirol,"578,5",#ERROR!,"2921,00",5271
Innsbruck-Stadt,Tirol,"465,3",614,"3427,50",4523
Jennersdorf,Burgenland,"748,7",128,"2251,90",385
Kirchdorf an der Krems,Oberösterreich,"495,9",283,"1959,00",1118
Kitzbühel,Tirol,"542,3",348,"2462,30",1580
Klagenfurt Land,Kärnten,"643,2",386,"1544,60",927
Klagenfurt Stadt,Kärnten,"720,6",730,"1822,30",1846
Korneuburg,Niederöstereich,"268,5",245,"1730,30",1579
Krems (Land),Niederöstereich,"485,1",274,2229,1259
Krems an der Donau,Niederöstereich,"587,2",147,"2160,90",541
Kufstein,Tirol,"799,7",882,"3338,60",3682
Landeck,Tirol,"319,9",142,"4077,90",1810
Leibnitz,Steiermark,"447,2",379,"2008,10",1702
Leoben,Steiermark,"470,7",281,"1783,90",1065
Lienz,Tirol,"757,1",369,"2181,00",1063
