Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;9288;24;77
Rust(Stadt);102;2021;1134;4;22
Eisenstadt-Umgebung;103;44488;26304;73;204
Güssing;104;25809;14924;100;97
Jennersdorf;105;17216;9325;43;47
Mattersburg;106;40731;23989;84;198
Neusiedl am See;107;61358;36730;85;239
Oberpullendorf;108;37556;21919;66;134
Oberwart;109;54682;30815;144;203
Klagenfurt Stadt;201;103297;54706;296;420
Villach Stadt;202;64125;33368;174;153
Hermagor;203;18069;10088;63;39
Klagenfurt Land;204;61114;33543;127;191
Sankt Veit an der Glan;205;53953;31150;167;111
Spittal an der Drau;206;75725;42247;275;120
Villach Land;207;65635;36261;204;171
Völkermarkt;208;41947;24884;121;82
Wolfsberg;209;52352;28686;194;121
Feldkirchen;210;29949;16524;83;60
Krems an der Donau(Stadt);301;24930;14087;74;107
Sankt Pölten(Stadt);302;56697;33562;145;260
Waidhofen an der Ybbs(Stadt);303;11187;7482;40;34
Wiener Neustadt(Stadt);304;47407;27963;202;181
Amstetten;305;117442;82433;309;382
Baden;306;148765;87729;339;624
Bruck an der Leitha;307;107297;63787;216;489
Gänserndorf;308;107504;60832;191;604
Gmünd;309;36152;20848;157;122
Hollabrunn;310;51879;28564;103;246
Horn;311;30875;17303;60;120
Korneuburg;312;92442;53756;145;520
Krems(Land);313;56840;34911;105;236
Lilienfeld;314;25491;16269;110;92
Melk;315;78779;54150;327;310
Mistelbach;316;76641;43134;105;424
Mödling;317;120412;69167;275;499
Neunkirchen;318;87048;51834;250;317
Sankt Pölten(Land);319;133497;83643;325;662
Scheibbs;320;41711;29108;94;122
Tulln;321;107723;62050;211;504
Waidhofen an der Thaya;322;25644;15259;75;143
Wiener Neustadt(Land);323;80020;48722;207;326
Zwettl;325;41757;27548;84;124
Linz(Stadt);401;208445;115367;457;572
Steyr(Stadt);402;37915;21081;71;138
Wels(Stadt);403;63542;36995;159;133
Braunau am Inn;404;108388;72525;263;261
Eferding;405;33715;21455;77;130
Freistadt;406;67638;45062;191;180
Gmunden;407;102765;65362;245;306
Grieskirchen;408;65929;44308;149;172
Kirchdorf an der Krems;409;57882;36438;156;187
Linz-Land;410;154320;92647;285;443
Perg;411;69905;46739;151;184
Ried im Innkreis;412;62535;41827;170;166
Rohrbach;413;57034;37656;160;207
Schärding;414;57750;37442;155;104
Steyr-Land;415;61494;39783;152;230
Urfahr-Umgebung;416;87466;57454;158;258
Vöcklabruck;417;139989;93043;336;382
Wels-Land;418;75514;49649;118;198
Salzburg(Stadt);501;155743;95284;309;405
Hallein;502;61262;43385;143;139
Salzburg-Umgebung;503;155982;109889;310;424
Sankt Johann im Pongau;504;81962;54506;184;137
Tamsweg;505;20327;13282;67;45
Zell am See;506;89017;53561;192;161
Graz(Stadt);601;293929;157752;557;708
Deutschlandsberg;603;61092;34240;179;176
Graz-Umgebung;606;161131;91090;422;470
Leibnitz;610;86399;49085;187;275
Leoben;611;59341;29346;189;115
Liezen;612;79739;43919;224;162
Murau;614;27343;14546;59;36
Voitsberg;616;51165;26600;185;97
Weiz;617;91844;53219;254;285
Murtal;620;71398;36866;279;158
Bruck-Mürzzuschlag;621;98394;48095;353;244
Hartberg-Fürstenfeld;622;91091;50999;297;240
Südoststeiermark;623;84024;46727;293;234
Innsbruck-Stadt;701;130599;78874;246;338
Imst;702;61843;40427;92;180
Innsbruck-Land;703;183827;115790;272;520
Kitzbühel;704;65482;39513;97;105
Kufstein;705;112301;71800;243;243
Landeck;706;44681;30208;90;87
Lienz;707;48854;32330;145;122
Reutte;708;33427;20354;29;55
Schwaz;709;85478;51016;216;157
Bludenz;801;64943;41154;95;116
Bregenz;802;136369;81160;233;294
Dornbirn;803;91344;55696;168;225
Feldkirch;804;110547;68752;174;219
Wien;900;1951354;1218347;4337;7044
