Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10701;25;7
Rust(Stadt);102;2021;1329;5;2
Eisenstadt-Umgebung;103;44488;30213;78;12
Güssing;104;25809;16942;101;4
Jennersdorf;105;17216;10101;44;4
Mattersburg;106;40731;27003;88;11
Neusiedl am See;107;61358;42754;85;29
Oberpullendorf;108;37556;25177;68;4
Oberwart;109;54682;34744;145;12
Klagenfurt Stadt;201;103297;59488;304;18
Villach Stadt;202;64125;35816;174;9
Hermagor;203;18069;10715;66;4
Klagenfurt Land;204;61114;36056;127;9
Sankt Veit an der Glan;205;53953;33106;167;8
Spittal an der Drau;206;75725;44653;275;4
Villach Land;207;65635;38652;204;4
Völkermarkt;208;41947;26656;121;1
Wolfsberg;209;52352;30384;203;4
Feldkirchen;210;29949;17389;83;1
Krems an der Donau(Stadt);301;24930;15887;75;7
Sankt Pölten(Stadt);302;56697;38021;146;14
Waidhofen an der Ybbs(Stadt);303;11187;8136;59;1
Wiener Neustadt(Stadt);304;47407;31174;223;9
Amstetten;305;117442;90194;309;14
Baden;306;148765;100021;364;70
Bruck an der Leitha;307;107297;74252;220;46
Gänserndorf;308;107504;71048;305;38
Gmünd;309;36152;23179;158;1
Hollabrunn;310;51879;32903;116;10
Horn;311;30875;19215;60;2
Korneuburg;312;92442;63499;145;30
Krems(Land);313;56840;38889;163;12
Lilienfeld;314;25491;17785;111;0
Melk;315;78779;59561;500;9
Mistelbach;316;76641;50228;107;19
Mödling;317;120412;81772;308;67
Neunkirchen;318;87048;57761;251;23
Sankt Pölten(Land);319;133497;95262;336;47
Scheibbs;320;41711;31547;98;5
Tulln;321;107723;72019;214;42
Waidhofen an der Thaya;322;25644;17106;80;4
Wiener Neustadt(Land);323;80020;54192;218;13
Zwettl;325;41757;30265;84;16
Linz(Stadt);401;208445;127277;474;42
Steyr(Stadt);402;37915;23390;84;3
Wels(Stadt);403;63542;40418;165;4
Braunau am Inn;404;108388;77185;270;9
Eferding;405;33715;23392;81;2
Freistadt;406;67638;48553;202;4
Gmunden;407;102765;71150;256;9
Grieskirchen;408;65929;47902;159;8
Kirchdorf an der Krems;409;57882;39563;167;4
Linz-Land;410;154320;101262;296;31
Perg;411;69905;50791;155;5
Ried im Innkreis;412;62535;44978;170;10
Rohrbach;413;57034;40795;165;5
Schärding;414;57750;39930;156;0
Steyr-Land;415;61494;43499;158;7
Urfahr-Umgebung;416;87466;62759;161;11
Vöcklabruck;417;139989;100328;340;21
Wels-Land;418;75514;54540;123;13
Salzburg(Stadt);501;155743;103652;342;33
Hallein;502;61262;45995;148;8
Salzburg-Umgebung;503;155982;117645;318;14
Sankt Johann im Pongau;504;81962;57549;184;3
Tamsweg;505;20327;13947;68;1
Zell am See;506;89017;56699;201;2
Graz(Stadt);601;293929;173827;609;70
Deutschlandsberg;603;61092;36419;184;9
Graz-Umgebung;606;161131;99977;441;34
Leibnitz;610;86399;53491;195;21
Leoben;611;59341;31781;197;5
Liezen;612;79739;46822;229;9
Murau;614;27343;15167;60;3
Voitsberg;616;51165;28377;191;2
Weiz;617;91844;56854;259;11
Murtal;620;71398;39330;294;10
Bruck-Mürzzuschlag;621;98394;51847;359;14
Hartberg-Fürstenfeld;622;91091;55186;311;6
Südoststeiermark;623;84024;50474;296;12
Innsbruck-Stadt;701;130599;86563;261;23
Imst;702;61843;43190;103;2
Innsbruck-Land;703;183827;126138;292;37
Kitzbühel;704;65482;42028;102;7
Kufstein;705;112301;75605;256;6
Landeck;706;44681;32291;93;3
Lienz;707;48854;33977;148;3
Reutte;708;33427;21707;34;2
Schwaz;709;85478;54231;222;3
Bludenz;801;64943;43374;99;5
Bregenz;802;136369;86130;242;10
Dornbirn;803;91344;59547;171;8
Feldkirch;804;110547;72743;179;9
Wien;900;1951354;1418874;4807;1013
