Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;1062;11;7
Rust(Stadt);102;2000;84;0;1
Eisenstadt-Umgebung;103;43861;2669;26;45
Güssing;104;25770;1998;58;15
Jennersdorf;105;17109;1342;26;4
Mattersburg;106;40316;2683;34;66
Neusiedl am See;107;60397;3517;45;28
Oberpullendorf;108;37453;2499;41;21
Oberwart;109;54209;3914;95;28
Klagenfurt Stadt;201;101765;7009;162;108
Villach Stadt;202;63236;4360;69;54
Hermagor;203;18052;2013;30;26
Klagenfurt Land;204;60503;4455;68;57
Sankt Veit an der Glan;205;53880;4311;102;66
Spittal an der Drau;206;75628;6535;124;108
Villach Land;207;64920;4831;89;63
Völkermarkt;208;41834;3837;64;9
Wolfsberg;209;52488;3693;73;27
Feldkirchen;210;29783;2650;53;29
Krems an der Donau(Stadt);301;24837;1691;31;44
Sankt Pölten(Stadt);302;55878;4494;63;88
Waidhofen an der Ybbs(Stadt);303;11134;985;15;19
Wiener Neustadt(Stadt);304;46456;4412;88;86
Amstetten;305;116592;11011;133;190
Baden;306;147113;11359;138;177
Bruck an der Leitha;307;105507;6984;94;130
Gänserndorf;308;105824;6762;73;99
Gmünd;309;36275;2872;44;32
Hollabrunn;310;51332;2850;55;22
Horn;311;30838;1756;27;32
Korneuburg;312;91777;4974;52;69
Krems(Land);313;56559;3757;41;85
Lilienfeld;314;25474;1963;50;72
Melk;315;78281;6431;105;117
Mistelbach;316;75655;4120;34;58
Mödling;317;119240;7314;126;88
Neunkirchen;318;86323;6664;104;76
Sankt Pölten(Land);319;132064;8990;141;180
Scheibbs;320;41567;4237;46;92
Tulln;321;105762;6123;97;92
Waidhofen an der Thaya;322;25531;1791;14;30
Wiener Neustadt(Land);323;79033;5952;96;108
Zwettl;325;41827;3526;39;25
Linz(Stadt);401;206537;16723;239;378
Steyr(Stadt);402;37952;2896;21;88
Wels(Stadt);403;62654;6766;86;134
Braunau am Inn;404;106492;10902;114;332
Eferding;405;33368;3233;37;40
Freistadt;406;66922;5897;94;97
Gmunden;407;102102;8732;115;144
Grieskirchen;408;65137;5799;74;79
Kirchdorf an der Krems;409;57163;4898;86;113
Linz-Land;410;152391;12181;96;322
Perg;411;69241;6513;77;96
Ried im Innkreis;412;61850;6784;103;182
Rohrbach;413;56623;5452;97;50
Schärding;414;57438;5771;72;97
Steyr-Land;415;60936;4826;71;96
Urfahr-Umgebung;416;86235;6722;76;92
Vöcklabruck;417;137993;12884;165;195
Wels-Land;418;74574;6635;65;142
Salzburg(Stadt);501;155416;13925;146;282
Hallein;502;60992;7299;68;85
Salzburg-Umgebung;503;154624;13995;130;232
Sankt Johann im Pongau;504;81392;10443;114;77
Tamsweg;505;20118;2570;43;33
Zell am See;506;88168;8281;110;80
Graz(Stadt);601;291134;19564;323;446
Deutschlandsberg;603;60871;4397;112;51
Graz-Umgebung;606;157853;9909;255;159
Leibnitz;610;85294;6291;112;60
Leoben;611;59151;3593;113;24
Liezen;612;79592;6096;116;63
Murau;614;27449;2111;30;15
Voitsberg;616;50947;3727;121;49
Weiz;617;90916;6723;149;112
Murtal;620;71356;5480;173;43
Bruck-Mürzzuschlag;621;98054;6586;252;54
Hartberg-Fürstenfeld;622;90619;7833;192;78
Südoststeiermark;623;83841;6359;174;82
Innsbruck-Stadt;701;131059;10864;107;119
Imst;702;60922;5839;40;50
Innsbruck-Land;703;181698;15125;138;172
Kitzbühel;704;64676;4950;43;40
Kufstein;705;111080;10357;140;155
Landeck;706;44346;3911;49;23
Lienz;707;48814;6211;43;31
Reutte;708;33054;2325;6;33
Schwaz;709;84456;9364;132;33
Bludenz;801;64368;4758;50;47
Bregenz;802;135310;11208;110;156
Dornbirn;803;90502;8579;80;102
Feldkirch;804;109057;9231;78;91
Wien;900;1920949;162676;2413;3355
