Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;1154;11;41
Rust(Stadt);102;2000;102;0;7
Eisenstadt-Umgebung;103;43861;3173;26;164
Güssing;104;25770;2275;60;159
Jennersdorf;105;17109;1592;26;55
Mattersburg;106;40316;3103;36;182
Neusiedl am See;107;60397;4194;47;231
Oberpullendorf;108;37453;2832;42;162
Oberwart;109;54209;4353;95;202
Klagenfurt Stadt;201;101765;8521;162;460
Villach Stadt;202;63236;5344;73;393
Hermagor;203;18052;2276;30;94
Klagenfurt Land;204;60503;5288;69;284
Sankt Veit an der Glan;205;53880;4771;104;151
Spittal an der Drau;206;75628;7772;130;391
Villach Land;207;64920;6021;95;491
Völkermarkt;208;41834;4311;65;173
Wolfsberg;209;52488;4542;79;278
Feldkirchen;210;29783;2956;53;122
Krems an der Donau(Stadt);301;24837;1966;31;88
Sankt Pölten(Stadt);302;55878;5154;67;269
Waidhofen an der Ybbs(Stadt);303;11134;1282;16;168
Wiener Neustadt(Stadt);304;46456;4999;101;225
Amstetten;305;116592;14254;133;1109
Baden;306;147113;13014;145;517
Bruck an der Leitha;307;105507;8338;96;417
Gänserndorf;308;105824;7790;74;358
Gmünd;309;36275;3294;50;164
Hollabrunn;310;51332;3153;56;145
Horn;311;30838;2081;27;131
Korneuburg;312;91777;5874;55;316
Krems(Land);313;56559;4413;44;226
Lilienfeld;314;25474;2669;50;287
Melk;315;78281;9386;111;836
Mistelbach;316;75655;5014;34;332
Mödling;317;119240;8350;130;342
Neunkirchen;318;86323;8122;108;605
Sankt Pölten(Land);319;132064;11185;144;790
Scheibbs;320;41567;5431;51;326
Tulln;321;105762;7070;99;330
Waidhofen an der Thaya;322;25531;2415;14;235
Wiener Neustadt(Land);323;79033;7134;101;458
Zwettl;325;41827;4044;40;202
Linz(Stadt);401;206537;19915;254;865
Steyr(Stadt);402;37952;3783;29;254
Wels(Stadt);403;62654;7785;96;364
Braunau am Inn;404;106492;14544;122;1152
Eferding;405;33368;3820;39;271
Freistadt;406;66922;7447;96;537
Gmunden;407;102102;11503;116;836
Grieskirchen;408;65137;7403;79;636
Kirchdorf an der Krems;409;57163;6214;89;421
Linz-Land;410;152391;15322;105;909
Perg;411;69241;8113;81;701
Ried im Innkreis;412;61850;8367;104;585
Rohrbach;413;56623;6414;102;494
Schärding;414;57438;7005;75;512
Steyr-Land;415;60936;6352;78;510
Urfahr-Umgebung;416;86235;8268;80;597
Vöcklabruck;417;137993;16388;169;1670
Wels-Land;418;74574;8125;66;592
Salzburg(Stadt);501;155416;16528;158;900
Hallein;502;60992;9176;71;629
Salzburg-Umgebung;503;154624;18649;137;1752
Sankt Johann im Pongau;504;81392;12007;117;615
Tamsweg;505;20118;2907;45;127
Zell am See;506;88168;9138;111;380
Graz(Stadt);601;291134;23597;333;1118
Deutschlandsberg;603;60871;5121;113;239
Graz-Umgebung;606;157853;11830;265;624
Leibnitz;610;85294;7545;116;448
Leoben;611;59151;4232;114;214
Liezen;612;79592;7645;122;534
Murau;614;27449;2274;30;79
Voitsberg;616;50947;4156;123;137
Weiz;617;90916;8488;153;712
Murtal;620;71356;6410;186;301
Bruck-Mürzzuschlag;621;98054;7636;259;276
Hartberg-Fürstenfeld;622;90619;9056;196;466
Südoststeiermark;623;83841;7752;183;543
Innsbruck-Stadt;701;131059;12492;115;522
Imst;702;60922;6731;43;367
Innsbruck-Land;703;181698;17187;143;746
Kitzbühel;704;64676;5740;45;254
Kufstein;705;111080;11908;151;608
Landeck;706;44346;4807;49;328
Lienz;707;48814;6674;46;233
Reutte;708;33054;2981;6;291
Schwaz;709;84456;10005;133;222
Bludenz;801;64368;5555;53;280
Bregenz;802;135310;12693;113;671
Dornbirn;803;90502;9429;81;352
Feldkirch;804;109057;10706;83;636
Wien;900;1920949;184093;2514;6241
