Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;8129;24;94
Rust(Stadt);102;2021;994;4;9
Eisenstadt-Umgebung;103;44488;23331;72;237
Güssing;104;25809;13310;100;79
Jennersdorf;105;17216;8419;42;71
Mattersburg;106;40731;20924;83;222
Neusiedl am See;107;61358;32352;86;357
Oberpullendorf;108;37556;19274;63;178
Oberwart;109;54682;27232;146;219
Klagenfurt Stadt;201;103297;47083;281;508
Villach Stadt;202;64125;29200;172;456
Hermagor;203;18069;9054;62;52
Klagenfurt Land;204;61114;29262;127;259
Sankt Veit an der Glan;205;53953;26524;166;198
Spittal an der Drau;206;75725;37822;267;291
Villach Land;207;65635;31914;196;354
Völkermarkt;208;41947;22008;121;153
Wolfsberg;209;52352;25771;182;169
Feldkirchen;210;29949;14657;83;119
Krems an der Donau(Stadt);301;24930;12384;73;145
Sankt Pölten(Stadt);302;56697;29566;142;265
Waidhofen an der Ybbs(Stadt);303;11187;6673;40;22
Wiener Neustadt(Stadt);304;47407;25188;186;229
Amstetten;305;117442;74079;308;577
Baden;306;148765;78293;329;744
Bruck an der Leitha;307;107297;56280;216;683
Gänserndorf;308;107504;53781;177;593
Gmünd;309;36152;18640;152;112
Hollabrunn;310;51879;25191;95;270
Horn;311;30875;15354;60;78
Korneuburg;312;92442;46495;142;576
Krems(Land);313;56840;30975;101;221
Lilienfeld;314;25491;14671;113;95
Melk;315;78779;47784;299;387
Mistelbach;316;76641;37997;101;383
Mödling;317;120412;60723;271;723
Neunkirchen;318;87048;46124;248;445
Sankt Pölten(Land);319;133497;73015;311;682
Scheibbs;320;41711;26345;95;203
Tulln;321;107723;54052;207;655
Waidhofen an der Thaya;322;25644;13441;72;100
Wiener Neustadt(Land);323;80020;43649;199;429
Zwettl;325;41757;24747;84;130
Linz(Stadt);401;208445;101862;440;725
Steyr(Stadt);402;37915;18638;69;101
Wels(Stadt);403;63542;33336;156;221
Braunau am Inn;404;108388;65069;255;299
Eferding;405;33715;18770;73;100
Freistadt;406;67638;40014;185;218
Gmunden;407;102765;58051;236;302
Grieskirchen;408;65929;39012;146;193
Kirchdorf an der Krems;409;57882;32108;148;181
Linz-Land;410;154320;81810;281;481
Perg;411;69905;41409;152;207
Ried im Innkreis;412;62535;37307;167;207
Rohrbach;413;57034;33802;158;132
Schärding;414;57750;33255;155;147
Steyr-Land;415;61494;34907;147;216
Urfahr-Umgebung;416;87466;50113;155;259
Vöcklabruck;417;139989;82971;333;498
Wels-Land;418;75514;44106;116;256
Salzburg(Stadt);501;155743;85641;298;568
Hallein;502;61262;39195;143;198
Salzburg-Umgebung;503;155982;98607;301;521
Sankt Johann im Pongau;504;81962;50254;188;249
Tamsweg;505;20327;11984;67;100
Zell am See;506;89017;48772;188;252
Graz(Stadt);601;293929;139028;542;1333
Deutschlandsberg;603;61092;30686;178;176
Graz-Umgebung;606;161131;80159;418;525
Leibnitz;610;86399;43517;185;295
Leoben;611;59341;25900;187;194
Liezen;612;79739;39399;219;185
Murau;614;27343;12836;60;90
Voitsberg;616;51165;23919;180;108
Weiz;617;91844;48419;254;321
Murtal;620;71398;33275;273;155
Bruck-Mürzzuschlag;621;98394;43177;355;266
Hartberg-Fürstenfeld;622;91091;46138;306;261
Südoststeiermark;623;84024;42247;291;256
Innsbruck-Stadt;701;130599;70157;229;565
Imst;702;61843;36650;87;213
Innsbruck-Land;703;183827;102653;267;699
Kitzbühel;704;65482;35339;98;259
Kufstein;705;112301;64326;238;411
Landeck;706;44681;27735;86;172
Lienz;707;48854;28617;138;192
Reutte;708;33427;18403;28;115
Schwaz;709;85478;46259;211;255
Bludenz;801;64943;37780;94;121
Bregenz;802;136369;75030;229;269
Dornbirn;803;91344;51386;164;199
Feldkirch;804;110547;62706;172;253
Wien;900;1951354;1088672;4163;12940
