Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10187;25;75
Rust(Stadt);102;2021;1274;5;9
Eisenstadt-Umgebung;103;44488;28729;76;190
Güssing;104;25809;16242;101;98
Jennersdorf;105;17216;9893;44;34
Mattersburg;106;40731;26016;87;137
Neusiedl am See;107;61358;40451;85;205
Oberpullendorf;108;37556;23793;68;116
Oberwart;109;54682;33501;144;198
Klagenfurt Stadt;201;103297;57801;300;179
Villach Stadt;202;64125;35027;174;92
Hermagor;203;18069;10577;66;29
Klagenfurt Land;204;61114;35128;127;101
Sankt Veit an der Glan;205;53953;32285;167;100
Spittal an der Drau;206;75725;43882;276;122
Villach Land;207;65635;37889;205;96
Völkermarkt;208;41947;25906;121;69
Wolfsberg;209;52352;29866;201;60
Feldkirchen;210;29949;17029;83;29
Krems an der Donau(Stadt);301;24930;15180;75;93
Sankt Pölten(Stadt);302;56697;36515;146;227
Waidhofen an der Ybbs(Stadt);303;11187;7831;58;22
Wiener Neustadt(Stadt);304;47407;30161;217;138
Amstetten;305;117442;86921;309;458
Baden;306;148765;95672;358;556
Bruck an der Leitha;307;107297;70298;220;536
Gänserndorf;308;107504;67306;214;411
Gmünd;309;36152;22218;157;156
Hollabrunn;310;51879;31426;111;173
Horn;311;30875;18590;60;110
Korneuburg;312;92442;60024;145;502
Krems(Land);313;56840;37443;107;214
Lilienfeld;314;25491;17154;110;95
Melk;315;78779;57678;413;304
Mistelbach;316;76641;47865;107;371
Mödling;317;120412;77019;296;671
Neunkirchen;318;87048;55722;250;220
Sankt Pölten(Land);319;133497;91328;336;641
Scheibbs;320;41711;30598;96;88
Tulln;321;107723;68750;214;431
Waidhofen an der Thaya;322;25644;16420;80;89
Wiener Neustadt(Land);323;80020;52397;217;214
Zwettl;325;41757;29073;84;173
Linz(Stadt);401;208445;122700;465;756
Steyr(Stadt);402;37915;22440;77;131
Wels(Stadt);403;63542;39002;163;210
Braunau am Inn;404;108388;75410;266;346
Eferding;405;33715;22683;79;167
Freistadt;406;67638;47347;194;261
Gmunden;407;102765;68925;252;352
Grieskirchen;408;65929;46659;153;280
Kirchdorf an der Krems;409;57882;38306;160;175
Linz-Land;410;154320;98078;291;562
Perg;411;69905;49254;153;348
Ried im Innkreis;412;62535;43849;170;259
Rohrbach;413;57034;39695;165;245
Schärding;414;57750;39134;156;173
Steyr-Land;415;61494;42015;155;222
Urfahr-Umgebung;416;87466;60809;160;381
Vöcklabruck;417;139989;97575;337;490
Wels-Land;418;75514;52739;121;329
Salzburg(Stadt);501;155743;100871;327;486
Hallein;502;61262;45142;144;162
Salzburg-Umgebung;503;155982;115026;314;478
Sankt Johann im Pongau;504;81962;56631;184;187
Tamsweg;505;20327;13707;68;27
Zell am See;506;89017;55743;198;184
Graz(Stadt);601;293929;168600;586;876
Deutschlandsberg;603;61092;35755;181;114
Graz-Umgebung;606;161131;97126;433;542
Leibnitz;610;86399;52018;192;247
Leoben;611;59341;30730;193;103
Liezen;612;79739;45535;226;152
Murau;614;27343;14900;59;25
Voitsberg;616;51165;27927;190;104
Weiz;617;91844;55775;259;199
Murtal;620;71398;38456;293;114
Bruck-Mürzzuschlag;621;98394;50520;357;184
Hartberg-Fürstenfeld;622;91091;54064;303;238
Südoststeiermark;623;84024;49239;295;263
Innsbruck-Stadt;701;130599;84191;254;510
Imst;702;61843;42306;97;201
Innsbruck-Land;703;183827;122622;285;662
Kitzbühel;704;65482;41220;98;188
Kufstein;705;112301;74342;245;268
Landeck;706;44681;31791;92;127
Lienz;707;48854;33333;146;59
Reutte;708;33427;21295;29;48
Schwaz;709;85478;53241;218;271
Bludenz;801;64943;42718;96;110
Bregenz;802;136369;84831;238;220
Dornbirn;803;91344;58527;170;181
Feldkirch;804;110547;71733;179;180
Wien;900;1951354;1343640;4619;10809
