Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"80,7",94,"6400,60",7458
Baden,Niederösterreich,"231,7",340,"4280,70",6282
Bludenz,Vorarlberg,"76,4",49,"5334,80",3420
Braunau am Inn,Oberösterreich,"237,8",251,"5562,10",5871
Bregenz,Vorarlberg,"43,7",59,"5347,90",7219
Bruck an der Leitha,Niederösterreich,"181,2",188,"3629,40",3765
Bruck-Mürzzuschlag,Steiermark,"144,9",143,"4728,60",4667
Deutschlandsberg,Steiermark,"129,8",79,"4427,70",2695
Dornbirn,Vorarlberg,89,80,"6738,80",6059
Eferding,Oberösterreich,"120,6",40,"6784,60",2251
Eisenstadt,Burgenland,"94,5",14,"4103,70",608
Eisenstadt-Umgebung,Burgenland,"212,8",92,"3675,20",1589
Feldkirch,Vorarlberg,74,80,"5910,30",6391
Feldkirchen,Kärnten,"190,6",57,"5691,90",1702
Freistadt,Oberösterreich,"73,3",49,"6238,30",4171
Gänserndorf,Niederösterreich,"247,2",259,"3496,80",3664
Gmünd,Niederösterreich,"221,6",81,"5110,40",1868
Gmunden,Oberösterreich,"94,2",96,"5761,90",5869
Graz,Steiermark,"125,7",366,"3876,00",11282
Graz-Umgebung,Steiermark,"133,9",209,"3941,80",6152
Grieskirchen,Oberösterreich,"97,1",63,"6680,50",4334
Güssing,Burgenland,"175,1",45,"5218,10",1341
Hallein,Salzburg,"172,6",105,"8375,00",5094
Hartberg-Fürstenfeld,Steiermark,266,241,"5522,80",5004
Hermagor,Kärnten,"625,9",113,"8474,60",1530
Hollabrunn,Niederösterreich,"260,6",133,"3344,90",1707
Horn,Niederösterreich,"113,1",35,"2822,00",873
Imst,Tirol,"138,9",84,"5749,60",3477
Innsbruck-Land,Tirol,"57,1",103,"5613,10",10129
Innsbruck-Stadt,Tirol,"50,8",67,"5334,20",7039
Jennersdorf,Burgenland,"274,9",47,"5521,40",944
Kirchdorf an der Krems,Oberösterreich,"106,9",61,"5126,90",2926
Kitzbühel,Tirol,"91,9",59,"5445,10",3494
Klagenfurt Land,Kärnten,"143,3",86,"5120,50",3073
Klagenfurt Stadt,Kärnten,"148,1",150,"4671,30",4732
Korneuburg,Niederösterreich,"110,7",101,"3201,00",2921
Krems (Land),Niederösterreich,"74,4",42,"4321,30",2441
Krems an der Donau,Niederösterreich,"71,9",18,"3982,30",997
Kufstein,Tirol,"79,8",88,"6554,70",7229
Landeck,Tirol,"108,1",48,"6693,60",2971
Leibnitz,Steiermark,"211,2",179,"4662,80",3952
Leoben,Steiermark,"108,9",65,"4130,70",2466
Lienz,Tirol,"201,1",98,"7246,90",3532
Liezen,Steiermark,"110,5",88,"5016,80",3996
Lilienfeld,Niederösterreich,"171,5",44,"4400,70",1129
Linz,Oberösterreich,"107,5",222,"4796,80",9910
Linz-Land,Oberösterreich,"118,3",179,"4922,30",7451
Mattersburg,Burgenland,"177,3",71,"3863,40",1547
Melk,Niederösterreich,"181,6",142,"4954,50",3874
Mistelbach,Niederösterreich,"223,5",169,"3182,80",2407
Mödling,Niederösterreich,"164,5",196,"3569,70",4252
Murau,Steiermark,"87,1",24,"4817,90",1327
Murtal,Steiermark,"68,3",49,"4834,20",3466
Neunkirchen,Niederösterreich,"211,9",183,"4409,20",3807
Neusiedl am See,Burgenland,"186,7",112,"3789,00",2273
Oberpullendorf,Burgenland,"104,3",39,"4346,80",1625
Oberwart,Burgenland,"195,6",106,"4253,40",2305
Perg,Oberösterreich,"121,8",84,"6186,90",4267
Reutte,Tirol,"88,3",29,"4208,50",1382
Ried im Innkreis,Oberösterreich,"162,1",100,"7023,80",4333
Rohrbach,Oberösterreich,"159,2",90,"7887,50",4460
Rust,Burgenland,0,±0,"3434,30",68
Salzburg,Salzburg,"121,3",188,"5443,10",8438
Salzburg-Umgebung,Salzburg,"138,1",212,"5953,40",9138
Sankt Johann im Pongau,Salzburg,"337,5",274,"8913,20",7237
Sankt Pölten,Niederösterreich,"104,5",58,"4615,10",2562
Sankt Pölten (Land),Niederösterreich,"131,3",173,"3952,10",5206
Sankt Veit an der Glan,Kärnten,"140,3",76,"5523,60",2993
Schärding,Oberösterreich,"195,2",112,"7410,60",4253
Scheibbs,Niederösterreich,169,70,"6278,10",2600
Schwaz,Tirol,"177,9",150,"9370,40",7902
Spittal an der Drau,Kärnten,"200,3",152,"4874,30",3698
Steyr,Oberösterreich,"47,3",18,"4545,90",1730
Steyr-Land,Oberösterreich,"115,3",70,"5599,70",3400
Südoststeiermark,Steiermark,"191,6",161,"5113,30",4297
Tamsweg,Salzburg,"93,8",19,"10014,30",2028
Tulln,Niederösterreich,"125,2",131,"3721,10",3892
Urfahr-Umgebung,Oberösterreich,"88,4",76,"5903,10",5077
