Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10613;25;12
Rust(Stadt);102;2021;1316;5;1
Eisenstadt-Umgebung;103;44488;29986;77;63
Güssing;104;25809;16878;101;21
Jennersdorf;105;17216;10071;44;4
Mattersburg;106;40731;26852;88;39
Neusiedl am See;107;61358;42426;85;131
Oberpullendorf;108;37556;24997;68;44
Oberwart;109;54682;34586;145;52
Klagenfurt Stadt;201;103297;59267;303;71
Villach Stadt;202;64125;35634;174;27
Hermagor;203;18069;10692;66;6
Klagenfurt Land;204;61114;35943;127;24
Sankt Veit an der Glan;205;53953;33003;167;31
Spittal an der Drau;206;75725;44510;276;50
Villach Land;207;65635;38529;205;42
Völkermarkt;208;41947;26586;121;30
Wolfsberg;209;52352;30326;203;27
Feldkirchen;210;29949;17338;83;7
Krems an der Donau(Stadt);301;24930;15801;75;26
Sankt Pölten(Stadt);302;56697;37805;146;40
Waidhofen an der Ybbs(Stadt);303;11187;8110;59;10
Wiener Neustadt(Stadt);304;47407;31001;221;53
Amstetten;305;117442;89891;309;129
Baden;306;148765;99255;363;199
Bruck an der Leitha;307;107297;73622;220;166
Gänserndorf;308;107504;70514;222;137
Gmünd;309;36152;23039;158;40
Hollabrunn;310;51879;32749;116;56
Horn;311;30875;19168;60;21
Korneuburg;312;92442;62947;145;160
Krems(Land);313;56840;38704;114;62
Lilienfeld;314;25491;17719;111;28
Melk;315;78779;59380;453;72
Mistelbach;316;76641;49895;107;104
Mödling;317;120412;81040;307;214
Neunkirchen;318;87048;57359;250;122
Sankt Pölten(Land);319;133497;94718;336;160
Scheibbs;320;41711;31462;98;43
Tulln;321;107723;71499;214;167
Waidhofen an der Thaya;322;25644;17029;80;23
Wiener Neustadt(Land);323;80020;53913;217;104
Zwettl;325;41757;30103;84;36
Linz(Stadt);401;208445;126690;474;197
Steyr(Stadt);402;37915;23286;80;42
Wels(Stadt);403;63542;40198;165;84
Braunau am Inn;404;108388;77022;269;54
Eferding;405;33715;23336;80;24
Freistadt;406;67638;48423;200;52
Gmunden;407;102765;70957;256;59
Grieskirchen;408;65929;47785;158;48
Kirchdorf an der Krems;409;57882;39404;164;51
Linz-Land;410;154320;100893;295;144
Perg;411;69905;50672;155;40
Ried im Innkreis;412;62535;44868;170;36
Rohrbach;413;57034;40725;165;29
Schärding;414;57750;39866;156;45
Steyr-Land;415;61494;43329;158;54
Urfahr-Umgebung;416;87466;62581;161;75
Vöcklabruck;417;139989;100049;340;106
Wels-Land;418;75514;54348;122;94
Salzburg(Stadt);501;155743;103263;339;136
Hallein;502;61262;45864;146;19
Salzburg-Umgebung;503;155982;117342;317;83
Sankt Johann im Pongau;504;81962;57456;184;31
Tamsweg;505;20327;13922;68;13
Zell am See;506;89017;56593;200;31
Graz(Stadt);601;293929;172996;603;267
Deutschlandsberg;603;61092;36320;184;32
Graz-Umgebung;606;161131;99551;439;134
Leibnitz;610;86399;53292;192;55
Leoben;611;59341;31666;196;76
Liezen;612;79739;46728;229;28
Murau;614;27343;15132;60;11
Voitsberg;616;51165;28327;191;30
Weiz;617;91844;56705;259;48
Murtal;620;71398;39214;294;39
Bruck-Mürzzuschlag;621;98394;51690;359;43
Hartberg-Fürstenfeld;622;91091;55032;310;51
Südoststeiermark;623;84024;50298;295;44
Innsbruck-Stadt;701;130599;86218;256;127
Imst;702;61843;43084;102;38
Innsbruck-Land;703;183827;125737;288;125
Kitzbühel;704;65482;41955;100;34
Kufstein;705;112301;75513;250;45
Landeck;706;44681;32227;93;25
Lienz;707;48854;33926;145;27
Reutte;708;33427;21639;29;10
Schwaz;709;85478;54148;219;21
Bludenz;801;64943;43331;98;23
Bregenz;802;136369;86002;241;37
Dornbirn;803;91344;59455;171;38
Feldkirch;804;110547;72643;179;38
Wien;900;1951354;1405985;4744;3766
