Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"238,6",278,"7818,40",9110
Baden,Niederösterreich,"196,3",288,"6243,20",9162
Bludenz,Vorarlberg,156,100,"5918,20",3794
Braunau am Inn,Oberösterreich,"283,3",299,"7636,00",8060
Bregenz,Vorarlberg,"182,2",246,"6016,90",8122
Bruck an der Leitha,Niederösterreich,"220,8",229,"5289,40",5487
Bruck-Mürzzuschlag,Steiermark,"108,4",107,"5679,00",5605
Deutschlandsberg,Steiermark,"175,8",107,"5625,40",3424
Dornbirn,Vorarlberg,188,169,"7411,70",6664
Eferding,Oberösterreich,217,72,"7857,60",2607
Eisenstadt,Burgenland,"202,5",30,"6061,00",898
Eisenstadt-Umgebung,Burgenland,"178,1",77,"5072,20",2193
Feldkirch,Vorarlberg,"169,2",183,"6629,80",7169
Feldkirchen,Kärnten,"244,1",73,"7130,00",2132
Freistadt,Oberösterreich,"164,5",110,"7532,00",5036
Gänserndorf,Niederösterreich,"174,6",183,"5003,70",5243
Gmünd,Niederösterreich,"243,5",89,"6896,80",2521
Gmunden,Oberösterreich,"239,5",244,"7110,80",7243
Graz,Steiermark,"119,6",348,"4777,90",13907
Graz-Umgebung,Steiermark,"135,2",211,"4881,80",7619
Grieskirchen,Oberösterreich,111,72,"7397,30",4799
Güssing,Burgenland,144,37,"6704,50",1723
Hallein,Salzburg,"166,1",101,"9818,50",5972
Hartberg-Fürstenfeld,Steiermark,"183,2",166,"7190,50",6515
Hermagor,Kärnten,"138,5",25,"10202,70",1842
Hollabrunn,Niederösterreich,"158,7",81,"4640,10",2368
Horn,Niederösterreich,"184,3",57,"4299,20",1330
Imst,Tirol,"133,9",81,"7216,30",4364
Innsbruck-Land,Tirol,"173,5",313,"6714,20",12116
Innsbruck-Stadt,Tirol,"203,8",269,"6399,60",8445
Jennersdorf,Burgenland,"152,1",26,"7112,40",1216
Kirchdorf an der Krems,Oberösterreich,"141,9",81,"6765,30",3861
Kitzbühel,Tirol,"141,8",91,"6475,20",4155
Klagenfurt Land,Kärnten,165,99,"6225,20",3736
Klagenfurt Stadt,Kärnten,"193,5",196,"5652,50",5726
Korneuburg,Niederösterreich,"131,5",120,"4426,10",4039
Krems (Land),Niederösterreich,"138,1",78,"5300,30",2994
Krems an der Donau,Niederösterreich,"115,8",29,"4984,80",1248
Kufstein,Tirol,"235,7",260,"7787,00",8588
Landeck,Tirol,"121,7",54,"7621,80",3383
Leibnitz,Steiermark,"192,3",163,"6178,90",5237
Leoben,Steiermark,"140,7",84,"5137,40",3067
Lienz,Tirol,"428,8",209,"9639,30",4698
Liezen,Steiermark,"204,6",163,"6253,50",4981
Lilienfeld,Niederösterreich,"222,2",57,"5729,90",1470
Linz,Oberösterreich,"189,3",391,"5762,00",11904
Linz-Land,Oberösterreich,"192,9",292,"5958,20",9019
Mattersburg,Burgenland,"154,8",62,"5291,90",2119
Melk,Niederösterreich,"249,4",195,"6678,50",5222
Mistelbach,Niederösterreich,"133,6",101,"4595,00",3475
Mödling,Niederösterreich,"165,4",197,"4993,50",5948
Murau,Steiermark,"243,3",67,"6150,40",1694
Murtal,Steiermark,"245,5",176,"5950,00",4266
Neunkirchen,Niederösterreich,"189,9",164,"6411,60",5536
Neusiedl am See,Burgenland,170,102,"5079,20",3047
Oberpullendorf,Burgenland,"163,2",61,"5735,10",2144
Oberwart,Burgenland,"306,3",166,"6316,40",3423
Perg,Oberösterreich,"166,7",115,"7757,20",5350
Reutte,Tirol,"243,6",80,"5055,10",1660
Ried im Innkreis,Oberösterreich,"332,3",205,"8665,90",5346
Rohrbach,Oberösterreich,"104,3",59,"8674,50",4905
Rust,Burgenland,"50,5",1,"3636,40",72
Salzburg,Salzburg,"231,6",359,"6888,70",10679
Salzburg-Umgebung,Salzburg,"253,4",389,"7487,70",11493
Sankt Johann im Pongau,Salzburg,"135,5",110,"11079,60",8996
Sankt Pölten,Niederösterreich,"180,1",100,"6090,40",3381
Sankt Pölten (Land),Niederösterreich,170,224,"5340,50",7035
Sankt Veit an der Glan,Kärnten,"236,2",128,"6641,90",3599
Schärding,Oberösterreich,"292,7",168,"8517,00",4888
Scheibbs,Niederösterreich,"309,1",128,"8354,70",3460
Schwaz,Tirol,"61,7",52,"10442,40",8806
Spittal an der Drau,Kärnten,"329,5",250,"6616,80",5020
Steyr,Oberösterreich,"273,3",104,"5652,20",2151
Steyr-Land,Oberösterreich,168,102,"6413,40",3894
Südoststeiermark,Steiermark,"182,1",153,"6410,30",5387
Tamsweg,Salzburg,"192,6",39,"11530,30",2335
Tulln,Niederösterreich,"153,9",161,"4784,30",5004
Urfahr-Umgebung,Oberösterreich,"119,8",103,"6645,00",5715
Villach Land,Kärnten,"198,1",128,"6264,50",4048
Villach Stadt,Kärnten,"181,3",114,"5352,90",3366
Vöcklabruck,Oberösterreich,"252,7",347,"7400,00",10160
Voitsberg,Steiermark,"254,7",130,"5714,70",2917
Völkermarkt,Kärnten,215,90,"7959,50",3332
Waidhofen an der Thaya,Niederösterreich,"229,7",59,"6307,90",1620
Waidhofen an der Ybbs,Niederösterreich,"240,6",27,"7307,10",820
Weiz,Steiermark,"154,4",140,"5782,40",5242
Wels,Oberösterreich,"264,1",165,"7747,70",4840
Wels-Land,Oberösterreich,"208,7",154,"6740,60",4973
