Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"19,7",23,"8590,80",10010
Baden,Niederösterreich,32,47,"6759,10",9919
Bludenz,Vorarlberg,"29,6",19,"6618,60",4243
Braunau am Inn,Oberösterreich,"61,6",65,"8713,20",9197
Bregenz,Vorarlberg,40,54,"7345,20",9915
Bruck an der Leitha,Niederösterreich,"23,1",24,"5878,40",6098
Bruck-Mürzzuschlag,Steiermark,"16,2",16,"6180,50",6100
Deutschlandsberg,Steiermark,"24,6",15,"6673,60",4062
Dornbirn,Vorarlberg,"42,3",38,"8610,60",7742
Eferding,Oberösterreich,9,3,"8451,40",2804
Eisenstadt,Burgenland,0,±0,"6661,70",987
Eisenstadt-Umgebung,Burgenland,"9,3",4,"5479,20",2369
Feldkirch,Vorarlberg,"16,6",18,"7679,40",8304
Feldkirchen,Kärnten,"6,7",2,"8046,30",2406
Freistadt,Oberösterreich,9,6,"8282,90",5538
Gänserndorf,Niederösterreich,"33,4",35,"5711,90",5985
Gmünd,Niederösterreich,"21,9",8,"7487,80",2737
Gmunden,Oberösterreich,"8,8",9,"7694,00",7837
Graz,Steiermark,"22,7",66,"5603,10",16309
Graz-Umgebung,Steiermark,"18,6",29,"5621,80",8774
Grieskirchen,Oberösterreich,"3,1",2,"8047,80",5221
Güssing,Burgenland,"3,9",1,"7117,00",1829
Hallein,Salzburg,"24,7",15,"11000,60",6691
Hartberg-Fürstenfeld,Steiermark,"14,3",13,"8158,40",7392
Hermagor,Kärnten,"11,1",2,"10446,40",1886
Hollabrunn,Niederösterreich,"5,9",3,"5141,80",2624
Horn,Niederösterreich,"6,5",2,"4968,30",1537
Imst,Tirol,"105,8",64,"9041,90",5468
Innsbruck-Land,Tirol,"50,4",91,"7705,10",13904
Innsbruck-Stadt,Tirol,"71,2",94,"7419,60",9791
Jennersdorf,Burgenland,"5,8",1,"7597,80",1299
Kirchdorf an der Krems,Oberösterreich,"3,5",2,"7436,40",4244
Kitzbühel,Tirol,0,±0,"6992,60",4487
Klagenfurt Land,Kärnten,"11,7",7,"6980,00",4189
Klagenfurt Stadt,Kärnten,"15,8",16,"6170,80",6251
Korneuburg,Niederösterreich,11,10,"4765,80",4349
Krems (Land),Niederösterreich,23,13,"5870,40",3316
Krems an der Donau,Niederösterreich,28,7,"5552,00",1390
Kufstein,Tirol,"22,7",25,"8521,40",9398
Landeck,Tirol,"22,5",10,"8311,20",3689
Leibnitz,Steiermark,"5,9",5,"6971,80",5909
Leoben,Steiermark,5,3,"5628,10",3360
Lienz,Tirol,"8,2",4,"10905,20",5315
Liezen,Steiermark,5,4,"6844,80",5452
Lilienfeld,Niederösterreich,"46,8",12,"6579,60",1688
Linz,Oberösterreich,30,62,"6666,70",13773
Linz-Land,Oberösterreich,"15,2",23,"6715,90",10166
Mattersburg,Burgenland,10,4,"5729,00",2294
Melk,Niederösterreich,"25,6",20,"7399,80",5786
Mistelbach,Niederösterreich,"33,1",25,"5001,00",3782
Mödling,Niederösterreich,"4,2",5,"5357,00",6381
Murau,Steiermark,"14,5",4,"7236,00",1993
Murtal,Steiermark,"15,3",11,"7128,50",5111
Neunkirchen,Niederösterreich,"35,9",31,"6921,20",5976
Neusiedl am See,Burgenland,"3,3",2,"5435,90",3261
Oberpullendorf,Burgenland,"10,7",4,"5965,10",2230
Oberwart,Burgenland,"27,7",15,"6748,20",3657
Perg,Oberösterreich,"36,2",25,"8530,00",5883
Reutte,Tirol,3,1,"6142,30",2017
Ried im Innkreis,Oberösterreich,47,29,"9714,70",5993
Rohrbach,Oberösterreich,"8,8",5,"9038,80",5111
Rust,Burgenland,0,±0,"3787,90",75
Salzburg,Salzburg,"8,4",13,"7558,30",11717
Salzburg-Umgebung,Salzburg,"9,8",15,"8047,30",12352
Sankt Johann im Pongau,Salzburg,"12,3",10,"11808,80",9588
Sankt Pölten,Niederösterreich,"30,6",17,"7018,00",3896
Sankt Pölten (Land),Niederösterreich,"20,5",27,"6041,90",7959
Sankt Veit an der Glan,Kärnten,24,13,"7319,20",3966
Schärding,Oberösterreich,"10,5",6,"9283,70",5328
Scheibbs,Niederösterreich,"12,1",5,"9139,40",3785
Schwaz,Tirol,"2,4",2,"10682,00",9008
Spittal an der Drau,Kärnten,"26,4",20,"7692,30",5836
Steyr,Oberösterreich,"34,2",13,"6493,10",2471
Steyr-Land,Oberösterreich,"9,9",6,"7039,20",4274
Südoststeiermark,Steiermark,"28,6",24,"7175,50",6030
Tamsweg,Salzburg,0,±0,"12266,10",2484
Tulln,Niederösterreich,"25,8",27,"5181,00",5419
Urfahr-Umgebung,Oberösterreich,"16,3",14,"7118,20",6122
Villach Land,Kärnten,"12,4",8,"6948,50",4490
Villach Stadt,Kärnten,"14,3",9,"6335,70",3984
Vöcklabruck,Oberösterreich,"15,3",21,"8406,60",11542
Voitsberg,Steiermark,"27,4",14,"6702,10",3421
Völkermarkt,Kärnten,"52,6",22,"8838,60",3700
Waidhofen an der Thaya,Niederösterreich,"7,8",2,"6541,50",1680
Waidhofen an der Ybbs,Niederösterreich,"106,9",12,"8126,90",912
Weiz,Steiermark,"15,4",14,"6831,50",6193
Wels,Oberösterreich,"22,4",14,"9033,10",5643
Wels-Land,Oberösterreich,23,17,"7728,70",5702
Wien,Wien,32,611,"7215,60",137904
Wiener Neustadt,Niederösterreich,"15,3",7,"8508,80",3899
Wiener Neustadt (Land),Niederösterreich,"8,9",7,"6713,30",5257
Wolfsberg,Kärnten,"28,5",15,"6632,20",3489
Zell am See,Salzburg,"5,7",5,"8275,90",7252
Zwettl,Niederösterreich,"7,1",3,"7954,80",3340
