Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;7015;22;101
Rust(Stadt);102;2000;887;2;8
Eisenstadt-Umgebung;103;43861;20087;69;345
Güssing;104;25770;11578;95;96
Jennersdorf;105;17109;7650;41;33
Mattersburg;106;40316;18181;82;204
Neusiedl am See;107;60397;27595;83;371
Oberpullendorf;108;37453;16520;63;197
Oberwart;109;54209;24142;145;178
Klagenfurt Stadt;201;101765;42198;276;229
Villach Stadt;202;63236;26442;172;111
Hermagor;203;18052;8358;61;22
Klagenfurt Land;204;60503;26652;126;114
Sankt Veit an der Glan;205;53880;24324;164;165
Spittal an der Drau;206;75628;35158;262;142
Villach Land;207;64920;29292;191;113
Völkermarkt;208;41834;20310;117;97
Wolfsberg;209;52488;23912;178;77
Feldkirchen;210;29783;13640;82;55
Krems an der Donau(Stadt);301;24837;10980;72;134
Sankt Pölten(Stadt);302;55878;26614;135;262
Waidhofen an der Ybbs(Stadt);303;11134;6170;39;24
Wiener Neustadt(Stadt);304;46456;22441;178;205
Amstetten;305;116592;68190;302;402
Baden;306;147113;68737;314;794
Bruck an der Leitha;307;105507;48547;216;686
Gänserndorf;308;105824;46293;169;632
Gmünd;309;36275;16988;152;167
Hollabrunn;310;51332;22014;92;277
Horn;311;30838;13843;60;180
Korneuburg;312;91777;39588;141;534
Krems(Land);313;56559;27875;97;312
Lilienfeld;314;25474;13672;113;58
Melk;315;78281;44091;285;244
Mistelbach;316;75655;33020;100;389
Mödling;317;119240;52054;267;761
Neunkirchen;318;86323;41199;246;361
Sankt Pölten(Land);319;132064;65394;293;731
Scheibbs;320;41567;24468;94;111
Tulln;321;105762;46959;206;689
Waidhofen an der Thaya;322;25531;12174;67;83
Wiener Neustadt(Land);323;79033;38929;195;350
Zwettl;325;41827;22684;84;224
Linz(Stadt);401;206537;91553;427;670
Steyr(Stadt);402;37952;17231;66;111
Wels(Stadt);403;62654;30859;155;177
Braunau am Inn;404;106492;60819;252;316
Eferding;405;33368;17011;73;115
Freistadt;406;66922;36839;182;165
Gmunden;407;102102;53682;230;376
Grieskirchen;408;65137;35833;142;214
Kirchdorf an der Krems;409;57163;29557;147;190
Linz-Land;410;152391;74395;275;451
Perg;411;69241;38423;149;238
Ried im Innkreis;412;61850;34245;166;135
Rohrbach;413;56623;31012;157;312
Schärding;414;57438;30898;153;111
Steyr-Land;415;60936;32087;145;160
Urfahr-Umgebung;416;86235;45156;153;275
Vöcklabruck;417;137993;76400;327;466
Wels-Land;418;74574;40430;114;238
Salzburg(Stadt);501;155416;76647;287;795
Hallein;502;60992;36624;138;266
Salzburg-Umgebung;503;154624;90756;299;756
Sankt Johann im Pongau;504;81392;46770;184;241
Tamsweg;505;20118;11007;64;48
Zell am See;506;88168;45290;183;214
Graz(Stadt);601;291134;122685;534;1120
Deutschlandsberg;603;60871;28430;177;157
Graz-Umgebung;606;157853;72643;415;478
Leibnitz;610;85294;40311;182;199
Leoben;611;59151;23573;184;157
Liezen;612;79592;36709;215;210
Murau;614;27449;11874;59;69
Voitsberg;616;50947;22333;178;96
Weiz;617;90916;44896;251;173
Murtal;620;71356;30966;270;121
Bruck-Mürzzuschlag;621;98054;39509;350;214
Hartberg-Fürstenfeld;622;90619;42520;300;174
Südoststeiermark;623;83841;39088;286;174
Innsbruck-Stadt;701;131059;62531;220;655
Imst;702;60922;33877;87;193
Innsbruck-Land;703;181698;92915;261;771
Kitzbühel;704;64676;32704;95;177
Kufstein;705;111080;59510;236;362
Landeck;706;44346;25697;84;124
Lienz;707;48814;26435;132;110
Reutte;708;33054;16671;24;207
Schwaz;709;84456;42948;201;243
Bludenz;801;64368;34926;87;338
Bregenz;802;135310;69463;225;635
Dornbirn;803;90502;47370;160;339
Feldkirch;804;109057;57475;166;464
Wien;900;1920949;928742;3998;12944
