Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,36,42,"8571,10",9987
Baden,Niederösterreich,"17,7",26,"6725,00",9869
Bludenz,Vorarlberg,"70,2",45,"6589,00",4224
Braunau am Inn,Oberösterreich,"68,2",72,"8653,50",9134
Bregenz,Vorarlberg,80,108,"7303,70",9859
Bruck an der Leitha,Niederösterreich,"24,1",25,"5855,30",6074
Bruck-Mürzzuschlag,Steiermark,"38,5",38,"6164,30",6084
Deutschlandsberg,Steiermark,"14,8",9,"6650,60",4048
Dornbirn,Vorarlberg,"83,4",75,"8569,50",7705
Eferding,Oberösterreich,"21,1",7,"8442,30",2801
Eisenstadt,Burgenland,"13,5",2,"6675,20",989
Eisenstadt-Umgebung,Burgenland,"20,8",9,"5467,70",2364
Feldkirch,Vorarlberg,"47,2",51,"7663,70",8287
Feldkirchen,Kärnten,10,3,"8036,30",2403
Freistadt,Oberösterreich,"22,4",15,"8275,40",5533
Gänserndorf,Niederösterreich,63,66,"5679,40",5951
Gmünd,Niederösterreich,"24,6",9,"7463,10",2728
Gmunden,Oberösterreich,"20,6",21,"7685,10",7828
Graz,Steiermark,"30,2",88,"5587,30",16263
Graz-Umgebung,Steiermark,"23,1",36,"5605,20",8748
Grieskirchen,Oberösterreich,"23,1",15,"8046,20",5220
Güssing,Burgenland,"7,8",2,"7113,10",1828
Hallein,Salzburg,"31,2",19,"10977,60",6677
Hartberg-Fürstenfeld,Steiermark,"38,6",35,"8142,90",7378
Hermagor,Kärnten,"11,1",2,"10435,40",1884
Hollabrunn,Niederösterreich,"27,4",14,"5135,90",2621
Horn,Niederösterreich,"19,4",6,"4961,90",1535
Imst,Tirol,"224,9",136,"8946,00",5410
Innsbruck-Land,Tirol,56,101,"7654,60",13813
Innsbruck-Stadt,Tirol,"61,4",81,"7349,90",9699
Jennersdorf,Burgenland,0,±0,"7597,80",1299
Kirchdorf an der Krems,Oberösterreich,"22,8",13,"7436,40",4244
Kitzbühel,Tirol,"10,9",7,"6995,70",4489
Klagenfurt Land,Kärnten,"26,7",16,"6968,40",4182
Klagenfurt Stadt,Kärnten,"27,6",28,"6156,00",6236
Korneuburg,Niederösterreich,"7,7",7,"4753,80",4338
Krems (Land),Niederösterreich,"10,6",6,"5847,40",3303
Krems an der Donau,Niederösterreich,28,7,"5524,00",1383
Kufstein,Tirol,"22,7",25,"8497,80",9372
Landeck,Tirol,"33,8",15,"8290,90",3680
Leibnitz,Steiermark,13,11,"6965,90",5904
Leoben,Steiermark,"8,4",5,"5624,80",3358
Lienz,Tirol,"22,6",11,"10895,00",5310
Liezen,Steiermark,10,8,"6838,50",5447
Lilienfeld,Niederösterreich,"50,7",13,"6532,80",1676
Linz,Oberösterreich,"27,6",57,"6637,10",13712
Linz-Land,Oberösterreich,"11,2",17,"6706,70",10152
Mattersburg,Burgenland,25,10,"5719,00",2290
Melk,Niederösterreich,"35,8",28,"7371,70",5764
Mistelbach,Niederösterreich,"17,2",13,"4970,60",3759
Mödling,Niederösterreich,"7,6",9,"5353,60",6377
Murau,Steiermark,"32,7",9,"7225,10",1990
Murtal,Steiermark,46,33,"7114,60",5101
Neunkirchen,Niederösterreich,"31,3",27,"6887,60",5947
Neusiedl am See,Burgenland,"8,3",5,"5429,20",3257
Oberpullendorf,Burgenland,16,6,"5954,40",2226
Oberwart,Burgenland,"16,6",9,"6720,50",3642
Perg,Oberösterreich,"30,4",21,"8498,10",5861
Reutte,Tirol,0,±0,"6139,20",2016
Ried im Innkreis,Oberösterreich,"64,8",40,"9664,50",5962
Rohrbach,Oberösterreich,"3,5",2,"9031,70",5107
Rust,Burgenland,0,±0,"3838,40",76
Salzburg,Salzburg,"17,4",27,"7551,20",11706
Salzburg-Umgebung,Salzburg,"18,9",29,"8040,20",12341
Sankt Johann im Pongau,Salzburg,"25,9",21,"11797,70",9579
Sankt Pölten,Niederösterreich,"37,8",21,"6991,00",3881
Sankt Pölten (Land),Niederösterreich,"63,8",84,"6021,50",7932
Sankt Veit an der Glan,Kärnten,"25,8",14,"7295,20",3953
Schärding,Oberösterreich,"20,9",12,"9287,20",5330
