Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;1127;11;25
Rust(Stadt);102;2000;97;0;4
Eisenstadt-Umgebung;103;43861;3076;26;131
Güssing;104;25770;2173;60;89
Jennersdorf;105;17109;1557;26;47
Mattersburg;106;40316;2995;36;125
Neusiedl am See;107;60397;4066;46;195
Oberpullendorf;108;37453;2720;42;90
Oberwart;109;54209;4227;95;125
Klagenfurt Stadt;201;101765;8268;162;369
Villach Stadt;202;63236;5150;73;299
Hermagor;203;18052;2227;30;79
Klagenfurt Land;204;60503;5128;69;219
Sankt Veit an der Glan;205;53880;4689;104;146
Spittal an der Drau;206;75628;7578;129;334
Villach Land;207;64920;5768;94;369
Völkermarkt;208;41834;4213;64;142
Wolfsberg;209;52488;4366;78;183
Feldkirchen;210;29783;2883;53;103
Krems an der Donau(Stadt);301;24837;1920;31;62
Sankt Pölten(Stadt);302;55878;5022;67;208
Waidhofen an der Ybbs(Stadt);303;11134;1204;16;129
Wiener Neustadt(Stadt);304;46456;4861;89;145
Amstetten;305;116592;13763;133;1070
Baden;306;147113;12748;143;402
Bruck an der Leitha;307;105507;8151;95;389
Gänserndorf;308;105824;7622;74;304
Gmünd;309;36275;3192;50;115
Hollabrunn;310;51332;3072;56;94
Horn;311;30838;2011;27;99
Korneuburg;312;91777;5696;55;234
Krems(Land);313;56559;4294;44;168
Lilienfeld;314;25474;2550;50;263
Melk;315;78281;9028;110;941
Mistelbach;316;75655;4855;34;264
Mödling;317;119240;8171;129;262
Neunkirchen;318;86323;7814;107;478
Sankt Pölten(Land);319;132064;10778;144;633
Scheibbs;320;41567;5274;48;296
Tulln;321;105762;6907;99;266
Waidhofen an der Thaya;322;25531;2282;14;174
Wiener Neustadt(Land);323;79033;6870;101;325
Zwettl;325;41827;3920;40;139
Linz(Stadt);401;206537;19446;251;686
Steyr(Stadt);402;37952;3649;27;204
Wels(Stadt);403;62654;7580;95;241
Braunau am Inn;404;106492;13983;122;1055
Eferding;405;33368;3673;38;181
Freistadt;406;66922;7142;95;392
Gmunden;407;102102;11038;116;780
Grieskirchen;408;65137;7085;79;534
Kirchdorf an der Krems;409;57163;6008;89;344
Linz-Land;410;152391;14846;105;725
Perg;411;69241;7807;80;602
Ried im Innkreis;412;61850;8024;104;428
Rohrbach;413;56623;6144;101;367
Schärding;414;57438;6716;75;377
Steyr-Land;415;60936;6112;76;423
Urfahr-Umgebung;416;86235;7886;80;410
Vöcklabruck;417;137993;15446;169;1120
Wels-Land;418;74574;7817;66;462
Salzburg(Stadt);501;155416;16032;156;681
Hallein;502;60992;8843;71;479
Salzburg-Umgebung;503;154624;17749;137;1329
Sankt Johann im Pongau;504;81392;11716;117;539
Tamsweg;505;20118;2819;45;85
Zell am See;506;88168;8923;111;268
Graz(Stadt);601;291134;23000;331;874
Deutschlandsberg;603;60871;5008;113;223
Graz-Umgebung;606;157853;11476;263;454
Leibnitz;610;85294;7298;116;353
Leoben;611;59151;4111;113;149
Liezen;612;79592;7369;121;426
Murau;614;27449;2230;30;49
Voitsberg;616;50947;4078;123;91
Weiz;617;90916;8100;153;543
Murtal;620;71356;6250;184;221
Bruck-Mürzzuschlag;621;98054;7486;259;230
Hartberg-Fürstenfeld;622;90619;8787;196;312
Südoststeiermark;623;83841;7436;183;350
Innsbruck-Stadt;701;131059;12226;115;499
Imst;702;60922;6551;43;314
Innsbruck-Land;703;181698;16765;142;559
Kitzbühel;704;64676;5595;45;203
Kufstein;705;111080;11605;151;462
Landeck;706;44346;4658;49;295
Lienz;707;48814;6525;46;123
Reutte;708;33054;2846;6;240
Schwaz;709;84456;9866;133;138
Bludenz;801;64368;5412;52;262
Bregenz;802;135310;12325;112;520
Dornbirn;803;90502;9242;81;292
Feldkirch;804;109057;10403;83;570
Wien;900;1920949;180494;2498;4506
