Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;9847;25;68
Rust(Stadt);102;2021;1220;5;2
Eisenstadt-Umgebung;103;44488;27968;74;145
Güssing;104;25809;15721;101;71
Jennersdorf;105;17216;9669;44;35
Mattersburg;106;40731;25470;86;153
Neusiedl am See;107;61358;39374;85;212
Oberpullendorf;108;37556;23262;68;134
Oberwart;109;54682;32663;144;163
Klagenfurt Stadt;201;103297;56962;299;160
Villach Stadt;202;64125;34627;174;106
Hermagor;203;18069;10386;63;18
Klagenfurt Land;204;61114;34678;127;90
Sankt Veit an der Glan;205;53953;31929;167;54
Spittal an der Drau;206;75725;43247;275;100
Villach Land;207;65635;37492;205;93
Völkermarkt;208;41947;25615;121;45
Wolfsberg;209;52352;29498;200;73
Feldkirchen;210;29949;16871;83;22
Krems an der Donau(Stadt);301;24930;14811;74;59
Sankt Pölten(Stadt);302;56697;35674;146;173
Waidhofen an der Ybbs(Stadt);303;11187;7743;41;17
Wiener Neustadt(Stadt);304;47407;29533;212;128
Amstetten;305;117442;85335;309;249
Baden;306;148765;93180;344;564
Bruck an der Leitha;307;107297;67990;218;399
Gänserndorf;308;107504;65484;207;403
Gmünd;309;36152;21621;157;70
Hollabrunn;310;51879;30735;109;177
Horn;311;30875;18171;60;70
Korneuburg;312;92442;57892;145;302
Krems(Land);313;56840;36641;105;191
Lilienfeld;314;25491;16922;110;34
Melk;315;78779;56506;347;174
Mistelbach;316;76641;46343;107;223
Mödling;317;120412;74387;293;455
Neunkirchen;318;87048;54571;250;265
Sankt Pölten(Land);319;133497;88980;336;406
Scheibbs;320;41711;30215;95;94
Tulln;321;107723;66729;213;442
Waidhofen an der Thaya;322;25644;16008;77;61
Wiener Neustadt(Land);323;80020;51431;216;231
Zwettl;325;41757;28557;84;113
Linz(Stadt);401;208445;119810;460;410
Steyr(Stadt);402;37915;22012;75;63
Wels(Stadt);403;63542;38200;162;104
Braunau am Inn;404;108388;73925;266;130
Eferding;405;33715;22134;79;67
Freistadt;406;67638;46472;191;144
Gmunden;407;102765;67517;251;206
Grieskirchen;408;65929;45580;152;154
Kirchdorf an der Krems;409;57882;37581;160;118
Linz-Land;410;154320;95969;290;293
Perg;411;69905;48125;152;113
Ried im Innkreis;412;62535;42788;170;90
Rohrbach;413;57034;38897;164;87
Schärding;414;57750;38432;155;73
Steyr-Land;415;61494;41165;154;93
Urfahr-Umgebung;416;87466;59432;160;140
Vöcklabruck;417;139989;95605;336;220
Wels-Land;418;75514;51422;120;134
Salzburg(Stadt);501;155743;98698;317;309
Hallein;502;61262;44461;144;67
Salzburg-Umgebung;503;155982;112990;312;238
Sankt Johann im Pongau;504;81962;55765;184;108
Tamsweg;505;20327;13573;67;29
Zell am See;506;89017;54718;194;103
Graz(Stadt);601;293929;164333;570;661
Deutschlandsberg;603;61092;35229;180;98
Graz-Umgebung;606;161131;94811;425;314
Leibnitz;610;86399;50925;191;173
Leoben;611;59341;30325;193;105
Liezen;612;79739;44840;226;92
Murau;614;27343;14797;59;17
Voitsberg;616;51165;27418;189;84
Weiz;617;91844;55047;258;94
Murtal;620;71398;37976;293;95
Bruck-Mürzzuschlag;621;98394;49688;357;130
Hartberg-Fürstenfeld;622;91091;53167;299;181
Südoststeiermark;623;84024;48398;295;145
Innsbruck-Stadt;701;130599;82116;252;269
Imst;702;61843;41584;95;91
Innsbruck-Land;703;183827;119814;278;311
Kitzbühel;704;65482;40334;97;76
Kufstein;705;112301;73214;245;131
Landeck;706;44681;31167;90;75
Lienz;707;48854;33012;146;40
Reutte;708;33427;21025;29;47
Schwaz;709;85478;52221;216;112
Bludenz;801;64943;42290;95;84
Bregenz;802;136369;83765;239;157
Dornbirn;803;91344;57760;169;96
Feldkirch;804;110547;70970;176;156
Wien;900;1951354;1299119;4504;7249
