Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;9552;25;64
Rust(Stadt);102;2021;1181;5;8
Eisenstadt-Umgebung;103;44488;27114;74;206
Güssing;104;25809;15345;101;74
Jennersdorf;105;17216;9478;44;30
Mattersburg;106;40731;24727;86;187
Neusiedl am See;107;61358;38081;85;339
Oberpullendorf;108;37556;22486;67;177
Oberwart;109;54682;31699;144;262
Klagenfurt Stadt;201;103297;56051;298;320
Villach Stadt;202;64125;34123;174;187
Hermagor;203;18069;10233;63;53
Klagenfurt Land;204;61114;34194;127;157
Sankt Veit an der Glan;205;53953;31592;167;120
Spittal an der Drau;206;75725;42772;275;128
Villach Land;207;65635;36975;205;164
Völkermarkt;208;41947;25298;121;95
Wolfsberg;209;52352;29103;196;132
Feldkirchen;210;29949;16730;83;61
Krems an der Donau(Stadt);301;24930;14443;74;93
Sankt Pölten(Stadt);302;56697;34624;145;316
Waidhofen an der Ybbs(Stadt);303;11187;7626;40;49
Wiener Neustadt(Stadt);304;47407;28798;206;207
Amstetten;305;117442;84017;309;407
Baden;306;148765;90353;343;665
Bruck an der Leitha;307;107297;65792;217;584
Gänserndorf;308;107504;63266;194;611
Gmünd;309;36152;21355;157;102
Hollabrunn;310;51879;29645;105;346
Horn;311;30875;17805;60;137
Korneuburg;312;92442;56069;145;600
Krems(Land);313;56840;35815;105;259
Lilienfeld;314;25491;16638;110;87
Melk;315;78779;55454;338;274
Mistelbach;316;76641;44978;106;407
Mödling;317;120412;71767;288;632
Neunkirchen;318;87048;53190;250;380
Sankt Pölten(Land);319;133497;86450;334;747
Scheibbs;320;41711;29706;95;164
Tulln;321;107723;64377;213;627
Waidhofen an der Thaya;322;25644;15740;77;109
Wiener Neustadt(Land);323;80020;50094;209;394
Zwettl;325;41757;28034;84;137
Linz(Stadt);401;208445;117653;459;601
Steyr(Stadt);402;37915;21700;72;129
Wels(Stadt);403;63542;37581;159;153
Braunau am Inn;404;108388;73317;265;155
Eferding;405;33715;21814;79;123
Freistadt;406;67638;45788;191;208
Gmunden;407;102765;66373;246;196
Grieskirchen;408;65929;44871;150;150
Kirchdorf an der Krems;409;57882;37056;158;98
Linz-Land;410;154320;94325;288;426
Perg;411;69905;47538;151;206
Ried im Innkreis;412;62535;42377;170;130
Rohrbach;413;57034;38450;164;125
Schärding;414;57750;38032;155;164
Steyr-Land;415;61494;40630;152;183
Urfahr-Umgebung;416;87466;58543;158;277
Vöcklabruck;417;139989;94381;336;345
Wels-Land;418;75514;50530;118;236
Salzburg(Stadt);501;155743;97078;312;433
Hallein;502;61262;43936;143;158
Salzburg-Umgebung;503;155982;111529;311;439
Sankt Johann im Pongau;504;81962;55257;184;174
Tamsweg;505;20327;13422;68;32
Zell am See;506;89017;54196;194;158
Graz(Stadt);601;293929;160831;564;916
Deutschlandsberg;603;61092;34696;179;103
Graz-Umgebung;606;161131;92921;425;583
Leibnitz;610;86399;50072;189;278
Leoben;611;59341;29856;190;140
Liezen;612;79739;44367;226;102
Murau;614;27343;14694;59;32
Voitsberg;616;51165;27014;186;101
Weiz;617;91844;54265;255;235
Murtal;620;71398;37435;288;137
Bruck-Mürzzuschlag;621;98394;48957;355;195
Hartberg-Fürstenfeld;622;91091;52156;298;289
Südoststeiermark;623;84024;47610;293;254
Innsbruck-Stadt;701;130599;80576;246;515
Imst;702;61843;41082;94;175
Innsbruck-Land;703;183827;118064;276;638
Kitzbühel;704;65482;39916;97;109
Kufstein;705;112301;72577;243;197
Landeck;706;44681;30735;90;162
Lienz;707;48854;32704;145;98
Reutte;708;33427;20823;29;36
Schwaz;709;85478;51725;216;214
Bludenz;801;64943;41735;95;131
Bregenz;802;136369;82655;236;340
Dornbirn;803;91344;56904;168;298
Feldkirch;804;110547;69829;176;282
Wien;900;1951354;1257222;4412;10577
